,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,340.33,332.47,176.7,21.84,88.63,16.3,132.1,2.63,6.76,4.2,Upgrade
1,Short-Term Investments,-,0.19,-,0.18,-,-,-,10.95,11.85,11.62,Upgrade
2,Trading Asset Securities,0.18,0.18,0.2,0.2,0.52,0.5,0.51,0.52,0.66,0.65,Upgrade
3,Cash & Short-Term Investments,340.51,332.84,176.91,22.22,89.15,16.8,132.61,14.09,19.27,16.47,Upgrade
4,Cash Growth,92.48%,1398.11%,98.44%,32.26%,-32.77%,19.19%,588.14%,-14.42%,-4.90%,-53.64%,Upgrade
5,Accounts Receivable,11.06,32.64,184.82,328.26,282.24,147.31,83.4,121.27,104.53,13.28,Upgrade
6,Other Receivables,2.6,2,2.37,6.1,11.26,8.14,10.32,29.28,20.71,18.54,Upgrade
7,Receivables,13.65,34.64,187.19,334.36,293.5,155.45,93.72,150.55,125.23,31.82,Upgrade
8,Inventory,9.67,0.49,1.78,0.44,1.92,3.65,13.91,14.03,5.24,4.33,Upgrade
9,Prepaid Expenses,0.92,0.84,0.56,0.42,3.03,12.96,45.64,60.33,72.19,23.16,Upgrade
10,Total Current Assets,364.76,368.81,366.43,357.43,387.61,188.87,285.88,238.99,221.93,75.78,Upgrade
11,"Property, Plant & Equipment",102.17,12.18,12.52,13.18,12.57,13.26,14.04,14.8,15.52,15.41,Upgrade
12,Long-Term Investments,2.56,-,-,-,-,-,-,-,-,-,Upgrade
