,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,36.73,60.81,61.29,119.84,56.08,39.6,28.01,62.41,59,-,Upgrade
1,Revenue Growth (YoY),-40.07%,-49.26%,9.29%,202.63%,100.24%,-36.55%,-52.53%,-,121.27%,-,Upgrade
2,Cost of Revenue,29.91,50.08,36.89,64.94,19.47,16.07,11.1,43.42,47.29,-,Upgrade
3,Gross Profit,6.82,10.73,24.4,54.91,36.61,23.54,16.91,18.99,11.7,-,Upgrade
4,"Selling, General & Admin",14.19,9.37,6.8,6.49,12.63,10.18,4.66,7.38,7.46,-,Upgrade
5,Operating Expenses,14.37,9.09,4.68,19.54,12.63,11.07,4.66,7.38,7.46,-,Upgrade
6,Operating Income,-7.55,1.64,19.73,35.37,23.98,12.47,12.25,11.61,4.24,-,Upgrade
7,Interest Expense,-1.08,-1.2,-0.85,-1.1,-0.7,-,-,-,-,-,Upgrade
8,Interest & Investment Income,-,0.45,-,0.08,-,0.71,-,0.58,-,-,Upgrade
9,Earnings From Equity Investments,-0.13,-,-,-,-,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,0.05,-,0.04,-,-,Upgrade
11,Other Non Operating Income (Expenses),2.86,-0.17,0.22,2,0.04,-0.1,0.11,-0.58,0.79,-,Upgrade
12,EBT Excluding Unusual Items,-5.9,0.71,19.1,36.35,23.32,13.14,12.37,11.65,5.03,-,Upgrade
13,Gain (Loss) on Sale of Assets,17.04,-,-,-2.48,-,-,-,-0.02,-,-,Upgrade
14,Other Unusual Items,-,1.66,0.89,-0.81,-0.6,-,-,-,-,-,Upgrade
15,Pretax Income,11.14,2.37,19.99,33.05,22.72,13.14,12.37,11.62,5.03,-,Upgrade
16,Income Tax Expense,1.49,4.51,4.49,12.39,8.18,5.1,3.53,3.59,1.57,-,Upgrade
17,Earnings From Continuing Operations,9.66,-2.13,15.5,20.66,14.54,8.04,8.84,8.04,3.46,-,Upgrade
18,Net Income to Company,9.66,-2.13,15.5,20.66,14.54,8.04,8.84,8.04,3.46,-,Upgrade
19,Minority Interest in Earnings,0.32,5.22,0.04,0.49,-6.47,-5.29,-2.56,-4.03,-1.04,-,Upgrade
20,Net Income,9.97,3.09,15.54,21.15,8.07,2.75,6.28,4.01,2.42,-,Upgrade
21,Net Income to Common,9.97,3.09,15.54,21.15,8.07,2.75,6.28,4.01,2.42,-,Upgrade
22,Net Income Growth,-35.85%,-85.39%,92.63%,669.58%,28.55%,-31.39%,159.70%,-,-98.35%,-,Upgrade
23,Shares Outstanding (Basic),138,128,128,123,123,123,123,123,123,-,Upgrade
24,Shares Outstanding (Diluted),138,153,150,147,142,123,123,123,123,-,Upgrade
25,Shares Change (YoY),-8.50%,3.99%,6.21%,19.85%,15.48%,-,-,-,-,-,Upgrade
26,EPS (Basic),0.07,0.02,0.12,0.17,0.07,0.02,0.05,0.03,0.02,-,Upgrade
27,EPS (Diluted),0.07,0.01,0.12,0.16,0.07,0.02,0.05,0.03,0.02,-,Upgrade
28,EPS Growth,-39.56%,-94.64%,82.17%,595.48%,31.53%,-18.09%,153.81%,-,-98.35%,-,Upgrade
29,Free Cash Flow,7.3,154.35,166.26,-68.15,11.93,-139.78,100.98,-4.47,2.61,-,Upgrade
30,Free Cash Flow Per Share,0.05,1.01,1.10,-0.46,0.08,-1.14,0.82,-0.04,0.02,-,Upgrade
31,Operating Margin,-20.56%,2.69%,32.19%,29.51%,42.76%,31.49%,43.75%,18.60%,7.19%,-,Upgrade
32,Profit Margin,27.15%,5.08%,25.36%,17.65%,14.39%,6.94%,22.41%,6.42%,4.10%,-,Upgrade
33,Free Cash Flow Margin,19.87%,253.83%,271.26%,-56.87%,21.28%,-352.98%,360.53%,-7.15%,4.42%,-,Upgrade
34,EBITDA,-6.98,3.11,21.38,37.14,25.45,14.45,13.69,13.64,5.7,-,Upgrade
35,D&A For EBITDA,0.57,1.47,1.66,1.77,1.47,1.98,1.44,2.03,1.46,1.97,Upgrade
36,EBIT,-7.55,1.64,19.73,35.37,23.98,12.47,12.25,11.61,4.24,-,Upgrade
