,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,4053,4098,3659,3400,4534,3322,3263,3499,3315,3172,3382,3142,4115,3481,3481,3445,3796,4525,3694,3712,4354,Upgrade
1,Market Cap Growth,23.38%,23.38%,12.12%,-2.83%,36.80%,4.71%,-3.52%,11.37%,-19.45%,-8.88%,-2.85%,-8.81%,8.40%,-23.06%,-5.75%,-7.19%,-12.82%,3.56%,-18.46%,5.99%,102.82%,Upgrade
2,Enterprise Value,5842,6123,6083,6032,7167,6167,5258,6011,5827,5617,5930,5965,6939,6146,6124,4985,5336,5884,4842,4608,5250,Upgrade
3,Last Close Price,8.11,8.20,7.32,8.57,11.43,8.37,8.22,8.72,8.27,8.09,8.63,8.02,10.50,8.88,8.78,8.78,9.68,11.54,9.34,9.45,11.24,Upgrade
4,PE Ratio,30.58,34.84,28.48,19.68,25.86,23.00,26.12,36.09,-,-11.82,-11.10,-9.73,-,169.98,68.86,-,-,223.77,526.25,-,-,Upgrade
5,Forward PE,-,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,Upgrade
6,PS Ratio,0.99,1.13,0.99,0.93,1.20,0.91,0.94,1.00,0.97,0.98,1.10,1.08,1.49,1.25,1.33,1.45,1.89,2.58,2.14,2.18,2.30,Upgrade
7,PB Ratio,1.64,1.19,1.09,1.34,1.81,1.34,1.35,1.48,1.47,1.39,1.52,1.45,1.96,1.31,1.31,1.28,1.44,2.00,1.66,1.67,1.96,Upgrade
8,P/TBV Ratio,3.19,3.19,2.69,6.40,9.00,6.57,5.31,5.89,4.41,4.09,4.75,4.56,6.83,4.80,4.76,3.64,4.12,3.71,3.07,2.80,3.29,Upgrade
9,P/FCF Ratio,17.58,-,10.83,13.91,992.14,-25.99,-,-,117.53,-,-,-325.78,-,-,-21.02,-,-,-,-9.40,-,-,Upgrade
10,P/OCF Ratio,9.22,-,6.63,6.16,9.27,8.94,10.39,16.62,12.62,18.67,46.16,17.35,425.74,-,36.19,-,38.54,19.25,19.21,-,15.48,Upgrade
11,EV/Sales Ratio,1.61,1.68,1.64,1.64,1.90,1.70,1.51,1.72,1.71,1.73,1.92,2.05,2.51,2.21,2.35,2.10,2.65,3.35,2.81,2.70,2.78,Upgrade
12,EV/EBITDA Ratio,7.81,8.45,8.42,7.92,9.24,8.91,7.88,9.68,9.85,10.72,13.35,14.30,18.56,13.94,13.30,11.36,13.70,15.60,13.71,13.32,13.73,Upgrade
13,EV/EBIT Ratio,15.69,15.82,15.30,13.72,15.35,15.61,14.29,17.72,18.95,23.70,32.55,39.91,-,27.57,24.45,19.37,24.66,27.72,24.17,-,20.92,Upgrade
14,EV/FCF Ratio,25.34,-,18.01,24.68,1568.05,-48.25,-,-,206.62,-,-,-618.60,-,-,-36.97,-,-,-,-12.32,-,-,Upgrade
15,Debt / Equity Ratio,0.62,0.62,0.71,0.83,0.87,0.91,1.08,0.79,1.13,1.08,1.06,1.11,1.10,0.93,0.87,0.91,0.87,0.91,0.77,0.66,0.58,Upgrade
16,Debt / EBITDA Ratio,2.84,2.62,3.08,3.72,2.85,2.81,2.82,3.01,5.99,3.49,3.21,4.76,15.10,6.35,3.66,7.34,5.54,4.43,3.17,10.79,3.51,Upgrade
17,Debt / FCF Ratio,9.22,-,7.00,8.60,474.65,-17.68,-,-,90.49,-,-,-250.16,-,-,-13.92,-,-,-,-4.38,-,-,Upgrade
18,Asset Turnover,0.45,0.50,0.36,0.57,0.54,0.50,0.42,0.49,0.47,0.53,0.40,0.44,0.40,0.45,0.32,0.52,0.41,0.45,0.15,0.49,Upgrade,
19,Inventory Turnover,6.80,6.64,6.61,4.70,8.28,7.41,6.11,5.73,7.63,6.97,9.26,7.52,9.16,8.26,8.79,6.75,10.88,7.61,9.20,3.09,8.08,Upgrade
20,Quick Ratio,0.79,0.79,0.67,0.44,0.43,0.50,0.46,0.44,0.49,0.54,0.52,0.52,0.48,0.39,0.40,0.47,0.52,0.81,0.68,0.78,0.99,Upgrade
21,Current Ratio,0.95,0.95,0.82,0.59,0.58,0.64,0.59,0.57,0.63,0.66,0.64,0.64,0.60,0.54,0.54,0.62,0.65,0.98,0.88,0.95,1.24,Upgrade
22,Return on Equity (ROE),9.55%,7.91%,5.85%,3.56%,13.32%,17.64%,6.61%,-5.54%,8.93%,11.94%,13.35%,-88.31%,0.92%,8.04%,-1.09%,0.38%,7.82%,12.09%,-3.58%,-5.02%,Upgrade,
23,Return on Assets (ROA),3.61%,3.44%,1.91%,3.48%,4.34%,5.04%,2.83%,1.08%,3.46%,4.24%,1.91%,-1.38%,1.70%,3.21%,1.26%,2.25%,3.65%,4.99%,-0.39%,2.92%,Upgrade,
24,Return on Capital (ROIC),5.26%,5.17%,3.06%,5.54%,6.64%,8.05%,4.65%,1.70%,5.47%,6.55%,2.92%,-2.00%,2.35%,4.35%,1.69%,2.92%,4.53%,6.18%,-0.49%,3.61%,Upgrade,
25,Return on Capital Employed (ROCE),7.63%,7.93%,8.91%,12.19%,13.30%,10.48%,10.59%,10.38%,9.09%,6.66%,5.14%,4.15%,-,5.79%,6.58%,6.71%,5.75%,6.18%,6.42%,-,7.83%,Upgrade
26,Earnings Yield,2.90%,2.87%,3.51%,5.08%,3.87%,4.35%,3.83%,2.77%,4.02%,-8.46%,-9.01%,-10.27%,-9.59%,0.59%,1.45%,1.74%,1.33%,0.45%,0.19%,0.60%,1.15%,Upgrade
27,FCF Yield,5.69%,5.63%,9.23%,7.19%,0.10%,-3.85%,-5.43%,-5.04%,0.85%,-1.17%,-3.38%,-0.31%,-6.05%,-6.89%,-4.76%,-7.36%,-4.92%,-4.09%,-10.64%,-10.88%,-7.53%,Upgrade
28,Dividend Yield,1.24%,-,-,-,0.88%,-,-,-,1.21%,-,-,-,-,-,-,-,1.03%,-,-,-,0.89%,Upgrade
29,Payout Ratio,130.65%,20.88%,236.25%,115.46%,397.53%,75.47%,74.65%,109.40%,-,66.91%,73.65%,51.36%,-,3707.50%,113.37%,-,-,197.31%,32.61%,-,-,Upgrade
30,Buyback Yield / Dilution,-12.68%,-14.17%,-34.93%,-4.29%,4.12%,-8.21%,-9.35%,3.90%,-18.44%,0.49%,17.96%,-22.65%,14.25%,9.84%,-31.47%,21.49%,-18.14%,-13.66%,13.57%,-32.46%,8.45%,Upgrade
31,Total Shareholder Return,-11.44%,-14.17%,-34.93%,-4.29%,5.00%,-8.21%,-9.35%,3.90%,-17.23%,0.49%,17.96%,-22.65%,14.25%,9.84%,-31.47%,21.49%,-17.11%,-13.66%,13.57%,-32.46%,9.34%,Upgrade
