,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4130,2864,2561,3800,4261,2786,3313,2628,2100,1936,2228,4759,4268,4036,4384,3744,4429,5687,6964,5469,6178,Upgrade
1,Market Cap Growth,2.82%,2.82%,-22.71%,44.59%,102.85%,43.91%,48.74%,-44.77%,-50.79%,-52.04%,-49.19%,27.10%,-3.63%,-29.03%,-37.04%,-31.55%,-28.30%,-7.19%,10.50%,-34.74%,-12.31%,Upgrade
2,Enterprise Value,5445,4465,3885,5323,5313,4054,4464,3964,3436,3632,3596,6094,5603,5329,5298,5097,5782,6326,8399,6782,7490,Upgrade
3,Last Close Price,11.03,7.65,6.84,10.15,11.38,7.44,8.85,7.02,5.61,5.17,5.95,12.71,11.40,10.78,11.71,10.00,11.83,15.19,18.60,17.53,19.80,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-26.21,-,-9.12,-7.13,-,-,-,-,-,Upgrade
5,Forward PE,-,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,22.76,29.06,27.39,29.33,Upgrade
6,PS Ratio,1.35,0.93,0.82,1.27,1.51,0.94,1.08,0.84,0.62,0.48,0.52,1.01,0.91,1.00,1.10,0.94,1.17,1.38,1.68,1.40,1.33,Upgrade
7,PB Ratio,33.66,24.32,16.37,20.59,21.94,6.01,6.21,4.42,3.25,1.64,0.95,1.83,2.14,1.52,1.61,1.38,1.63,1.77,2.16,2.57,2.89,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,427.30,50.58,5.65,1.55,2.45,3.46,2.07,2.20,1.87,2.22,2.38,2.87,3.98,4.49,Upgrade
9,P/FCF Ratio,-,-9.54,-,-,-,-,4.82,-,4.68,-,-,-,200.80,38.70,-,-,-47.83,-,-,-,-8.72,Upgrade
