,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,162.5,395.4,338.78,319.55,284.95,329.18,307.26,349.89,362.13,459.06,447.21,576.9,428.21,463.02,456.71,454.77,254.74,226.67,237.99,254.08,Upgrade
1,Trading Asset Securities,536.22,187.52,487.28,622.66,563.93,314.23,314.28,383.89,332.86,400.06,146.23,112.33,198.59,10.07,182.83,233.85,284.25,202.19,153.81,253.41,Upgrade
2,Cash & Short-Term Investments,698.72,582.92,826.06,942.21,848.89,643.41,621.53,733.78,695,859.12,593.43,689.22,626.79,473.09,639.54,688.62,538.99,428.86,391.8,507.49,Upgrade
3,Cash Growth,-17.69%,-9.40%,32.91%,28.40%,22.14%,-25.11%,4.74%,6.46%,10.88%,81.60%,-7.21%,0.09%,16.29%,10.31%,63.23%,35.69%,5.47%,11.81%,40.39%,115.65%,Upgrade
4,Accounts Receivable,3111,3327,3444,3552,3638,3668,3579,3766,3933,3923,3891,3903,3865,3574,3076,3099,2788,2604,2289,2449,Upgrade
5,Other Receivables,23.78,27.03,45.51,46.86,42.32,62.08,64.09,67.96,67.06,67.53,78.36,74.44,57.08,56.78,55.28,30.01,47.91,38.12,35.7,27.32,Upgrade
6,Receivables,3135,3354,3489,3599,3680,3730,3643,3834,4000,3991,3970,3978,3922,3631,3131,3129,2836,2642,2324,2476,Upgrade
7,Inventory,119.27,114.4,113.09,120.22,133.74,117.74,127.17,128.71,135.1,151.1,178.55,169.82,158.01,152.35,151.07,150.49,129.56,118.2,96.64,96.12,Upgrade
8,Prepaid Expenses,-,0.03,-,0,-,0.01,-,0.01,-,0,-,-,-,-,-,0,-,0.01,-,0,Upgrade
9,Other Current Assets,64.7,45.49,48.46,45.84,74.59,56.36,55.95,47.77,56.61,49.17,61.98,66.56,67.09,49.76,38.27,28.79,42.54,44.46,36.12,30.66,Upgrade
10,Total Current Assets,4018,4096,4477,4707,4737,4547,4448,4744,4887,5050,4804,4903,4774,4306,3960,3997,3547,3234,2849,3110,Upgrade
11,"Property, Plant & Equipment",1131,1076,1029,998.87,922.82,869.9,787.07,796.98,785.06,763.26,740.13,747.33,716.83,660.93,611.2,514.18,495.55,456.69,442,440.47,Upgrade
12,Long-Term Investments,242.52,212.48,213.86,209.98,207.17,206.18,240.45,245.18,265.87,288.51,293.14,295.84,280.19,312.81,313.09,346.09,387.21,439.52,391.81,407.56,Upgrade
13,Goodwill,148.03,148.03,148.03,148.03,193.78,193.78,193.78,193.78,244.52,244.52,244.52,244.52,252.09,252.09,252.09,252.09,252.75,252.75,250.46,250.46,Upgrade
14,Other Intangible Assets,254.31,256.37,258.41,260.19,263.16,264.04,266,268.02,263.34,264.44,251.91,167.08,147.88,134.5,139.22,140.26,125.83,125.9,123.11,124.11,Upgrade
15,Long-Term Deferred Tax Assets,119.8,122.61,118.21,118.31,146.26,136.34,118.9,100.69,108.71,100.44,100.01,97.3,96.89,91.1,82.17,74.5,61.2,60.01,52.26,50.93,Upgrade
16,Long-Term Deferred Charges,9.21,9.85,10.4,11.06,11.93,12.5,11.04,11.28,10.65,10.87,11.57,10.97,8.05,7.8,8.14,7.06,5.55,6.09,6.59,7.11,Upgrade
17,Other Long-Term Assets,13.48,14.87,16.35,18.65,23.25,20.7,17.95,16.93,27.09,26.27,49.66,46.67,87.48,72.48,84.39,115.74,78.96,53.28,58.27,58.28,Upgrade
18,Total Assets,5937,5937,6271,6472,6506,6251,6083,6377,6592,6749,6495,6513,6363,5838,5450,5447,4954,4628,4173,4449,Upgrade
19,Accounts Payable,1590,1651,1846,2050,2079,1830,1643,1950,2038,2182,2302,2446,2442,1977,1658,1847,1596,1343,1036,1312,Upgrade
20,Accrued Expenses,23.02,43.58,24.12,93.68,27.91,55.84,26.71,124.45,31.25,75.09,27.37,119.71,29.11,53.52,24.02,104.74,29.72,59.14,18.93,98.21,Upgrade
21,Short-Term Debt,-,-,-,-,0.63,2.35,4.53,4.53,214.65,314.98,366.21,225.63,225.86,224.19,163.96,2.96,14.45,16.38,9.82,12.98,Upgrade
22,Current Portion of Long-Term Debt,5.99,0.85,8.45,1.82,6.46,0.71,7.52,1.36,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,4.36,-,7.28,-,6.01,-,6.34,7.15,7.23,6.51,6.65,6.11,5.94,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,24.16,5.17,34.64,16.83,35.53,8.51,60.21,22.37,72.76,20.23,52.69,14.65,42.15,19.94,49.66,28.02,73.56,25.62,43.64,19.73,Upgrade
25,Current Unearned Revenue,32.61,28.58,36.44,31.55,62.95,67.28,39.31,41.22,55.44,47.96,48.07,59.85,53.76,55.8,62.16,56.14,49.33,42.23,48.55,42.49,Upgrade
26,Other Current Liabilities,41.35,41.68,68.23,64.28,60.55,65.52,88.34,91.9,82.56,75.52,88.6,79.99,77.2,82.19,93.82,93.16,24.57,48.48,47.44,32.15,Upgrade
27,Total Current Liabilities,1717,1775,2017,2266,2273,2036,1869,2242,2502,2723,2891,2952,2876,2418,2052,2132,1787,1535,1204,1517,Upgrade
28,Long-Term Debt,481.5,465.69,451.92,428.61,382.87,406.14,398.98,394,333.12,327.54,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,22.22,25.01,29.04,26.91,27.54,28.53,28.94,29.8,31.55,29.6,31.29,33.1,30.02,31.66,31.88,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,17.81,16.68,17.41,17.72,18.11,18.52,18.95,19.87,18.39,15.99,13.74,14.07,14.05,12.52,13.58,13.55,13.44,13.93,14.42,15.2,Upgrade
31,Long-Term Deferred Tax Liabilities,5.35,5.34,5.82,5.65,34.77,35.19,29.68,6.97,22.8,22.87,23.11,23.18,18.94,19.03,19.12,19.22,15.04,27.71,13.6,18.19,Upgrade
32,Total Liabilities,2244,2288,2522,2745,2736,2525,2346,2693,2908,3119,2959,3022,2939,2482,2116,2165,1816,1577,1232,1551,Upgrade
33,Common Stock,698.02,698.01,713.63,713.62,713.62,713.62,716.44,716.55,716.59,716.59,720.23,720.49,720.49,720.49,720.49,720.49,692.48,692.48,692.51,692.51,Upgrade
34,Additional Paid-In Capital,265.69,265.68,320.93,320.89,330.46,329.61,342.27,342,345.01,344.31,361.82,360.89,363.59,361.51,358.2,354.97,228.55,234.4,232.4,230.37,Upgrade
35,Retained Earnings,2798,2774,2799,2757,2764,2685,2665,2617,2597,2523,2501,2445,2405,2323,2302,2230,2141,2030,1964,1911,Upgrade
36,Treasury Stock,-40.43,-40.43,-41.09,-21.42,-20.53,-20.53,-37.25,-37.95,-37.83,-37.83,-59.5,-61.01,-61.56,-61.56,-61.56,-61.56,-0.17,-12.6,-12.95,-12.95,Upgrade
37,Comprehensive Income & Other,-67.17,-88.35,-82.79,-82.26,-80.48,-47.33,-15.74,-21.04,-6.18,12.15,-59.66,-52.99,-82.72,-66.04,-62.18,-29.86,9.74,42.77,0.21,13.79,Upgrade
38,Total Common Equity,3654,3609,3710,3688,3708,3660,3670,3617,3615,3559,3464,3413,3344,3277,3257,3214,3071,2987,2876,2835,Upgrade
39,Minority Interest,38.43,39.34,39.77,40.07,62.29,65.45,66.88,67.4,69.68,71.25,71.53,77.83,80.24,78.51,76.83,68.19,66.66,64.17,64.82,63.9,Upgrade
40,Shareholders' Equity,3692,3649,3749,3728,3770,3726,3737,3684,3685,3630,3535,3490,3425,3356,3334,3282,3138,3052,2941,2899,Upgrade
41,Total Liabilities & Equity,5937,5937,6271,6472,6506,6251,6083,6377,6592,6749,6495,6513,6363,5838,5450,5447,4954,4628,4173,4449,Upgrade
42,Total Debt,509.71,495.91,489.41,464.62,417.51,443.74,439.97,436.02,586.46,679.35,404.01,265.38,261.99,261.79,195.84,2.96,14.45,16.38,9.82,12.98,Upgrade
43,Net Cash (Debt),189,87.01,336.66,477.59,431.38,199.67,181.56,297.76,108.53,179.77,189.43,423.85,364.8,211.31,443.7,685.66,524.53,412.48,381.98,494.5,Upgrade
44,Net Cash Growth,-56.19%,-56.42%,85.42%,60.40%,297.46%,11.07%,-4.15%,-29.75%,-70.25%,-14.92%,-57.31%,-38.18%,-30.45%,-48.77%,16.16%,38.66%,4.69%,9.68%,39.55%,112.12%,Upgrade
45,Net Cash Per Share,0.31,0.12,0.48,0.60,0.61,0.28,0.26,0.46,0.15,0.24,0.27,0.56,0.54,0.30,0.61,1.00,0.78,0.56,0.58,0.70,Upgrade
46,Filing Date Shares Outstanding,688.26,691.94,708.76,713.62,713.62,716.45,716.44,716.55,716.59,716.59,720.23,720.49,720.49,720.49,720.49,709.93,692.48,692.48,692.51,692.51,Upgrade
47,Total Common Shares Outstanding,688.26,691.94,708.76,713.62,713.62,716.45,716.44,716.55,716.59,716.59,720.23,720.49,720.49,720.49,720.49,709.93,692.48,692.48,692.51,692.51,Upgrade
48,Working Capital,2300,2321,2459,2442,2465,2511,2579,2502,2385,2328,1912,1951,1898,1887,1908,1865,1760,1699,1644,1593,Upgrade
49,Book Value Per Share,5.31,5.22,5.23,5.17,5.20,5.11,5.12,5.05,5.04,4.97,4.81,4.74,4.64,4.55,4.52,4.53,4.44,4.31,4.15,4.09,Upgrade
50,Tangible Book Value,3252,3205,3303,3280,3251,3202,3211,3155,3107,3050,2967,3001,2945,2891,2866,2822,2693,2609,2502,2460,Upgrade
51,Tangible Book Value Per Share,4.72,4.63,4.66,4.60,4.56,4.47,4.48,4.40,4.34,4.26,4.12,4.17,4.09,4.01,3.98,3.97,3.89,3.77,3.61,3.55,Upgrade
52,Buildings,-,574.62,-,576.84,-,557.56,-,562.32,-,468.46,-,445.67,-,408.74,-,407.43,-,393.79,-,386.32,Upgrade
53,Machinery,-,621.14,-,616.47,-,616.9,-,617.73,-,555.48,-,543.68,-,475.37,-,456.33,-,447.08,-,427.35,Upgrade
54,Construction In Progress,-,473.19,-,359.14,-,225.4,-,116.81,-,208.04,-,191.97,-,190.46,-,80.72,-,58.77,-,39.85,Upgrade
