,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,670.98,657.42,520.54,287.08,743.7,852.89,639.53,883.97,1052,1123,882.63,1353,1288,1384,890.82,1298,1062,1054,453.25,1028,Upgrade
1,Other Revenue,-0.87,0.87,-,3,-1,1,-,4.54,-,-,-,2,-1.16,1.16,-,4.15,-3.4,3.4,-,8.25,Upgrade
2,Revenue,670.11,658.29,520.54,290.07,742.7,853.89,639.53,888.51,1052,1123,882.63,1355,1287,1385,890.82,1302,1059,1057,453.25,1037,Upgrade
3,Revenue Growth (YoY),-9.77%,-22.91%,-18.61%,-67.35%,-29.41%,-23.99%,-27.54%,-34.43%,-18.22%,-18.90%,-0.92%,4.10%,21.53%,31.04%,96.54%,25.58%,20.89%,20.78%,-25.21%,25.25%,Upgrade
4,Cost of Revenue,536.51,512.18,391.05,83.74,565.4,636.09,482.21,664.06,830.89,895.32,706.05,1115,1059,1137,711.27,1017,808.09,798.22,322.81,744.96,Upgrade
5,Gross Profit,133.6,146.11,129.49,206.34,177.3,217.8,157.32,224.45,221.3,228.02,176.58,240.55,227.55,248.67,179.56,284.91,250.61,258.82,130.44,291.61,Upgrade
6,"Selling, General & Admin",79.21,81.21,69.31,109.75,90.64,85.64,71.69,107.79,87.73,81.09,71.41,107.78,94.54,91.19,73.09,108.22,82.82,61.39,58.5,124.17,Upgrade
7,Research & Development,28.64,37.71,33.39,50.73,41.56,44.29,35.91,62.94,44.88,43.29,36.79,62.84,48.65,45.31,31.2,56.44,35.58,36.13,23.96,58.32,Upgrade
8,Other Operating Expenses,-3.98,-0.42,-1.07,-2.99,2.49,2.82,-0.6,16.98,-0.19,-0.81,1.27,25.14,-5.3,0.07,-1.28,24.52,-2.6,-1.34,-4.42,14.26,Upgrade
9,Operating Expenses,111.44,126.86,89.3,193.09,143.46,144.26,98.6,218.23,135.39,151.05,113.41,219.33,155.63,164.41,102.39,205.75,130.91,120.13,75.36,206.04,Upgrade
10,Operating Income,22.16,19.25,40.19,13.24,33.84,73.54,58.73,6.22,85.92,76.97,63.17,21.22,71.92,84.26,77.16,79.16,119.7,138.68,55.08,85.57,Upgrade
11,Interest Expense,-5.23,-5.33,-5.44,-5.51,-5.64,-6.37,-6.35,-3.18,-6.93,-6.22,-6.04,-2.58,-2.64,-2.38,-0.63,-,-0.24,-0.02,-,-0.1,Upgrade
12,Interest & Investment Income,11.59,10.32,9.64,1.28,10.28,11.09,7.73,6.69,10.35,9.73,9.56,9.29,6.54,5.12,7.23,2.24,7.52,6.32,8.1,6.53,Upgrade
13,Currency Exchange Gain (Loss),-0.13,0.13,-,0.49,-0.57,0.57,-,1.05,-0.58,0.58,-,-0.25,0,-0,-,-0.06,-0.02,0.02,-,0.04,Upgrade
14,Other Non Operating Income (Expenses),-0.14,-0.38,-0.11,-15.64,3.02,-3.09,0.23,-1.16,1.08,-0.93,-0.89,-3.03,-3.49,1.89,4.1,-8.36,1.55,-2.37,0.84,0.45,Upgrade
15,EBT Excluding Unusual Items,28.26,23.99,44.27,-6.14,40.93,75.73,60.35,9.62,89.84,80.13,65.8,24.64,72.34,88.89,87.86,72.98,128.52,142.64,64.01,92.5,Upgrade
16,Impairment of Goodwill,-,-,-,-39.71,-,-,-,-50.74,-,-,-,-7.58,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.36,0.38,-0,34.62,-0.15,-0.08,-1.43,2.31,0.06,0.13,0.06,-0.02,0.02,2.05,-0.22,0.93,0.24,-0,-0.03,1.06,Upgrade
18,Asset Writedown,0.35,-0.17,0.02,-1.12,-0.05,-0.07,0.02,-0.29,0.1,-0.1,0.05,-1.5,0.54,-0.31,0.04,-2.56,-,-,-,-6.35,Upgrade
19,Other Unusual Items,-5.34,4.25,3.98,7.51,0.22,-0.22,-,31.73,-9.35,9.35,-,34.65,2.12,-2.12,-,25.79,-1.24,1.24,-,11.14,Upgrade
20,Pretax Income,23.63,28.46,48.27,-4.84,40.94,75.37,58.93,-7.37,80.66,89.5,65.91,50.19,75.01,88.51,87.68,97.14,127.51,143.88,63.98,98.35,Upgrade
21,Income Tax Expense,0.12,-1.62,6.69,6.72,-1.77,-0.02,12.93,-6.94,8.44,9.66,9.9,13,-8.49,8.29,13.86,6.62,18,18.9,10.15,4.72,Upgrade
22,Earnings From Continuing Operations,23.51,30.07,41.58,-11.55,42.71,75.39,46,-0.44,72.22,79.84,56.01,37.19,83.5,80.22,73.82,90.52,109.51,124.98,53.83,93.63,Upgrade
23,Minority Interest in Earnings,0.03,0.42,0.3,3.17,-0.27,1.44,2.01,2.28,1.57,0.28,-0.55,2.41,-1.73,-1.88,-1.64,-1.36,-1.09,-3.02,-0.93,-2.04,Upgrade
24,Net Income,23.54,30.5,41.88,-8.39,42.44,76.82,48.01,1.84,73.79,80.12,55.46,39.6,81.78,78.35,72.18,89.17,108.42,121.96,52.9,91.58,Upgrade
25,Net Income to Common,23.54,30.5,41.88,-8.39,42.44,76.82,48.01,1.84,73.79,80.12,55.46,39.6,81.78,78.35,72.18,89.17,108.42,121.96,52.9,91.58,Upgrade
26,Net Income Growth,-44.53%,-60.30%,-12.77%,-,-42.49%,-4.12%,-13.43%,-95.34%,-9.76%,2.27%,-23.16%,-55.59%,-24.57%,-35.76%,36.43%,-2.64%,3.47%,4.50%,-40.80%,97.03%,Upgrade
27,Shares Outstanding (Basic),608,750,698,798,704,701,686,650,739,734,693,750,678,712,722,686,674,738,661,703,Upgrade
28,Shares Outstanding (Diluted),608,750,698,798,704,701,686,650,739,734,693,750,678,712,722,686,674,738,661,703,Upgrade
