,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4276,4186,2866,4783,5302,5844,5702,4937,5519,4367,4951,6039,4133,3623,3875,3522,4681,4515,3467,4350,3868,Upgrade
1,Market Cap Growth,-28.38%,-28.38%,-49.74%,-3.12%,-3.93%,33.81%,15.16%,-18.25%,33.55%,20.56%,27.75%,71.48%,-11.71%,-19.76%,11.79%,-19.04%,21.01%,22.19%,-15.54%,-26.23%,-3.11%,Upgrade
2,Enterprise Value,5448,5291,4084,6012,6531,7110,6931,6758,7340,6049,6585,7632,5725,5167,5405,5292,6450,6447,5484,5984,5502,Upgrade
3,Last Close Price,3.79,3.71,2.54,4.24,4.70,5.18,5.03,5.43,6.07,4.79,5.43,6.62,4.53,3.95,4.23,3.83,5.09,4.91,3.77,4.78,4.25,Upgrade
4,PE Ratio,-,-,-8.74,-8.88,-,-,-,-930.12,-,162.21,561.97,-680.97,-,-29.68,-26.64,-12.87,-,-,-,-9.37,-,Upgrade
5,Forward PE,-,17.79,17.79,17.79,17.79,17.79,17.79,17.79,17.79,17.79,17.79,21.35,35.92,35.92,35.92,35.92,35.92,35.92,35.92,35.92,35.42,Upgrade
6,PS Ratio,1.10,1.06,0.68,1.05,1.08,1.14,1.06,0.90,1.08,0.85,1.03,1.36,0.92,0.84,0.86,0.76,1.04,0.93,0.74,0.95,0.84,Upgrade
7,PB Ratio,1.71,1.64,1.08,1.81,2.00,1.98,1.90,1.55,1.73,1.93,2.21,2.74,1.88,1.62,1.81,1.64,2.33,2.10,1.61,1.94,1.69,Upgrade
8,P/TBV Ratio,1.76,1.76,1.16,1.94,2.15,2.11,2.02,1.64,1.84,2.11,2.42,3.01,2.06,1.77,1.94,1.75,2.38,2.15,1.65,1.99,1.73,Upgrade
9,P/FCF Ratio,17.10,-,10.84,28.57,50.92,-,-32.91,-,-,40.29,33.07,43.74,-,23.86,14.46,12.31,-,-19.12,-7.21,-,-,Upgrade
10,P/OCF Ratio,17.36,-,10.22,21.44,31.10,-70.95,-75.20,-69.72,-,28.36,23.34,26.57,-,17.00,10.59,9.42,-,-28.39,-8.97,-,-,Upgrade
11,EV/Sales Ratio,1.38,1.34,0.96,1.33,1.33,1.38,1.28,1.24,1.44,1.18,1.37,1.72,1.28,1.19,1.20,1.14,1.44,1.32,1.17,1.30,1.19,Upgrade
12,EV/EBITDA Ratio,-,-17.41,-,-18.49,-,145.58,-,36.93,-,96.07,33.61,67.50,-,40.36,-,-289.69,-,-16.98,-,-18.70,-,Upgrade
13,EV/EBIT Ratio,-,-13.01,-,-14.06,-,-129.58,-,83.45,-,-167.99,66.77,460.06,-,147.69,-,-54.34,-,-14.74,-,-16.29,-,Upgrade
14,EV/FCF Ratio,21.79,-,15.45,35.91,62.73,-,-40.00,-,-,55.81,43.99,55.28,-,34.02,20.17,18.50,-,-27.31,-11.41,-,-,Upgrade
15,Debt / Equity Ratio,0.63,0.63,0.59,0.66,0.65,0.54,0.59,0.56,0.56,0.85,0.79,0.80,0.86,0.77,0.82,0.76,0.99,0.94,1.08,1.04,0.85,Upgrade
16,Debt / EBITDA Ratio,-,4.98,-,4.47,-,2.09,-,5.81,-,4.72,5.93,6.29,-,1.84,-,2.84,-,2.41,-,6.94,-,Upgrade
17,Debt / FCF Ratio,6.46,-,5.89,10.38,16.52,-,-10.17,-,-,17.80,11.77,12.75,-,11.39,6.58,5.70,-,-8.60,-4.84,-,-,Upgrade
18,Asset Turnover,0.82,0.80,0.83,0.73,0.96,0.91,0.96,0.83,1.17,1.05,0.83,0.92,0.95,0.83,0.88,0.79,1.01,0.89,0.75,1.07,Upgrade,
19,Inventory Turnover,1.56,1.40,1.55,1.44,1.99,1.53,2.06,1.88,1.56,1.98,1.78,1.37,1.77,1.37,1.49,1.39,1.69,1.59,1.94,1.35,2.92,Upgrade
20,Quick Ratio,0.52,0.52,0.52,0.55,0.58,0.51,0.58,0.74,0.70,0.36,0.28,0.28,0.29,0.32,0.34,0.33,0.41,0.37,0.39,0.53,0.47,Upgrade
21,Current Ratio,1.80,1.80,1.94,1.92,1.85,2.11,2.04,2.02,1.96,1.49,1.38,1.34,1.35,1.38,1.45,1.56,1.41,1.48,1.47,1.62,1.62,Upgrade
22,Return on Equity (ROE),-15.96%,2.25%,-0.27%,-43.87%,-6.60%,-24.77%,1.00%,-9.08%,3.27%,4.95%,1.10%,-5.24%,0.26%,1.20%,0.82%,-27.90%,-4.20%,-22.27%,1.12%,-76.47%,Upgrade,
23,Return on Assets (ROA),2.87%,-2.41%,3.57%,-23.64%,7.77%,-7.91%,2.15%,-4.12%,3.69%,2.21%,2.21%,-9.94%,10.51%,-1.88%,6.12%,-12.50%,9.22%,-7.45%,3.58%,-26.35%,Upgrade,
24,Return on Capital (ROIC),3.30%,-2.75%,4.08%,-27.26%,8.83%,-9.10%,2.55%,-5.06%,4.72%,2.86%,2.81%,-12.70%,13.48%,-2.38%,7.77%,-15.98%,11.43%,-8.55%,4.07%,-30.69%,Upgrade,
25,Return on Capital Employed (ROCE),-,-14.42%,-,-13.99%,-,-1.62%,-,2.22%,-,-1.34%,4.04%,0.69%,-,1.42%,-,-3.76%,-,-16.62%,-,-13.33%,-,Upgrade
26,Earnings Yield,-8.80%,-8.99%,-11.44%,-11.26%,-10.03%,-5.02%,-3.96%,-0.11%,-0.11%,0.62%,0.18%,-0.15%,-0.33%,-3.37%,-3.75%,-7.77%,-5.74%,-13.63%,-16.92%,-10.67%,-11.99%,Upgrade
27,FCF Yield,5.85%,5.97%,9.22%,3.50%,1.96%,-3.45%,-3.04%,-2.51%,1.24%,2.48%,3.02%,2.29%,2.67%,4.19%,6.91%,8.12%,-7.39%,-5.23%,-13.87%,-12.85%,-10.29%,Upgrade
28,Payout Ratio,0.00%,-,58.84%,689.26%,-,-,-,330.23%,-,154.87%,129.15%,287.77%,-,2420.61%,398.65%,620.64%,-,-,-,258.40%,-,Upgrade
29,Buyback Yield / Dilution,-40.22%,-60.96%,12.54%,-8.37%,-3.16%,-7.64%,-66.61%,-19.90%,-23.99%,27.57%,31.05%,5.35%,-4.42%,-35.99%,-40.39%,2.43%,4.67%,-9.43%,15.11%,5.85%,-15.78%,Upgrade
30,Total Shareholder Return,-40.22%,-60.96%,12.54%,-8.37%,-3.16%,-7.64%,-66.61%,-19.90%,-23.99%,27.57%,31.05%,5.35%,-4.42%,-35.99%,-40.39%,2.43%,4.67%,-9.43%,15.11%,5.85%,-15.78%,Upgrade
