,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,101.49,108.84,117.59,119.85,109.34,114.48,120.75,149.16,207.94,186.76,230.28,276.64,304.15,374.24,797.72,1710,944.43,735.86,1627,1577,Upgrade
1,Other Revenue,-1.65,1.65,-,-,-,-,-,-,-6.05,6.05,-,11.23,-4.96,4.96,-,8.85,-3.83,3.83,-,8.18,Upgrade
2,Revenue,99.84,110.49,117.59,119.85,109.34,114.48,120.75,149.16,201.89,192.81,230.28,287.87,299.19,379.2,797.72,1719,940.59,739.69,1627,1586,Upgrade
3,Revenue Growth (YoY),-8.69%,-3.49%,-2.61%,-19.65%,-45.84%,-40.63%,-47.56%,-48.19%,-32.52%,-49.15%,-71.13%,-83.26%,-68.19%,-48.74%,-50.97%,8.43%,-18.66%,-22.59%,858.48%,334.60%,Upgrade
4,Cost of Revenue,29.21,106.72,73.37,196.03,91.45,75.12,85.04,71.1,160.04,150.08,156.36,1449,-431.08,1106,362.23,908.65,301.5,9.04,1069,729.46,Upgrade
5,Gross Profit,70.63,3.77,44.23,-76.18,17.89,39.36,35.71,78.06,41.85,42.73,73.92,-1161,730.27,-727.07,435.49,810.56,639.1,730.66,557.6,856.14,Upgrade
6,"Selling, General & Admin",40.57,33.95,51.97,46.65,50.25,50.65,45.52,107.84,66.31,84.15,83.75,119.53,141.59,74.47,437.33,698.22,551.98,656.08,518.33,747.65,Upgrade
7,Research & Development,1.03,-0.11,2.73,-6.07,3.89,2.25,5.94,-3.34,4.4,6.34,3.6,6.12,3.36,8.84,4.58,23.2,7.86,15.16,12.95,12.99,Upgrade
8,Other Operating Expenses,0.34,1.18,0.56,2.22,0.37,-1.23,0.24,-16.63,3.52,3.63,6.46,33.14,7.53,-15.08,-0.84,20.63,0.25,-3.69,-2.18,-8.12,Upgrade
9,Operating Expenses,28.06,47.51,42.77,6.21,96.14,50.93,47.41,74.91,84.83,96.27,94.02,384.2,208.72,171.19,437.65,967.58,584.77,668.32,524.7,822.38,Upgrade
10,Operating Income,42.57,-43.75,1.46,-82.38,-78.25,-11.57,-11.7,3.15,-42.98,-53.55,-20.11,-1545,521.56,-898.26,-2.17,-157.02,54.33,62.33,32.9,33.76,Upgrade
11,Interest Expense,-,-3.9,-3.68,-1.65,-,-6.17,-2.82,-0,-,-9.42,-0.12,-12.28,-3.6,-6.9,-5.56,-9.96,-9.02,-9.02,-9.32,-21.13,Upgrade
12,Interest & Investment Income,5.19,0.54,0.07,13.23,5.32,0.25,0.1,-,9.55,0.01,0.02,-,-,0.21,7.31,-,9.73,3.61,4.11,-,Upgrade
