,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,664.52,712.14,812.81,1105,626.36,852.13,704.03,747.92,567.42,610.15,Upgrade
1,Revenue Growth (YoY),-18.24%,-35.54%,29.77%,29.64%,-11.03%,13.93%,24.08%,22.58%,-31.01%,-19.12%,Upgrade
2,Cost of Revenue,212.75,171.94,305.76,387.11,193.85,232.66,203.87,184.4,178.04,197.95,Upgrade
3,Gross Profit,451.77,540.19,507.05,717.63,432.51,619.47,500.16,563.52,389.38,412.19,Upgrade
4,"Selling, General & Admin",203.7,223.29,187,196.76,144.92,184.27,157.41,177.45,130.36,186.46,Upgrade
5,Other Operating Expenses,-3.9,-3.59,-2.94,1.02,-3.53,1.63,-3.34,6.38,-8.28,-2.34,Upgrade
6,Operating Expenses,192.89,247.93,177.01,205.07,140.58,194.75,152.75,187.16,122.08,184.11,Upgrade
7,Operating Income,258.88,292.26,330.04,512.56,291.93,424.72,347.41,376.37,267.3,228.08,Upgrade
8,Interest Expense,-3.22,-3.31,-2.67,-2.21,-2.45,-2.5,-2.21,-2.34,-1.96,-2.16,Upgrade
9,Interest & Investment Income,34.97,43.9,28.98,17.03,3.56,1.65,2.72,7.17,14.48,21.43,Upgrade
10,Earnings From Equity Investments,-6.98,-0.88,-2.38,3.14,-4.68,0.06,0.21,0.47,-1.33,-1.32,Upgrade
11,EBT Excluding Unusual Items,283.64,331.97,353.97,530.52,288.35,423.93,348.13,381.68,278.49,246.03,Upgrade
12,Other Unusual Items,-,1.85,-,7.09,-,6.33,-,25.73,-,-,Upgrade
13,Pretax Income,283.64,333.82,353.97,537.61,288.35,430.26,348.13,407.41,278.49,246.03,Upgrade
14,Income Tax Expense,43.3,41.11,56.1,84.44,50.23,69.44,57.41,75.61,42.41,39.9,Upgrade
15,Earnings From Continuing Operations,240.34,292.72,297.87,453.17,238.12,360.83,290.72,331.8,236.08,206.13,Upgrade
16,Minority Interest in Earnings,-20.56,-18.36,-31.83,-21.93,-23.49,-20.21,-23.5,-15.92,-9.5,-8.59,Upgrade
17,Net Income,219.78,274.35,266.04,431.24,214.64,340.62,267.22,315.88,226.58,197.54,Upgrade
18,Net Income to Common,219.78,274.35,266.04,431.24,214.64,340.62,267.22,315.88,226.58,197.54,Upgrade
19,Net Income Growth,-17.39%,-36.38%,23.95%,26.60%,-19.68%,7.83%,17.94%,59.90%,-36.81%,-27.70%,Upgrade
20,Shares Outstanding (Basic),837,837,837,837,837,837,837,837,837,837,Upgrade
21,Shares Outstanding (Diluted),837,837,837,837,837,837,837,837,837,837,Upgrade
22,EPS (Basic),0.26,0.33,0.32,0.52,0.26,0.41,0.32,0.38,0.27,0.24,Upgrade
23,EPS (Diluted),0.26,0.33,0.32,0.52,0.26,0.41,0.32,0.38,0.27,0.24,Upgrade
24,EPS Growth,-17.39%,-36.38%,23.95%,26.60%,-19.68%,7.83%,17.94%,59.90%,-36.81%,-27.70%,Upgrade
25,Free Cash Flow,-315.07,-68.55,507.52,157.25,351.68,411.12,342.62,53.92,49.26,244.53,Upgrade
26,Free Cash Flow Per Share,-0.38,-0.08,0.61,0.19,0.42,0.49,0.41,0.06,0.06,0.29,Upgrade
27,Operating Margin,38.96%,41.04%,40.60%,46.40%,46.61%,49.84%,49.35%,50.32%,47.11%,37.38%,Upgrade
28,Profit Margin,33.07%,38.53%,32.73%,39.04%,34.27%,39.97%,37.96%,42.23%,39.93%,32.38%,Upgrade
29,Free Cash Flow Margin,-47.41%,-9.63%,62.44%,14.23%,56.15%,48.25%,48.67%,7.21%,8.68%,40.08%,Upgrade
30,EBITDA,268.18,300.91,339.08,518.87,299.97,431.99,354.51,390.82,275.38,242.41,Upgrade
31,D&A For EBITDA,9.31,8.65,9.05,6.31,8.04,7.27,7.1,14.45,8.08,14.33,Upgrade
32,EBIT,258.88,292.26,330.04,512.56,291.93,424.72,347.41,376.37,267.3,228.08,Upgrade
33,Advertising Expenses,40.37,-,16.03,-,5,-,7.3,-,3,-,Upgrade
