,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020"
0,Cash & Equivalents,1618,1326,2613,1374,1933,1272,2332,1055,1690,1659
1,Short-Term Investments,27.78,76.97,246.22,332.91,261.64,50,200,90,140.92,149.56
2,Trading Asset Securities,179.22,156.53,363.01,537.27,692.4,284.02,528.69,875.5,1104,-
3,Cash & Short-Term Investments,1825,1560,3222,2244,2887,1606,3061,2020,2935,1808
4,Cash Growth,-43.36%,-30.48%,11.59%,39.71%,-5.66%,-20.50%,4.28%,11.71%,62.09%,45.67%
5,Accounts Receivable,4997,4909,4634,4055,3745,3601,3090,2770,2675,2495
6,Other Receivables,21.95,3.81,43.62,-,46.63,-,38.51,-,36.89,-
7,Receivables,5019,4913,4678,4147,3875,3601,3128,2770,2712,2495
8,Inventory,274.75,94.52,101.53,34.67,22.97,29.97,2.35,0.58,0.39,0.46
9,Prepaid Expenses,-,-,78.94,-,58.7,-,22.18,-,22.83,-
10,Other Current Assets,519.72,490.85,318.62,530.28,260.2,608.21,306.76,509.69,317.73,618.01
11,Total Current Assets,7639,7058,8399,6956,7104,5845,6520,5300,5987,4922
12,"Property, Plant & Equipment",522.9,534.16,531.28,532.83,576.98,588.48,513.52,532.02,550.76,537.85
13,Long-Term Investments,158.32,166.96,155.84,165.88,329.03,462.81,389.67,550,240,43.38
14,Goodwill,1932,1932,1932,2123,2123,2147,1932,1932,1932,1932
15,Other Intangible Assets,78.04,92.7,70.9,130.57,141.53,155.35,5.3,4.52,3.82,4.21
16,Long-Term Deferred Tax Assets,131.38,180.16,155.79,129.85,125.82,126.4,120.93,110.53,133.11,130.66
17,Other Long-Term Assets,38.51,39.56,39.85,29.74,33.64,33.06,23.57,18.44,25.83,38.94
18,Total Assets,10500,10004,11285,10067,10433,9358,9505,8448,8873,7609
19,Accounts Payable,1104,1058,996.69,619.92,535.64,682.88,335.56,281.23,158.61,402.45
20,Accrued Expenses,1618,-,2073,-,2057,-,2134,-,2037,-
21,Short-Term Debt,-,-,-,-,-,-,-,-,137.02,858.04
22,Current Portion of Leases,71.5,68.14,63.58,65.75,68.91,69.34,49.24,49.72,46.2,45.05
23,Current Income Taxes Payable,339.62,339.83,360.52,323.62,323.41,302.08,274.19,238.43,278.42,254.69
24,Current Unearned Revenue,294.48,217.25,212.91,366.44,273.25,203.43,290.5,287.29,393.37,181.56
25,Other Current Liabilities,34.12,1780,582.88,1567,24.45,1646,25.69,1777,26.21,1636
26,Total Current Liabilities,3462,3464,4290,2943,3283,2904,3109,2634,3077,3377
27,Long-Term Leases,87.17,112.03,113.81,116.87,133.72,139.43,88.62,105.92,117.66,115.81
28,Long-Term Deferred Tax Liabilities,309.99,280.04,280.5,219.77,211.4,197.06,155.81,123.06,123.21,132.51
29,Total Liabilities,3859,3856,4684,3279,3628,3240,3354,2863,3318,3626
30,Additional Paid-In Capital,2263,2362,2367,2372,2236,2244,2140,2133,2116,993.48
31,Retained Earnings,2584,1945,2349,2538,2658,2009,2141,1632,1598,1165
32,Comprehensive Income & Other,1836,1865,1900,1870,1901,1853,1873,1820,1841,1825
33,Total Common Equity,6682,6171,6616,6780,6796,6106,6155,5585,5555,3983
34,Minority Interest,-41.23,-23.3,-15.34,7.34,10.06,12.3,-3.21,-0.23,-,-
35,Shareholders' Equity,6641,6148,6600,6788,6806,6118,6152,5585,5555,3983
36,Total Liabilities & Equity,10500,10004,11285,10067,10433,9358,9505,8448,8873,7609
37,Total Debt,158.67,180.18,177.39,182.62,202.62,208.76,137.86,155.63,300.88,1019
38,Net Cash (Debt),1666,1380,3045,2061,2685,1397,2923,1864,2634,789.51
39,Net Cash Growth,-45.27%,-33.06%,13.41%,47.51%,-8.14%,-25.06%,10.96%,136.16%,130.92%,34.80%
40,Net Cash Per Share,1.78,1.51,3.27,2.22,2.98,1.48,3.12,2.01,3.14,1.07
41,Filing Date Shares Outstanding,910.14,935.3,935.3,935.29,929.32,928.39,924.94,921.47,915.77,729.17
42,Total Common Shares Outstanding,910.14,935.3,935.3,935.29,929.32,928.39,924.94,921.47,915.77,729.17
43,Working Capital,4177,3594,4109,4013,3821,2942,3411,2666,2911,1544
44,Book Value Per Share,7.34,6.60,7.07,7.25,7.31,6.58,6.65,6.06,6.07,5.46
45,Tangible Book Value,4672,4146,4613,4527,4531,3804,4217,3648,3619,2047
46,Tangible Book Value Per Share,5.13,4.43,4.93,4.84,4.88,4.10,4.56,3.96,3.95,2.81
47,Buildings,-,-,227.3,-,227.3,-,227.3,-,227.3,-
48,Machinery,-,-,149.4,-,135.21,-,122.27,-,118.88,-
49,Leasehold Improvements,-,-,157.05,-,155.78,-,130.67,-,131.82,-
