,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Market Capitalization,6512,6405,9045,7978,7632,9387,8199,9365,9257,8694,6845,8469,9900,13370,9306,10121,10134,10967,-,-,-,Upgrade
1,Market Cap Growth,-31.77%,-31.77%,10.32%,-14.81%,-17.55%,7.97%,19.79%,10.57%,-6.50%,-34.97%,-26.45%,-16.32%,-2.31%,21.91%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,5638,5531,8236,6980,6683,8438,7065,7883,7599,7036,4908,6341,7612,11081,7075,7868,10220,11052,-,-,-,Upgrade
3,Last Close Price,14.65,14.41,20.35,17.84,16.78,20.64,18.03,20.59,19.54,18.35,14.45,17.20,20.11,27.16,18.90,20.56,20.18,21.84,-,-,-,Upgrade
4,PE Ratio,52.32,-,37.34,82.87,45.20,50.80,-,23.30,25.93,-,13.49,17.92,18.38,24.52,16.57,19.36,21.29,24.80,-,-,-,Upgrade
5,PS Ratio,1.71,1.69,2.14,2.02,1.89,2.24,2.05,1.95,1.94,1.91,1.34,1.78,1.98,2.69,1.91,2.11,2.26,2.53,-,-,-,Upgrade
6,PB Ratio,1.71,1.74,2.46,2.23,2.09,2.61,2.27,2.55,2.26,2.17,1.70,2.06,2.47,3.40,2.48,2.81,2.77,3.06,-,-,-,Upgrade
7,P/TBV Ratio,1.83,1.83,2.59,2.35,2.20,2.75,2.39,2.68,2.37,2.28,1.78,2.16,2.59,3.57,2.58,2.94,2.89,3.18,-,-,-,Upgrade
8,P/FCF Ratio,-,-,24.02,68.64,32.93,32.59,-,-496.94,-26.44,-,-,-,-,42.48,16.92,17.13,-,19.21,-,-,-,Upgrade
9,P/OCF Ratio,-,-,12.56,14.78,10.68,11.95,20.88,18.96,71.77,-,32.21,-,-,25.95,13.25,13.77,-,15.72,-,-,-,Upgrade
10,EV/Sales Ratio,1.49,1.46,1.95,1.77,1.66,2.01,1.77,1.64,1.59,1.55,0.96,1.33,1.53,2.23,1.45,1.64,2.28,2.55,-,-,-,Upgrade
11,EV/EBITDA Ratio,17.76,-,17.21,23.57,19.87,22.67,30.26,16.27,17.52,-,7.56,10.28,11.11,15.68,9.98,11.67,15.92,18.08,-,-,-,Upgrade
12,EV/EBIT Ratio,37.00,-,26.86,55.00,37.93,39.27,-,23.56,26.79,-,9.65,13.30,13.79,19.30,12.27,14.51,20.04,23.01,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,21.87,60.05,28.84,29.30,-,-418.34,-21.70,-,-,-,-,35.21,12.87,13.32,-,19.36,-,-,-,Upgrade
14,Debt / Equity Ratio,0.20,0.20,0.20,0.19,0.20,0.13,0.13,0.12,0.07,0.07,0.04,0.01,0.01,0.01,0.01,0.01,0.04,0.06,0.27,0.33,0.50,Upgrade
15,Debt / EBITDA Ratio,2.22,-,0.92,1.38,1.68,1.77,8.58,0.64,0.48,-,0.16,0.12,0.15,0.05,0.03,0.06,0.31,0.28,0.46,0.72,1.64,Upgrade
16,Debt / FCF Ratio,-,-,1.91,5.93,3.13,1.61,-,-22.43,-0.79,-,-,-,-,0.12,0.04,0.07,-,0.35,0.89,1.39,2.47,Upgrade
17,Asset Turnover,-,0.70,0.66,0.64,0.85,0.52,0.70,0.74,0.69,1.07,0.72,0.63,1.19,0.95,0.97,0.66,1.45,1.46,-,-,Upgrade,
18,Inventory Turnover,-,-,1.83,2.03,2.48,3.06,1.53,1.62,2.26,3.20,2.27,1.58,1.85,3.40,2.64,2.50,2.03,3.27,2.35,-,-,Upgrade
19,Quick Ratio,-,-,1.47,1.35,1.37,1.21,1.24,1.30,1.51,1.59,1.71,1.99,2.01,2.00,2.25,2.10,2.01,1.81,0.54,0.49,-,Upgrade
20,Current Ratio,-,-,1.94,1.82,1.78,1.60,1.69,1.69,1.97,2.05,2.15,2.61,2.56,2.42,2.71,2.53,2.49,2.19,0.94,0.89,-,Upgrade
21,Return on Equity (ROE),-9.20%,9.95%,5.40%,7.64%,3.65%,-5.93%,12.68%,8.46%,0.11%,19.23%,7.70%,6.44%,17.84%,17.39%,15.70%,7.76%,30.60%,36.87%,32.31%,12.84%,Upgrade,
22,Return on Assets (ROA),-,6.52%,2.98%,2.77%,0.60%,-1.08%,4.95%,4.29%,-5.07%,9.82%,3.06%,2.71%,6.71%,9.72%,7.03%,3.93%,8.79%,13.39%,-,-,Upgrade,
23,Return on Capital (ROIC),-7.61%,8.93%,4.12%,3.96%,0.86%,-1.53%,7.12%,6.10%,-7.21%,13.80%,4.22%,3.84%,9.45%,13.43%,9.73%,5.52%,13.45%,24.04%,16.72%,8.02%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,7.23%,3.15%,4.33%,5.69%,-,8.85%,6.76%,-,12.26%,11.23%,13.27%,14.20%,14.93%,14.62%,13.52%,13.06%,30.55%,21.08%,-,Upgrade
25,Earnings Yield,1.90%,1.93%,2.68%,1.21%,2.21%,1.97%,1.85%,4.29%,3.86%,3.86%,7.41%,5.58%,5.44%,4.08%,6.04%,5.17%,4.70%,4.03%,-,-,-,Upgrade
26,FCF Yield,-,4.16%,1.46%,3.04%,3.07%,-2.00%,-0.20%,-3.78%,-7.70%,-4.37%,-2.70%,1.39%,2.35%,5.91%,5.84%,5.03%,5.21%,-,-,-,Upgrade,
27,Dividend Yield,1.37%,-,-,-,-,0.97%,-,-,-,5.99%,-,-,-,2.50%,-,-,-,2.06%,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,5.25%,192.12%,6.40%,4.12%,-,410.20%,1.73%,-,156.99%,-,0.14%,0.19%,0.25%,141.74%,2.70%,1.51%,2.58%,15.03%,4.89%,Upgrade
29,Buyback Yield / Dilution,1.97%,6.66%,3.73%,0.36%,-2.95%,2.24%,-1.47%,0.06%,1.01%,-3.81%,1.61%,3.34%,-3.34%,-24.12%,-23.90%,-32.74%,-20.94%,-2.26%,-,-,-,Upgrade
30,Total Shareholder Return,3.33%,6.66%,3.73%,0.36%,-2.95%,3.21%,-1.47%,0.06%,1.01%,2.18%,1.61%,3.34%,-3.34%,-21.61%,-23.90%,-32.74%,-20.94%,-0.20%,-,-,-,Upgrade
