,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,1.85,1.85,3.33,-,0.81,-,1.85,-,2.99,-,9.93,-,9.53,-,4.77,-,28.49,-,9.29,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.94,-,3.95,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,299.52,-,Upgrade
3,Cash & Short-Term Investments,1.85,1.85,3.33,-,0.81,1.85,1.85,-,2.99,9.93,9.93,-,9.53,4.77,4.77,-,32.44,312.76,312.76,-,Upgrade
4,Cash Growth,128.31%,-0.11%,80.31%,-,-72.95%,-81.38%,-81.38%,-,-68.60%,108.29%,108.29%,-,-70.63%,-98.48%,-98.48%,-,-90.53%,-,-8.29%,-,Upgrade
5,Accounts Receivable,1.55,1.55,1.2,-,0.62,-,0.07,-,0.24,-,0.21,-,0.12,-,0.08,-,10.94,-,4.01,-,Upgrade
6,Other Receivables,122.53,122.53,156.43,-,251.73,-,237.71,-,220.7,-,196.91,-,60.31,-,116.89,-,242.07,-,3.29,-,Upgrade
7,Receivables,124.09,124.09,157.63,-,252.35,-,237.78,-,220.94,-,197.12,-,60.43,-,116.97,-,253.02,-,7.31,-,Upgrade
8,Inventory,0.3,0.3,0.45,-,0.45,-,0.29,-,0.35,-,0.38,-,1.26,-,1.38,-,4.4,-,6.74,-,Upgrade
9,Prepaid Expenses,0.1,0.1,0.19,-,0.19,-,2.56,-,25.93,-,41.36,-,72.59,-,8.6,-,40.21,-,7.27,-,Upgrade
10,Restricted Cash,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.92,-,Upgrade
11,Other Current Assets,6.55,6.55,6.99,-,6.27,-,6.62,-,8.99,-,9.59,-,16.25,-,11.9,-,-,-,-,-,Upgrade
12,Total Current Assets,132.87,132.87,168.58,-,260.07,-,249.09,-,259.2,-,258.39,-,160.05,-,143.62,-,330.05,-,343.99,-,Upgrade
13,"Property, Plant & Equipment",12.21,12.21,17.32,-,21.21,-,26.82,-,26.74,-,0.75,-,0.33,-,1.3,-,0.99,-,1.52,-,Upgrade
14,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.52,-,31.52,-,Upgrade
15,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.2,-,6.3,-,Upgrade
16,Long-Term Deferred Tax Assets,-,-,-,-,1.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.05,-,Upgrade
18,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.57,-,114.04,-,160.56,-,Upgrade
19,Total Assets,145.07,145.07,185.9,-,283,-,275.91,-,285.95,-,259.14,-,160.38,-,152.49,-,488.8,-,553.93,-,Upgrade
20,Accounts Payable,5.51,5.51,2.47,-,3.13,-,0.05,-,-,-,0.09,-,0.05,-,8,-,17.59,-,19.64,-,Upgrade
21,Accrued Expenses,19.51,19.51,6.12,-,15.1,-,7.65,-,11.98,-,3.71,-,6.39,-,13.74,-,188.52,-,60.78,-,Upgrade
22,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70.64,-,55.17,-,Upgrade
23,Current Portion of Long-Term Debt,19.63,19.63,13.63,-,51.44,-,48.41,-,37.31,-,29.95,-,21.2,-,20.3,-,-,-,-,-,Upgrade
24,Current Portion of Leases,9.67,9.67,10.4,-,9.9,-,9.92,-,9.06,-,5.87,-,11.6,-,17.03,-,22.68,-,24.09,-,Upgrade
25,Current Income Taxes Payable,24.98,24.98,25.29,-,25.08,-,25.57,-,24.61,-,24.26,-,15.31,-,12.56,-,3.29,-,-,-,Upgrade
26,Current Unearned Revenue,18.91,18.91,81.09,-,57.97,-,60.74,-,74.88,-,76.6,-,19.84,-,9.16,-,8.75,-,51.29,-,Upgrade
27,Other Current Liabilities,-,-,8.8,-,-,-,5.82,-,-,-,6.83,-,-,-,120.31,-,-,-,90.26,-,Upgrade
28,Total Current Liabilities,98.21,98.21,147.79,-,162.62,-,158.17,-,157.83,-,147.31,-,74.39,-,201.1,-,311.47,-,301.23,-,Upgrade
29,Long-Term Debt,21.58,21.58,21.58,-,-,-,-,-,-,-,-,-,-,-,-,-,149.56,-,207.3,-,Upgrade
30,Long-Term Leases,-,-,4.59,-,8.74,-,13.68,-,16.9,-,-,-,-,-,5.87,-,12.33,-,25.43,-,Upgrade
31,Long-Term Deferred Tax Liabilities,0.15,0.15,0.15,-,-,-,0.15,-,0.1,-,0.1,-,-,-,0.67,-,1.63,-,2.35,-,Upgrade
32,Total Liabilities,119.94,119.94,174.1,-,171.36,-,172,-,174.83,-,147.41,-,74.39,-,207.64,-,474.99,-,536.3,-,Upgrade
33,Common Stock,60.85,60.85,60.85,-,570.86,-,570.86,-,570.86,-,570.86,-,570.86,-,570.86,-,315.86,-,175.86,-,Upgrade
34,Additional Paid-In Capital,3216,3216,3216,-,3204,-,3204,-,3204,-,3204,-,3204,-,3204,-,3196,-,3197,-,Upgrade
35,Retained Earnings,-2864,-2864,-2881,-,-3274,-,-3287,-,-3289,-,-3292,-,-3289,-,-3305,-,-2963,-,-2802,-,Upgrade
36,Comprehensive Income & Other,-387.37,-387.37,-383.88,-,-388.49,-,-383.46,-,-373.92,-,-371.09,-,-399.56,-,-411.34,-,-447.64,-,-478.16,-,Upgrade
