,Fiscal Quarter,H1 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Cash & Equivalents,179.34,207.72,159,225.87,203.86,181.58,251.24,6.39,7.03,31.66,Upgrade
1,Short-Term Investments,-,-,313.7,300.3,48.33,3.51,3.47,3.63,3.59,3.11,Upgrade
2,Cash & Short-Term Investments,179.34,207.72,472.7,526.17,252.19,185.09,254.71,10.02,10.62,34.76,Upgrade
3,Cash Growth,-62.06%,-60.52%,87.44%,184.27%,-0.99%,1747.53%,2299.26%,-71.18%,-86.19%,-32.56%,Upgrade
4,Accounts Receivable,103.89,89.77,72.98,63.55,47.92,60.77,7.56,47.03,22.8,22.16,Upgrade
5,Other Receivables,19.67,19.17,-285.78,-286.75,2.98,134.85,24.51,44.84,25.98,15.1,Upgrade
6,Receivables,123.57,108.94,-212.8,-223.2,50.91,616.81,558.01,594.92,565.55,552.94,Upgrade
7,Inventory,26.54,41.09,50.29,29.05,6.79,7.63,16.34,3.59,13.39,17.26,Upgrade
8,Prepaid Expenses,-,-,6.11,7.71,2.07,534.96,1.39,341.78,0.84,317.48,Upgrade
9,Other Current Assets,-,-,-,-,0.07,-,592.24,-,358.87,99.94,Upgrade
10,Total Current Assets,329.44,357.75,316.29,339.74,312.04,1344,1423,950.31,949.27,1022,Upgrade
11,"Property, Plant & Equipment",15.8,2.49,3.73,6.24,9.71,14.39,17.43,11.59,16.58,17.49,Upgrade
12,Long-Term Investments,0.01,0.02,0.02,0.02,-,-,-,0.21,0.23,0.28,Upgrade
13,Long-Term Deferred Tax Assets,-,-,-,-,-,14.02,2.17,0.53,0.36,0.3,Upgrade
14,Total Assets,345.26,360.26,320.04,345.99,321.75,1373,1443,963.09,967,1041,Upgrade
15,Accounts Payable,38.21,50.39,15.07,39.34,26.43,75.67,15.54,28.43,42.56,5.9,Upgrade
16,Short-Term Debt,7.67,10.9,-,-,-,-,-,-,-,-,Upgrade
17,Current Portion of Long-Term Debt,14.21,12.44,13.62,14.83,13.76,-,19.95,69.63,69.23,68.83,Upgrade
18,Current Portion of Leases,3.98,1.4,2.75,2.89,5.23,7.22,8.19,3.8,8.31,9.34,Upgrade
19,Current Income Taxes Payable,-,-,-,-,-,3.91,10.09,12.6,14.36,13.09,Upgrade
20,Current Unearned Revenue,2.02,33.34,34.95,35.97,37.7,0.47,33.87,6.92,23.68,146.5,Upgrade
21,Other Current Liabilities,24.96,100.27,128.91,99.51,32.07,9.57,12.65,8.68,3.08,16.94,Upgrade
22,Total Current Liabilities,91.05,208.74,195.3,192.53,115.19,96.84,100.29,130.06,161.22,260.6,Upgrade
23,Long-Term Debt,-,14.81,11.34,-,-,494.55,478.71,-,-,-,Upgrade
24,Long-Term Leases,8.41,0.47,0.1,2.68,3.39,5.43,7.03,4.91,5.05,4.47,Upgrade
25,Long-Term Deferred Tax Liabilities,-,-,-,-,-,3.08,4.51,-,-,-,Upgrade
26,Other Long-Term Liabilities,1.5,-,-,-,-,-,-,-,-,-,Upgrade
27,Total Liabilities,100.96,224.01,206.74,195.21,118.58,599.9,590.53,134.97,166.27,265.07,Upgrade
28,Common Stock,68,68,68,68,64.48,64.48,64.48,64.48,64.48,64.48,Upgrade
29,Additional Paid-In Capital,1085,1085,1085,1085,988.28,988.28,988.28,988.28,988.28,988.28,Upgrade
30,Retained Earnings,-963.67,-1090,-1109,-1568,-1418,-309.15,-225.72,-219.41,-238.93,-265.36,Upgrade
31,Comprehensive Income & Other,54.96,72.26,66.86,563.7,567.1,28.61,24.12,-6.15,-14.02,-12.21,Upgrade
32,Total Common Equity,244.3,134.96,111.04,148.52,202.26,772.23,851.16,827.2,799.81,775.19,Upgrade
33,Minority Interest,-,1.28,2.26,2.26,0.92,0.92,0.92,0.92,0.92,0.92,Upgrade
34,Shareholders' Equity,244.3,136.25,113.3,150.78,203.18,773.15,852.08,828.12,800.73,776.11,Upgrade
35,Total Liabilities & Equity,345.26,360.26,320.04,345.99,321.75,1373,1443,963.09,967,1041,Upgrade
36,Total Debt,34.26,40.01,27.81,20.39,22.38,507.2,513.88,78.34,82.59,82.63,Upgrade
37,Net Cash (Debt),145.07,167.71,444.89,505.78,229.81,-322.11,-259.17,-68.32,-71.97,-47.87,Upgrade
38,Net Cash Growth,-67.39%,-66.84%,93.59%,-,-,-,-,-,-,-,Upgrade
39,Net Cash Per Share,0.02,0.02,0.07,0.08,0.04,-0.05,-0.04,-0.01,-0.01,-0.01,Upgrade
40,Filing Date Shares Outstanding,6800,6800,6800,6800,6448,6448,6448,6448,6448,6448,Upgrade
41,Total Common Shares Outstanding,6800,6800,6800,6800,6448,6448,6448,6448,6448,6448,Upgrade
42,Working Capital,238.39,149.02,121,147.2,196.85,1248,1322,820.26,788.05,761.78,Upgrade
43,Book Value Per Share,0.04,0.02,0.02,0.02,0.03,0.12,0.13,0.13,0.12,0.12,Upgrade
44,Tangible Book Value,244.3,134.96,111.04,148.52,202.26,772.23,851.16,827.2,799.81,775.19,Upgrade
45,Tangible Book Value Per Share,0.04,0.02,0.02,0.02,0.03,0.12,0.13,0.13,0.12,0.12,Upgrade
46,Machinery,-,-,5.21,-,5.28,-,5.67,-,6.16,-,Upgrade
47,Leasehold Improvements,-,-,4.08,-,3.89,-,3.89,-,3.67,-,Upgrade
