,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,1007,840.26,778.48,581.36,796.56,783.38,611.23,520.17,709.15,720.28,645.8,443.2,497.06,409.4,391.33,238.08,253.63,261.78,305.87,226,Upgrade
1,Other Revenue,-,-3.6,3.6,-,-,-1.1,1.1,-,1.43,-6.18,6.18,-,-,-0.12,0.12,-,2.53,-0.87,0.87,-,Upgrade
2,Revenue,1007,836.67,782.08,581.36,796.56,782.27,612.33,520.17,710.57,714.09,651.98,443.2,497.06,409.28,391.46,238.08,256.16,260.91,306.73,226,Upgrade
3,Revenue Growth (YoY),26.47%,6.95%,27.72%,11.76%,12.10%,9.55%,-6.08%,17.37%,42.96%,74.47%,66.55%,86.16%,94.04%,56.87%,27.62%,5.34%,-18.75%,-9.64%,4.35%,-0.88%,Upgrade
4,Cost of Revenue,842.83,734.61,684,518.53,726.85,814.44,645.24,471.82,602.63,576.24,464.69,351.33,364.88,315.46,318.59,221.06,266.6,216.43,277.07,197.64,Upgrade
5,Gross Profit,164.54,102.05,98.08,62.83,69.71,-32.17,-32.91,48.36,107.94,137.85,187.29,91.86,132.19,93.83,72.87,17.02,-10.43,44.49,29.67,28.36,Upgrade
6,"Selling, General & Admin",45.42,33.51,30.11,28.91,37.69,25.11,17.22,21.05,18.57,33.33,24.64,15.92,29.03,14.2,13.2,15.69,-4.03,24.22,7.42,13.39,Upgrade
7,Research & Development,14.83,10.66,15.05,10.01,-1.68,16.41,15.73,12.15,6.28,0.59,1.33,1.53,1.18,0.49,0.56,1.02,0.93,0.36,0.51,0.73,Upgrade
8,Other Operating Expenses,-13.97,2.75,3.01,1.08,-5.42,0.89,-1.6,-0.77,7.08,-3.89,2.43,0.72,0.97,-0.34,-0.32,0.26,-1.43,-0.48,-0.46,-7.53,Upgrade
9,Operating Expenses,46.12,48.43,47.19,39.62,29.41,43.16,31.81,32.42,30.68,31,28.72,18.12,31.08,13.76,14.02,17.31,-5.41,24.5,5.81,6.82,Upgrade
10,Operating Income,118.42,53.62,50.89,23.21,40.3,-75.32,-64.72,15.94,77.26,106.85,158.57,73.75,101.11,80.06,58.84,-0.29,-5.02,19.99,23.86,21.54,Upgrade
11,Interest Expense,-10.58,-5.39,-5.12,-5.84,-,-8.69,-9.67,-7.87,-4.76,-4.83,-4.04,-2.99,-,-8.8,-7.03,-6.04,-5.43,-0.47,-2.11,-1.45,Upgrade
