,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,352.29,259.94,334.47,198.93,247.59,301.14,316.44,223.94,179.9,311.26
1,Revenue Growth (YoY),5.33%,30.67%,35.09%,-33.94%,-21.76%,34.47%,75.90%,-28.05%,-59.56%,-22.17%
2,Cost of Revenue,277.17,217.09,272.33,166.39,212.58,235.84,254.12,182.05,155.33,259.01
3,Gross Profit,75.12,42.85,62.15,32.54,35.02,65.3,62.33,41.89,24.58,52.25
4,"Selling, General & Admin",40.06,38.15,37.64,33.71,33.93,37.62,34.39,32.87,23.55,38.72
5,Other Operating Expenses,-2.23,-2.11,-2.06,-1.78,-0.36,-0.69,-0.66,-0.03,-0.24,-0.39
6,Operating Expenses,43.55,35.57,38.72,30.09,31.09,32.58,38.12,31.16,20.5,70.07
7,Operating Income,31.57,7.28,23.43,2.45,3.93,32.72,24.21,10.73,4.08,-17.82
8,Interest Expense,-1.59,-2.01,-2.39,-1.77,-1.44,-1.09,-1.06,-0.96,-1.29,-2.34
9,Interest & Investment Income,1.99,2.03,1.31,0.88,0.12,0.06,0.04,0.03,0.3,0.48
10,Currency Exchange Gain (Loss),1.71,0.94,2.29,0.73,4.76,-1.43,-1.15,-3.13,-1.34,2.16
11,EBT Excluding Unusual Items,33.68,8.23,24.64,2.28,7.37,30.26,22.04,6.68,1.75,-17.52
12,Gain (Loss) on Sale of Investments,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04
13,Gain (Loss) on Sale of Assets,-,-0,-,-,-,-,-,-,-,-
14,Other Unusual Items,-,-,-,-,-,-,-,0.74,-,-
15,Pretax Income,33.7,8.25,24.66,2.31,7.39,30.28,22.06,7.44,1.77,-17.49
16,Income Tax Expense,5.19,1.45,4.25,2.52,1.17,8.67,4.29,2.44,1.21,-3.01
17,Earnings From Continuing Operations,28.51,6.8,20.41,-0.21,6.22,21.61,17.77,5.01,0.56,-14.47
18,Minority Interest in Earnings,-1.53,0.8,0.5,1.39,1.1,0.16,-,-,-,-
19,Net Income,26.98,7.6,20.91,1.18,7.31,21.77,17.77,5.01,0.56,-14.47
20,Net Income to Common,26.98,7.6,20.91,1.18,7.31,21.77,17.77,5.01,0.56,-14.47
21,Net Income Growth,29.05%,542.72%,185.89%,-94.57%,-58.85%,334.90%,3096.58%,-,-97.82%,-
22,Shares Outstanding (Basic),409,409,409,409,409,409,409,409,409,409
23,Shares Outstanding (Diluted),409,409,409,409,409,409,409,409,409,409
24,EPS (Basic),0.07,0.02,0.05,0.00,0.02,0.05,0.04,0.01,0.00,-0.04
25,EPS (Diluted),0.07,0.02,0.05,0.00,0.02,0.05,0.04,0.01,0.00,-0.04
26,EPS Growth,29.05%,542.84%,185.90%,-94.57%,-58.85%,334.92%,3098.09%,-,-97.83%,-
27,Free Cash Flow,14.88,11.89,48.98,-4.43,19.4,43.66,-18.53,21.28,17.55,23.34
28,Free Cash Flow Per Share,0.04,0.03,0.12,-0.01,0.05,0.11,-0.05,0.05,0.04,0.06
29,Dividend Per Share,0.030,0.020,0.020,-,0.010,0.020,0.015,-,-,-
30,Dividend Growth,50.00%,-,100.00%,-,-33.33%,-,-,-,-,-
31,Operating Margin,8.96%,2.80%,7.00%,1.23%,1.59%,10.87%,7.65%,4.79%,2.27%,-5.72%
32,Profit Margin,7.66%,2.92%,6.25%,0.59%,2.95%,7.23%,5.62%,2.24%,0.31%,-4.65%
33,Free Cash Flow Margin,4.22%,4.57%,14.64%,-2.23%,7.83%,14.50%,-5.85%,9.50%,9.75%,7.50%
34,EBITDA,35.4,12.3,27.45,6.45,7.73,35.22,28.58,13.02,8.73,-13.4
35,D&A For EBITDA,3.82,5.02,4.02,4,3.8,2.5,4.37,2.29,4.65,4.42
36,EBIT,31.57,7.28,23.43,2.45,3.93,32.72,24.21,10.73,4.08,-17.82
