,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,22565,24201,22059,23622,24999,26973,24985,22129,17021,21964,Upgrade
1,Revenue Growth (YoY),2.30%,2.45%,-11.76%,-12.42%,0.06%,21.89%,46.79%,0.75%,-19.14%,13.72%,Upgrade
2,Cost of Revenue,21665,24203,21339,23645,23222,24975,22891,21056,15789,20166,Upgrade
3,Gross Profit,900.18,-1.98,719.27,-23.41,1776,1998,2094,1073,1231,1798,Upgrade
4,"Selling, General & Admin",417.61,548.63,423.62,556.12,493.22,598.78,346.19,433.14,339.02,397.59,Upgrade
5,Research & Development,192.68,186.63,167.24,189.73,156.17,103.44,63.11,-,-,-,Upgrade
6,Other Operating Expenses,-85.2,-87.81,-28.77,-63.24,-36.37,-1.73,-118.16,65.8,48.75,-107.75,Upgrade
7,Operating Expenses,539.58,668.15,582.53,748.87,640.46,699.82,282.96,495.16,387.77,299.96,Upgrade
8,Operating Income,360.6,-670.13,136.74,-772.28,1136,1298,1811,577.51,843.34,1498,Upgrade
9,Interest Expense,-259.05,-202.37,-217.64,-236.74,-207.53,-225.7,-180.59,-172.09,-104.24,-,Upgrade
10,Interest & Investment Income,155.2,275.63,135.41,193.08,182.26,444.85,208.92,381.34,215.77,280.62,Upgrade
11,Earnings From Equity Investments,1.52,-0.8,-0.58,4.86,-1.82,-11.15,0.65,-6.69,5.34,42.49,Upgrade
12,Currency Exchange Gain (Loss),-32.51,-68.95,36.51,29.44,-118.52,-38.87,24.23,150.93,-6.28,-36.75,Upgrade
13,Other Non Operating Income (Expenses),-,3.41,-3.41,6.28,-6.28,7.75,-7.75,-,-,-,Upgrade
14,EBT Excluding Unusual Items,225.77,-663.21,87.03,-775.36,983.96,1475,1856,931,953.93,1784,Upgrade
15,Impairment of Goodwill,-,-25.55,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-84.67,-269.13,172.65,-146.37,-27.83,-141,258.99,-92.08,100,131.03,Upgrade
17,Gain (Loss) on Sale of Assets,3.08,755.14,9.03,513.87,705.88,21.69,-1.92,198.18,-30.02,115.16,Upgrade
18,Asset Writedown,-,-249.84,-,-166.89,-,-224.18,-,-,-,-,Upgrade
19,Other Unusual Items,-1.06,-127.99,-2.7,-159.61,-171.91,-116.76,-76.57,-65.67,-84.43,-112.08,Upgrade
20,Pretax Income,143.1,-580.57,266,-734.37,1490,1014,2037,971.44,939.48,1919,Upgrade
21,Income Tax Expense,20.07,-108.23,-10.13,-315.7,260.08,87.98,420.7,136.97,153.02,339.19,Upgrade
22,Earnings From Continuing Operations,123.03,-472.35,276.14,-418.67,1230,926.47,1616,834.46,786.46,1579,Upgrade
23,Minority Interest in Earnings,-28.97,30.4,6.12,27.03,-30.88,-3.93,-45.31,-23.26,-11.49,-35.23,Upgrade
24,Net Income,94.06,-441.95,282.26,-391.63,1199,922.54,1571,811.2,774.97,1544,Upgrade
25,Net Income to Common,94.06,-441.95,282.26,-391.63,1199,922.54,1571,811.2,774.97,1544,Upgrade
26,Net Income Growth,-66.67%,-,-76.46%,-,-23.67%,13.72%,102.71%,-47.46%,-53.49%,-15.29%,Upgrade
27,Shares Outstanding (Basic),3723,3723,3723,3723,3723,3723,3723,3723,3723,3723,Upgrade
28,Shares Outstanding (Diluted),3723,3723,3723,3723,3723,3723,3723,3723,3723,3723,Upgrade
29,Shares Change (YoY),-,-,-,-,-,-,-,-,-,1.33%,Upgrade
30,EPS (Basic),0.03,-0.12,0.08,-0.11,0.32,0.25,0.42,0.22,0.21,0.41,Upgrade
31,EPS (Diluted),0.03,-0.12,0.08,-0.11,0.32,0.25,0.42,0.22,0.21,0.41,Upgrade
32,EPS Growth,-66.67%,-,-76.31%,-,-23.81%,13.72%,101.75%,-46.85%,-53.49%,-17.58%,Upgrade
33,Free Cash Flow,486.42,-789.62,263.2,-1977,-443.83,1029,-1604,-1268,118.53,-172.6,Upgrade
34,Free Cash Flow Per Share,0.13,-0.21,0.07,-0.53,-0.12,0.28,-0.43,-0.34,0.03,-0.05,Upgrade
35,Dividend Per Share,-,-,-,0.002,0.060,0.047,0.083,0.039,0.046,0.082,Upgrade
36,Dividend Growth,-,-,-,-95.42%,-28.13%,22.18%,82.45%,-52.85%,-48.16%,-20.60%,Upgrade
37,Operating Margin,1.60%,-2.77%,0.62%,-3.27%,4.54%,4.81%,7.25%,2.61%,4.95%,6.82%,Upgrade
38,Profit Margin,0.42%,-1.83%,1.28%,-1.66%,4.80%,3.42%,6.29%,3.67%,4.55%,7.03%,Upgrade
39,Free Cash Flow Margin,2.16%,-3.26%,1.19%,-8.37%,-1.78%,3.82%,-6.42%,-5.73%,0.70%,-0.79%,Upgrade
40,EBITDA,897.99,57.4,761.12,-131.05,1737,1895,2317,1187,1368,2081,Upgrade
41,D&A For EBITDA,537.38,727.53,624.39,641.23,601.24,597.3,506.17,609.78,524.68,582.57,Upgrade
42,EBIT,360.6,-670.13,136.74,-772.28,1136,1298,1811,577.51,843.34,1498,Upgrade
