,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,5347,3618,4666,2125,5768,4627,4977,3486,4882,4631,Upgrade
1,Short-Term Investments,278.45,232.04,316.55,255.96,282.06,514.92,782.58,858.03,1127,1667,Upgrade
2,Trading Asset Securities,5151,4262,4657,4584,6814,6858,4264,4602,7821,4250,Upgrade
3,Cash & Short-Term Investments,10776,8112,9640,6965,12865,12000,10024,8946,13831,10548,Upgrade
4,Cash Growth,11.79%,16.47%,-25.07%,-41.96%,28.34%,34.14%,-27.53%,-15.19%,19.93%,-0.62%,Upgrade
5,Accounts Receivable,4476,4355,4668,4191,3975,3137,3862,2905,2162,2735,Upgrade
6,Other Receivables,1277,1502,823.06,1148,515.34,700.21,457.66,409.89,228.62,229.7,Upgrade
7,Receivables,6424,6355,6657,6154,5806,4970,5979,4658,3635,4139,Upgrade
8,Inventory,7251,8025,6931,8183,10066,7611,7947,7039,5646,5068,Upgrade
9,Prepaid Expenses,311.99,773.18,297.85,277.89,769.22,733.6,376.45,477.85,322.93,143.76,Upgrade
10,Restricted Cash,6556,4490,3093,3541,2507,2605,5543,3675,2081,1083,Upgrade
11,Other Current Assets,189.97,194.3,135.8,192.16,2046,2834,70.53,1055,30.68,36.86,Upgrade
12,Total Current Assets,31510,27949,26755,25312,34059,30753,29940,25852,25546,21018,Upgrade
13,"Property, Plant & Equipment",15951,15979,16123,15458,14959,13558,12233,11950,10143,9864,Upgrade
14,Long-Term Investments,779.62,960.63,993.95,886.04,928.6,2564,1925,1864,1096,1068,Upgrade
15,Goodwill,-,647.41,-,672.96,-,254.75,-,217.96,-,80.3,Upgrade
16,Other Intangible Assets,1680,1063,1772,1131,1801,9.06,2843,2626,3548,959.25,Upgrade
17,Long-Term Accounts Receivable,76.65,86.99,99.33,113.7,150.52,164.63,151.88,29.48,76.37,56.38,Upgrade
