,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,97,105,90,107,105,120,157,143,164,221,217,285,298,255,285,207,204,158,78,132,150,Upgrade
1,Market Cap Growth,-13.21%,-13.21%,-42.32%,-25.40%,-36.13%,-45.52%,-27.68%,-49.74%,-45.00%,-13.33%,-23.81%,37.49%,45.57%,61.34%,266.31%,56.70%,36.36%,20.83%,-65.24%,-42.94%,-38.20%,Upgrade
2,Enterprise Value,-200,-281,-295,-398,-400,-356,-319,-337,-317,-296,-300,-434,-421,-764,-734,-773,-776,-534,-614,-571,-554,Upgrade
3,Last Close Price,0.21,0.23,0.20,0.23,0.23,0.27,0.34,0.32,0.39,0.52,0.51,0.67,0.70,0.72,0.85,0.75,0.74,0.57,0.28,0.48,0.54,Upgrade
4,PE Ratio,-,-35.46,-4.11,-,-,-,-,131.59,-,-,-,3.57,4.23,2.84,2.57,1.51,1.63,1.18,0.57,1.19,1.15,Upgrade
5,Forward PE,-,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,Upgrade
6,PS Ratio,0.06,0.07,0.06,0.08,0.05,0.06,0.08,0.06,0.09,0.10,0.10,0.12,0.14,0.12,0.12,0.09,0.09,0.06,0.02,0.04,0.05,Upgrade
7,PB Ratio,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.10,0.12,0.16,0.15,0.20,-,0.19,0.23,0.17,-,0.13,0.07,0.12,-,Upgrade
8,P/TBV Ratio,0.11,0.11,0.09,0.11,0.11,0.12,0.15,0.14,0.16,0.22,0.20,0.27,-,0.26,0.33,0.24,-,0.20,0.11,0.18,-,Upgrade
9,Debt / Equity Ratio,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,-,0.03,0.02,0.02,-,0.06,0.08,0.08,-,Upgrade
10,Debt / EBITDA Ratio,0.81,0.78,0.78,0.86,0.86,-,-,0.24,-,-,-,0.53,-,0.30,0.15,-,-,0.30,0.37,0.98,-,Upgrade
11,Asset Turnover,0.74,0.75,0.80,0.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
12,Inventory Turnover,5.51,5.77,5.70,6.27,5.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Quick Ratio,1.41,1.41,1.41,1.53,1.53,1.32,-,1.66,-,0.66,-,0.76,-,0.73,-,0.77,-,0.82,-,0.82,-,Upgrade
14,Current Ratio,1.98,1.98,1.98,2.18,2.18,1.88,-,2.19,-,1.42,-,1.43,-,1.39,-,1.37,-,1.35,-,1.37,-,Upgrade
15,Return on Equity (ROE),0.18%,0.18%,-0.61%,-0.61%,-5.26%,-7.27%,16.38%,-5.00%,-4.15%,-6.80%,-,-,7.42%,5.13%,-,-,15.83%,15.63%,-,-,Upgrade,
16,Return on Assets (ROA),0.07%,0.07%,-0.16%,-0.15%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Return on Capital (ROIC),0.10%,0.10%,-0.22%,-0.21%,-4.19%,-5.65%,10.79%,-4.16%,-2.38%,-4.20%,-,-,4.40%,5.33%,-,-,11.39%,11.02%,-,-,Upgrade,
18,Return on Capital Employed (ROCE),-,-0.10%,-1.88%,-,-,-,-,-0.02%,-,-,-,6.91%,-,6.45%,-,-,-,14.60%,-,12.50%,-,Upgrade
19,Earnings Yield,-3.03%,-2.82%,-24.35%,-45.63%,10.39%,-3.52%,-0.27%,0.76%,-20.23%,0.20%,18.09%,28.01%,23.62%,35.24%,38.90%,66.26%,61.38%,84.48%,174.97%,83.94%,86.65%,Upgrade
20,FCF Yield,-277.58%,-258.27%,-228.28%,-133.84%,-68.38%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Buyback Yield / Dilution,-2.81%,-,-,-4.04%,-6.91%,-6.91%,-6.91%,-3.02%,-23.07%,-29.81%,-39.33%,-54.95%,-26.44%,-19.87%,-11.68%,-0.40%,-0.23%,-0.23%,-0.23%,0.05%,-,Upgrade
22,Total Shareholder Return,-2.81%,-,-,-4.04%,-6.91%,-6.91%,-6.91%,-3.02%,-23.07%,-29.81%,-39.33%,-54.95%,-26.44%,-19.87%,-11.68%,-0.40%,-0.23%,-0.23%,-0.23%,0.05%,-,Upgrade
