,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,375.21,375.21,393.84,393.84,297.9,219.84,1183,292.56,370.84,420.27,797.64,639.09,369.03,639.4,410.71,689.38,638.05,620.47,421.79,820.08,Upgrade
1,Revenue Growth (YoY),25.95%,70.67%,-66.71%,34.62%,-19.67%,-47.69%,48.31%,-54.22%,0.49%,-34.27%,94.21%,-7.30%,-42.16%,3.05%,-2.63%,-15.94%,-49.49%,20.11%,-6.10%,56.26%,Upgrade
2,Cost of Revenue,304.09,304.09,338.3,338.3,249.54,173.71,1041,232.83,309.32,349.8,673.53,556.53,282.91,535.72,363.19,556.78,512.14,518.92,336.78,717.86,Upgrade
3,Gross Profit,71.12,71.12,55.54,55.54,48.36,46.13,142.27,59.73,61.52,70.47,124.12,82.56,86.11,103.67,47.53,132.6,125.91,101.55,85.01,102.22,Upgrade
4,"Selling, General & Admin",72.53,72.53,56.15,56.15,80.03,82.19,78.83,85.27,82.88,97.3,79.24,61.38,76.88,80.94,44.93,85.68,79.23,59.29,64.39,56.33,Upgrade
5,Other Operating Expenses,-1.97,-1.97,0.63,0.63,-6.99,-1.98,-0.52,-1.34,-7.11,-1.03,15.54,-3.41,-14.18,-4.23,9.87,0.91,-8.69,-9.46,3.81,-6.6,Upgrade
6,Operating Expenses,70.56,70.56,56.77,56.77,73.04,80.21,78.32,83.93,75.77,96.27,94.78,57.97,62.7,76.71,54.8,86.59,70.54,49.82,68.2,49.72,Upgrade
7,Operating Income,0.56,0.56,-1.24,-1.24,-24.68,-34.07,63.95,-24.2,-14.25,-25.8,29.34,24.59,23.42,26.96,-7.27,46.01,55.37,51.73,16.81,52.49,Upgrade
8,Interest Expense,-0.68,-0.68,-0.71,-0.71,-0.9,-0.79,-0.9,-0.85,-1.25,-1.28,-1.32,-0.43,-0.82,-0.32,-1.14,-0.23,-0.32,-0.39,-1.25,-0.62,Upgrade
