,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2591,2596,2007,2356,2721,2611,2416,2396,2631,2097,2296,2361,2002,1902,1887,2067,2022,2132,1857,1837,2092,Upgrade
1,Market Cap Growth,-0.57%,-0.57%,-16.94%,-1.67%,3.42%,24.52%,5.22%,1.48%,31.42%,10.24%,21.69%,14.25%,-0.99%,-10.77%,1.61%,12.50%,-3.34%,4.91%,-16.40%,-30.04%,-4.34%,Upgrade
2,Enterprise Value,2005,2060,1474,1782,2147,2075,2011,2200,2656,2264,2627,2615,2256,2103,1988,1819,1774,1938,1587,1449,1627,Upgrade
3,Last Close Price,5.19,5.20,4.02,4.62,5.33,5.12,4.74,4.68,5.14,4.09,4.47,4.59,3.89,3.70,3.67,4.00,3.91,4.12,3.59,3.55,4.05,Upgrade
4,PE Ratio,15.00,15.04,11.44,14.25,18.30,32.75,40.08,51.60,74.32,55.84,68.25,55.02,38.58,35.77,28.03,17.37,23.28,24.67,21.89,-,37.79,Upgrade
5,PS Ratio,1.79,1.80,1.41,1.73,2.18,5.30,5.07,5.33,6.33,5.22,5.70,5.65,4.67,4.68,4.48,4.18,4.64,5.58,5.29,7.25,7.27,Upgrade
6,PB Ratio,1.27,1.27,0.99,1.16,1.36,1.36,1.28,1.27,1.41,1.13,1.25,1.29,1.09,1.04,1.04,1.14,1.13,1.20,1.06,1.11,1.25,Upgrade
7,P/TBV Ratio,1.37,1.37,1.07,1.25,1.48,1.48,1.40,1.40,1.56,1.26,1.39,1.44,1.22,1.18,1.18,1.29,1.28,1.37,1.21,1.26,1.42,Upgrade
8,P/FCF Ratio,53.64,53.74,53.34,-,-,3.99,3.14,3.08,5.14,7.85,32.10,-,-4.74,-,-,-,-12.28,-,-,-,-,Upgrade
