,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,367.01,320.51,530.29,664.35,-,258.21,392.56,556.85,248.93,441.81,400.61,690.32,381.93,168.77,199.25,549.29,297.25,277.43,184.36,483.79,Upgrade
1,Trading Asset Securities,0.01,0,0.01,0.01,-,0.01,0.01,0.01,19.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,Upgrade
2,Cash & Short-Term Investments,367.02,320.51,530.29,664.35,-,258.21,392.57,556.86,267.94,441.82,400.62,690.33,381.94,168.79,199.27,549.31,297.27,277.45,184.37,483.8,Upgrade
3,Cash Growth,-,24.13%,35.08%,19.30%,-,-41.56%,-2.01%,-19.33%,-29.85%,161.76%,101.05%,25.67%,28.48%,-39.16%,8.08%,13.54%,115.65%,-0.99%,-46.84%,-41.14%,Upgrade
4,Accounts Receivable,800.89,858.25,738.03,843.28,-,1256,1106,1296,1241,1170,964,1215,839.64,1012,891.96,907.13,970.51,994.04,878.28,811.93,Upgrade
5,Other Receivables,22.62,41.23,27.59,60.56,-,102.07,104.07,96.06,85.84,65.31,49.58,67.04,48.06,62.81,43.76,40.38,47.34,36.67,36.39,35.64,Upgrade
6,Receivables,823.51,899.49,765.62,903.84,-,1358,1210,1392,1327,1236,1014,1282,887.7,1075,935.72,947.51,1018,1031,914.67,847.57,Upgrade
7,Inventory,663.22,480.59,519.11,471.88,-,477.37,500.17,417.91,808.72,679.55,702.78,535.06,600.74,557.84,526.63,430.99,902.82,690.32,709.82,443.79,Upgrade
8,Other Current Assets,95.37,214.38,128.97,26.97,-,254.16,247.48,158.72,158.98,174.38,153.79,122.54,188.91,205.04,191.6,80.49,248.38,277.27,195.94,170.97,Upgrade
