,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,357.5,615.98,399.89,557.01,436.2,815.53,442.67,1339,800.51,952.76,636.17,1405,720.35,784.71,588.58,1075,632.35,636.55,395.95,1418,Upgrade
1,Other Revenue,-2.43,2.43,-,1.19,-1.22,1.22,-,10.4,-7.12,7.12,-,83.59,-3.65,3.65,-,73.18,-,-,-,34.08,Upgrade
2,Revenue,355.07,618.41,399.89,558.2,434.99,816.74,442.67,1349,793.39,959.88,636.17,1489,716.7,788.36,588.58,1148,632.35,636.55,395.95,1452,Upgrade
3,Revenue Growth (YoY),-18.37%,-24.28%,-9.66%,-58.63%,-45.17%,-14.91%,-30.42%,-9.37%,10.70%,21.76%,8.08%,29.67%,13.34%,23.85%,48.65%,-20.94%,15.28%,12.37%,-42.56%,40.71%,Upgrade
4,Cost of Revenue,306.76,552.54,347.45,552.55,362.61,725.3,376.7,1197,693.76,874.69,546.59,1300,635.99,701.18,494.13,1326,507.25,516.9,303.06,1284,Upgrade
5,Gross Profit,48.31,65.87,52.45,5.64,72.38,91.44,65.97,152.72,99.63,85.19,89.58,189.15,80.71,87.17,94.45,-177.81,125.09,119.65,92.89,167.79,Upgrade
6,"Selling, General & Admin",31.05,40.28,31.73,69.01,61.65,57.72,47.99,80.99,46.13,61.64,60.96,115.49,47.75,63.15,62.63,124.43,69.97,73.85,55.99,66.28,Upgrade
7,Research & Development,21.89,14.11,16.82,29.83,41.62,20.39,15.74,32.24,40.7,3.29,22.03,31.08,18.5,8.25,22.47,30.32,27.55,32.07,23.79,53.13,Upgrade
8,Other Operating Expenses,0.99,2.35,1.56,2.39,1.09,3.79,1.18,9.48,-3.07,1.58,0.23,9.06,1.18,-0.09,0.39,7.43,1.01,1.28,0.17,8.58,Upgrade
9,Operating Expenses,53.46,51.3,47.45,126.94,105.18,79.35,60.4,161.3,86.06,76.48,85.3,155.38,73.47,79.03,88.44,203.94,112.96,111.97,86.55,148.94,Upgrade
10,Operating Income,-5.15,14.57,5,-121.3,-32.8,12.09,5.57,-8.57,13.57,8.71,4.28,33.76,7.24,8.15,6.01,-381.75,12.13,7.67,6.35,18.85,Upgrade
11,Interest Expense,-5.47,-1.87,-2.03,-3.1,-5.64,-3.11,-3.79,-4.56,-5.59,-3.81,-2.35,-3.43,-3.98,-2,-1.83,-1.96,-2.06,-3.08,-3.2,-14.76,Upgrade
12,Interest & Investment Income,6.48,1.44,2.21,0.97,3.64,-,1.39,3.46,-,2.19,1.66,2.55,0.7,0.07,1.35,0.7,0.37,0.62,0.74,-,Upgrade
13,Currency Exchange Gain (Loss),0.21,-0.21,-,0.18,0.95,-0.95,-,-2.61,1.19,-1.19,-,0.15,1.71,-1.71,-,0.02,0.01,-0.01,-,4.34,Upgrade
14,Other Non Operating Income (Expenses),2.47,-2.76,-0.18,-20.59,-3.56,-0.94,-0.05,1.76,-2.43,2.57,0.69,0.13,0.69,1.29,0.24,-26.64,0.03,2.67,-0.02,-3.56,Upgrade
15,EBT Excluding Unusual Items,-1.46,11.17,4.99,-143.84,-37.41,7.1,3.12,-10.53,6.74,8.47,4.28,33.16,6.36,5.8,5.77,-409.62,10.47,7.88,3.86,4.87,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-591.09,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,0,-4.66,-0,-1.14,-0.24,-0.46,-0.41,0.13,-0.1,-0,-0,-1.72,-0.9,-1.36,-0,-27.41,-1.57,-0.36,-0.79,-11.05,Upgrade
18,Gain (Loss) on Sale of Assets,0.01,-0.03,0,0.09,0,-0,-,0.11,-,-0,-,-,-,-,-,0.07,4.65,-,-,-0.49,Upgrade
19,Asset Writedown,-0.01,0.01,-,-6.12,-0,0,-,-0.01,0.01,-0.01,-,-0.09,0.02,-0.02,-,-64.65,-0.01,0.01,-,0.01,Upgrade
20,Other Unusual Items,-0.06,-0.07,0.17,-22.29,-,-,-,7.5,-0.99,0.14,-,3.67,-0.23,0.23,-,2.13,-,-,-,6.8,Upgrade
21,Pretax Income,-1.51,6.41,5.16,-173.3,-37.66,6.64,2.71,-2.8,5.66,8.59,4.28,35.02,5.24,4.65,5.77,-1091,13.54,7.53,3.07,0.14,Upgrade
22,Income Tax Expense,-0.4,0.04,-0.06,10.97,6.51,3.41,0.55,-1.41,0.88,2.95,1.11,-8.45,0.56,-0.8,3.06,9.72,3.45,2.44,0.92,-14.23,Upgrade
23,Earnings From Continuing Operations,-1.11,6.37,5.22,-184.27,-44.17,3.24,2.16,-1.39,4.78,5.65,3.16,43.47,4.68,5.45,2.71,-1100,10.08,5.09,2.14,14.37,Upgrade
24,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,Upgrade
25,Net Income,-1.11,6.37,5.22,-184.27,-44.17,3.24,2.16,-1.39,4.78,5.65,3.16,43.47,4.68,5.45,2.71,-1100,10.08,5.09,2.14,14.37,Upgrade
26,Net Income to Common,-1.11,6.37,5.22,-184.27,-44.17,3.24,2.16,-1.39,4.78,5.65,3.16,43.47,4.68,5.45,2.71,-1100,10.08,5.09,2.14,14.37,Upgrade
27,Net Income Growth,-,96.78%,141.74%,-,-,-42.65%,-31.81%,-,2.15%,3.65%,16.79%,-,-53.60%,7.03%,26.52%,-,237.26%,-25.43%,-81.25%,-,Upgrade
