,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,188.32,157.87,106.72,91.83,103.4,77.45,76.39,56.3,196.68,166.32
1,Short-Term Investments,7.89,6.46,-,19.01,-,15.69,-,15.37,2.88,-
2,Trading Asset Securities,-,-,-,-,-,-,-,0.83,-,-
3,Cash & Short-Term Investments,196.21,164.33,106.72,110.84,103.4,93.14,76.39,72.5,199.57,166.32
4,Cash Growth,83.85%,48.26%,3.21%,19.01%,35.36%,28.47%,-61.72%,-56.41%,-28.66%,-30.58%
5,Accounts Receivable,162.24,176.67,119.14,149.11,132.46,111.44,144.37,117.94,102.56,107.17
6,Other Receivables,3.01,1.26,30.89,5.04,32.44,11.11,16.46,5.23,16.49,29.13
7,Receivables,170.43,182.88,150.03,160.43,170.74,130.22,172.87,134.52,119.05,136.3
8,Inventory,26.99,34.39,46.14,38.88,33.6,53.34,38.14,43.24,45.23,25.85
9,Other Current Assets,660,387.5,878,427.5,465.5,394.5,403.1,103.18,5.45,4.83
10,Total Current Assets,1054,769.1,1181,737.65,773.24,671.2,690.49,353.44,369.29,333.29
11,"Property, Plant & Equipment",116.72,122.63,135.06,141.73,161.38,186.89,205,214.64,231.43,217.38
12,Long-Term Investments,51.79,53.25,55.03,56.87,49.74,50,52.43,20.22,20.23,38.42
13,Long-Term Deferred Tax Assets,10.49,10.91,12.05,11.68,11.1,11.38,10.03,8.51,6.74,6.65
14,Other Long-Term Assets,-,-,-,-,-,-,70,70,-,1.64
15,Total Assets,1233,955.89,1383,947.92,995.45,919.47,1028,666.8,627.69,597.38
16,Accounts Payable,0.21,0.24,11.94,6.86,3.16,2.72,0.83,1.55,17.55,1.47
17,Accrued Expenses,20.99,20.44,2.41,16.97,1.96,13.73,20.25,27.79,21.41,21.93
18,Short-Term Debt,785,507.5,940,507.5,557.5,476.5,555.6,196.6,140.85,136.37
19,Current Portion of Leases,0.8,1.05,0.85,1.18,2.67,3.31,6.98,7.3,5.48,8.17
20,Current Income Taxes Payable,0.74,1.16,0.46,3.05,1.5,0.7,1.35,0.9,1.15,1.17
21,Current Unearned Revenue,17.25,14.34,6.74,8.86,5.07,4.01,18.81,10.01,10.18,6.81
22,Other Current Liabilities,-,-,12.8,-,19.48,3.69,11.1,7.08,9.1,7.74
23,Total Current Liabilities,824.99,544.73,975.21,544.42,591.33,504.67,614.92,251.24,205.72,183.67
24,Long-Term Leases,2.12,2.4,2.79,2.89,10.96,28.55,30.8,34.31,40.17,40.43
25,Long-Term Deferred Tax Liabilities,1.74,1.74,1.82,1.84,1.84,1.81,1.73,1.77,2.68,0.68
26,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,0.46
27,Total Liabilities,828.85,548.86,979.81,549.15,604.13,535.03,647.45,287.31,248.57,225.23
28,Common Stock,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89
29,Additional Paid-In Capital,173.36,173.36,173.36,173.36,173.36,173.36,173.36,173.36,173.36,173.36
30,Retained Earnings,218.04,221.33,214.52,212.53,205.05,201.46,195.83,191.79,184.91,179.17
31,Comprehensive Income & Other,-9.79,-10.37,-8.47,-11.92,-15.02,-20.11,-18.36,-17.03,-7.61,-10.27
32,Total Common Equity,383.51,386.21,381.3,375.86,365.28,356.6,352.72,350.02,352.55,344.15
33,Minority Interest,20.27,20.82,21.93,22.91,26.05,27.84,27.78,29.47,26.57,28
34,Shareholders' Equity,403.78,407.03,403.22,398.77,391.33,384.44,380.5,379.49,379.12,372.15
35,Total Liabilities & Equity,1233,955.89,1383,947.92,995.45,919.47,1028,666.8,627.69,597.38
36,Total Debt,787.93,510.95,943.64,511.56,571.13,508.37,593.37,238.21,186.5,184.97
37,Net Cash (Debt),-591.72,-346.61,-836.91,-400.72,-467.73,-415.23,-516.98,-165.71,13.07,-18.65
38,Net Cash Per Share,-2.74,-1.60,-3.87,-1.86,-2.17,-1.92,-2.39,-0.77,0.06,-0.09
39,Filing Date Shares Outstanding,216,216,216,216,216,216,216,216,216,216
40,Total Common Shares Outstanding,216,216,216,216,216,216,216,216,216,216
41,Working Capital,228.64,224.37,205.69,193.22,181.91,166.53,75.58,102.2,163.57,149.63
42,Book Value Per Share,1.78,1.79,1.77,1.74,1.69,1.65,1.63,1.62,1.63,1.59
43,Tangible Book Value,383.51,386.21,381.3,375.86,365.28,356.6,352.72,350.02,352.55,344.15
44,Tangible Book Value Per Share,1.78,1.79,1.77,1.74,1.69,1.65,1.63,1.62,1.63,1.59
45,Buildings,-,66.23,-,66.06,-,68.29,-,65.35,-,49.97
46,Machinery,-,164.48,-,165.81,-,186.91,-,172.16,-,161.52
47,Construction In Progress,-,34.4,-,36.41,-,38.69,-,38.39,-,53.42
