,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,70.9,28.56,25.12,36.88,50,31.49,31.16,26.74,16.59,48.37,Upgrade
1,Revenue Growth (YoY),182.23%,-22.57%,-49.76%,17.12%,60.47%,17.78%,87.83%,-44.73%,-73.92%,-41.36%,Upgrade
2,Cost of Revenue,54.1,18.07,17.51,41.81,37.24,20.62,31.04,22.04,29.9,37.34,Upgrade
3,Gross Profit,16.81,10.49,7.61,-4.94,12.76,10.87,0.12,4.69,-13.32,11.03,Upgrade
4,"Selling, General & Admin",19.49,16.8,11.77,9.08,7.54,8.25,7.35,8.28,12.97,30.81,Upgrade
5,Other Operating Expenses,-3.62,-0.07,-0.61,-3.43,2.19,-1.06,1.2,-1.13,0.62,-0.59,Upgrade
6,Operating Expenses,16.23,16.95,10.52,8.76,1.74,4.02,7.2,4.44,29.2,30.53,Upgrade
7,Operating Income,0.57,-6.47,-2.91,-13.69,11.02,6.85,-7.08,0.25,-42.52,-19.5,Upgrade
8,Interest Expense,-0.7,-0.17,-0.1,-0.24,-0.79,-2.12,-2.26,-2.17,-2.28,-4.22,Upgrade
9,Interest & Investment Income,0.61,0.63,0.69,0.21,0,0,0,0,0.01,0.15,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-22.75,Upgrade
11,Currency Exchange Gain (Loss),-,0,-,-2.98,-,-1.11,-,6.33,-,-1.53,Upgrade
12,Other Non Operating Income (Expenses),0.22,-0.01,-,14.89,0.02,-5.21,-5.05,-0.29,-,-,Upgrade
13,EBT Excluding Unusual Items,0.71,-6.01,-2.32,-1.81,10.26,-1.57,-14.4,4.13,-44.79,-47.86,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-4.71,-,-185.68,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.51,-,0.16,-,-17.68,Upgrade
16,Asset Writedown,-,-0.2,-,-,-,-0,-,-1.27,-,-0.48,Upgrade
17,Other Unusual Items,-,-,-,0.23,-,-,-,-6.81,1.22,-1,Upgrade
18,Pretax Income,0.71,-6.21,-2.32,-1.58,10.26,-1.07,-14.4,-8.5,-43.57,-252.69,Upgrade
19,Income Tax Expense,2.61,0.02,-,-,-,-,-,-0.29,-,1.54,Upgrade
20,Earnings From Continuing Operations,-1.9,-6.23,-2.32,-1.58,10.26,-1.07,-14.4,-8.21,-43.57,-254.23,Upgrade
21,Minority Interest in Earnings,-4.33,1.1,-,-,-,-,-,-,-,-,Upgrade
22,Net Income,-6.23,-5.13,-2.32,-1.58,10.26,-1.07,-14.4,-8.21,-43.57,-254.23,Upgrade
23,Net Income to Common,-6.23,-5.13,-2.32,-1.58,10.26,-1.07,-14.4,-8.21,-43.57,-254.23,Upgrade
24,Shares Outstanding (Basic),679,651,639,641,566,442,267,239,210,185,Upgrade
25,Shares Outstanding (Diluted),679,651,639,641,566,442,267,239,210,185,Upgrade
26,Shares Change (YoY),6.25%,1.53%,12.96%,45.01%,111.76%,84.92%,27.47%,29.19%,17.86%,9.00%,Upgrade
27,EPS (Basic),-0.01,-0.01,-0.00,-0.00,0.02,-0.00,-0.05,-0.03,-0.21,-1.37,Upgrade
28,EPS (Diluted),-0.01,-0.01,-0.00,-0.00,0.02,-0.00,-0.05,-0.03,-0.21,-1.37,Upgrade
29,Free Cash Flow,-8.77,-6.26,-0.38,-10.83,-10.71,2.65,-1.59,8.93,-25.14,-8.12,Upgrade
30,Free Cash Flow Per Share,-0.01,-0.01,-0.00,-0.02,-0.02,0.01,-0.01,0.04,-0.12,-0.04,Upgrade
31,Operating Margin,0.81%,-22.65%,-11.57%,-37.13%,22.04%,21.76%,-22.72%,0.93%,-256.28%,-40.31%,Upgrade
32,Profit Margin,-8.78%,-17.97%,-9.23%,-4.29%,20.52%,-3.39%,-46.20%,-30.72%,-262.66%,-525.60%,Upgrade
33,Free Cash Flow Margin,-12.37%,-21.92%,-1.50%,-29.38%,-21.42%,8.43%,-5.11%,33.41%,-151.54%,-16.78%,Upgrade
34,EBITDA,2.29,-5.89,-2.81,-13.6,11.12,6.95,-6.99,0.47,-42.21,-18.49,Upgrade
35,D&A For EBITDA,1.72,0.58,0.09,0.09,0.1,0.1,0.09,0.22,0.31,1.01,Upgrade
36,EBIT,0.57,-6.47,-2.91,-13.69,11.02,6.85,-7.08,0.25,-42.52,-19.5,Upgrade
