,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,486.47,446.13,379.71,546.44,455.89,383.98,359.43,464.28,433.61,446.66,355.18,504.87,441.06,393.11,359.75,508.22,428.52,334.36,238.24,437.5,Upgrade
1,Other Revenue,-17.96,17.96,-,27.95,-14.22,14.22,-,50.96,-26.75,26.75,-,36.34,-17.67,17.67,-,32.29,-16.91,16.91,-,25.28,Upgrade
2,Revenue,468.51,464.08,379.71,574.4,441.67,398.2,359.43,515.24,406.86,473.4,355.18,541.22,423.38,410.78,359.75,540.51,411.61,351.26,238.24,462.78,Upgrade
3,Revenue Growth (YoY),6.08%,16.55%,5.64%,11.48%,8.56%,-15.89%,1.20%,-4.80%,-3.90%,15.24%,-1.27%,0.13%,2.86%,16.94%,51.00%,16.80%,11.51%,34.53%,2.42%,36.20%,Upgrade
4,Cost of Revenue,387.15,385.07,315.4,431.73,360.12,331,293.86,396.45,327.3,410.95,305.77,411.27,337.64,329.94,298.03,422.54,330.04,269.6,197.1,360.02,Upgrade
5,Gross Profit,81.36,79.02,64.3,142.66,81.55,67.19,65.57,118.79,79.56,62.45,49.41,129.94,85.75,80.85,61.72,117.96,81.57,81.67,41.15,102.76,Upgrade
6,"Selling, General & Admin",65.03,50.54,48.13,50.37,56.52,53.03,47.56,57.87,55.67,50.2,44.51,79.49,49.24,44.4,40.99,50.77,36.36,44.92,33.94,71.23,Upgrade
7,Research & Development,10.52,14.95,10.38,13.39,9.95,9.7,10.15,6.24,8.72,9.05,6.28,5.09,4.54,4.9,4.74,3.82,4.77,4.71,3.26,-12.79,Upgrade
8,Other Operating Expenses,-0.02,1.2,1.42,6.08,-0.6,2.03,1.19,8.62,0.18,1.26,0.07,5.37,2.02,1.74,1.57,6.84,-0.12,1.29,0.17,3.59,Upgrade
9,Operating Expenses,78.48,64.85,55.84,82.61,66.01,64.66,55.65,81.47,66.14,57.44,49.33,101.45,56.7,49.9,45.01,66.22,43.92,53.49,33.92,66.43,Upgrade
10,Operating Income,2.88,14.16,8.46,60.05,15.55,2.54,9.92,37.33,13.42,5.02,0.08,28.49,29.04,30.94,16.71,51.74,37.65,28.18,7.23,36.33,Upgrade
11,Interest Expense,-2.41,-4.53,-3.84,-6.75,-5.49,-4.13,-4.81,-3.58,-5.76,-3.69,-4.19,-3.05,-3.51,-3.91,-1.73,-1.91,-1.49,-1.26,-1.7,-3.55,Upgrade
12,Interest & Investment Income,2.52,2.81,1.59,-,-,1.84,0.28,-,0.04,0.37,0.16,0.29,0.73,0.54,0.15,1.28,0.56,-,1.19,-,Upgrade
13,Earnings From Equity Investments,-,0.3,-0.3,0.56,-,0.3,-0.3,1.1,-1.1,1.05,-1.05,-0.8,-0.43,0.55,0.68,-0.06,-0.08,0.15,-,-,Upgrade
14,Currency Exchange Gain (Loss),-1.61,1.61,-,2.79,-3.36,3.36,-,12.85,-6.78,6.78,-,-2.92,1.22,-1.22,-,-8.98,-1.12,1.12,-,0.83,Upgrade
15,Other Non Operating Income (Expenses),-0.05,-2.21,2.02,-4.32,7.35,2.32,-2.37,-55.15,55.87,-40.23,41.6,3.47,-0.72,1.96,1.65,5.91,-2.15,-0.63,1.07,0.38,Upgrade
16,EBT Excluding Unusual Items,1.33,12.14,7.94,52.34,14.05,6.23,2.72,-7.45,55.7,-30.7,36.61,25.48,26.34,28.87,17.46,47.97,33.36,27.55,7.79,33.99,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-6.76,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-1.19,1.01,-1.01,-,-,0.02,-0.02,0,0.25,-0.01,0.17,-0.1,-0.17,Upgrade
19,Gain (Loss) on Sale of Assets,-0.03,-2.44,-2.8,-0.36,-0.09,0.78,0.48,0.2,-1.83,0.37,-0.04,-0.88,-2.36,0.14,0.01,-0.04,-,0.01,-,-0.14,Upgrade
20,Asset Writedown,1.63,-1.63,-,-2.1,1.2,-1.43,0.42,-1.16,0.49,-0.64,0.14,-0.31,0.16,-0.16,-,-0.54,0.27,-0.27,-,-0.42,Upgrade
21,Other Unusual Items,1,-0.88,-0.12,12.73,0.37,-0.37,-,40.11,-40.81,40.81,-,9.01,-0.38,0.38,-,9.05,-,-,-,1.66,Upgrade
22,Pretax Income,3.94,7.19,5.02,62.6,15.52,5.21,3.62,23.75,14.55,8.84,36.72,33.31,23.79,29.21,17.47,56.7,33.62,27.46,7.7,34.91,Upgrade
23,Income Tax Expense,0.01,0.62,1.23,15.51,1.39,-3.69,3.01,8.53,4.76,1.72,-1.74,-12.16,7.13,7.78,6.84,5.84,8.78,4.92,3.81,5.14,Upgrade
24,Earnings From Continuing Operations,3.92,6.57,3.79,47.09,14.14,8.9,0.61,15.22,9.79,7.11,38.46,45.47,16.66,21.42,10.63,50.86,24.83,22.54,3.89,29.77,Upgrade
25,Minority Interest in Earnings,-2.79,0.12,1.27,-4.11,-3.32,-3.4,0.45,-1.85,-1.17,0.42,2.29,-9.43,-0.99,-1.45,2.12,-7.66,-4.08,-6.79,3.12,-8.64,Upgrade
26,Net Income,1.13,6.69,5.06,42.98,10.82,5.5,1.05,13.37,8.63,7.53,40.76,36.04,15.67,19.97,12.75,43.2,20.76,15.75,7.02,21.14,Upgrade
27,Net Income to Common,1.13,6.69,5.06,42.98,10.82,5.5,1.05,13.37,8.63,7.53,40.76,36.04,15.67,19.97,12.75,43.2,20.76,15.75,7.02,21.14,Upgrade
28,Net Income Growth,-89.55%,21.60%,380.83%,221.55%,25.39%,-26.96%,-97.42%,-62.91%,-44.94%,-62.28%,219.55%,-16.58%,-24.52%,26.81%,81.77%,104.37%,27.34%,155.05%,-38.68%,15.18%,Upgrade
29,Shares Outstanding (Basic),505,391,392,281,213,355,301,294,295,303,300,298,273,299,313,263,312,283,275,275,Upgrade
30,Shares Outstanding (Diluted),505,391,392,338,213,355,301,294,295,303,300,298,273,299,313,263,312,283,275,275,Upgrade
