,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",2282,2425,2531,2502,2492,2500,2474,2438,2465,2478,Upgrade
1,Cash & Equivalents,101.43,125.28,49.93,96.96,119.88,143.82,65.74,123.24,39.91,80.87,Upgrade
2,Accounts Receivable,0.56,0.37,0.01,0.16,0.15,0.2,0.11,0.19,0.46,0.94,Upgrade
3,Other Receivables,91.37,10.1,95.61,9.98,92.63,10.83,92.53,9.68,104.53,9.83,Upgrade
4,Investment In Debt and Equity Securities,2089,2247,2159,2116,2467,2348,2220,1995,2109,2369,Upgrade
5,Restricted Cash,3.29,3.53,4.7,3.67,7.69,4.61,6.26,4.7,8.62,10.62,Upgrade
6,Other Current Assets,199.22,179.45,162.66,149.39,158.85,172.96,189.59,165.55,139.17,146.54,Upgrade
7,Trading Asset Securities,220.63,225.74,220.9,193.06,202.85,273.2,266.5,241.54,196.62,220.23,Upgrade
8,Other Long-Term Assets,84.11,85.31,84.05,87.17,94.08,99.99,95.53,91.37,100.66,108.5,Upgrade
9,Total Assets,5072,5301,5307,5158,5636,5554,5410,5068,5164,5425,Upgrade
10,Current Portion of Leases,2.23,3.53,3.49,3.44,3.4,0.61,3.04,4.84,4.8,4.76,Upgrade
11,Long-Term Leases,-,0.45,2.23,3.98,5.71,-,-,0.61,3.04,5.45,Upgrade
12,Accounts Payable,2.42,1.93,2.57,2.34,2.82,3.14,3.12,3.37,3.4,3.45,Upgrade
13,Current Income Taxes Payable,18.05,0.13,20.63,2.22,18.11,-,19.4,1.53,21.9,4.03,Upgrade
14,Current Unearned Revenue,21.23,20.13,19.86,19.27,20.36,19.2,20.52,19.49,19.05,19.21,Upgrade
15,Other Current Liabilities,32.85,35.21,31.68,32.44,29.4,34.93,30.19,32.12,28.02,30.65,Upgrade
16,Long-Term Deferred Tax Liabilities,28.89,27.91,28.17,27.89,28.2,27.52,27.26,26.44,26.2,25.45,Upgrade
17,Other Long-Term Liabilities,1.51,1.5,1.5,1.49,1.49,1.21,1.19,1.18,1.17,1.16,Upgrade
18,Total Liabilities,107.17,90.79,110.12,93.08,109.49,86.6,104.72,89.59,116.47,103.04,Upgrade
19,Common Stock,3.4,3.4,3.4,3.4,3.4,3.4,3.41,3.42,3.44,3.45,Upgrade
20,Additional Paid-In Capital,-,2.46,-,2.46,-,2.46,-,2.46,-,2.46,Upgrade
21,Retained Earnings,3342,3508,3508,3493,3387,3529,3412,3394,3274,3368,Upgrade
22,Comprehensive Income & Other,1619,1697,1686,1566,2136,1933,1889,1579,1770,1948,Upgrade
23,Shareholders' Equity,4964,5211,5197,5065,5526,5467,5305,4979,5047,5322,Upgrade
24,Total Liabilities & Equity,5072,5301,5307,5158,5636,5554,5410,5068,5164,5425,Upgrade
25,Total Debt,2.23,3.98,5.71,7.42,9.11,0.61,3.04,5.45,16.72,19.09,Upgrade
26,Net Cash / Debt,319.84,347.04,265.12,282.6,313.62,416.41,329.2,359.33,219.8,282.02,Upgrade
27,Net Cash Growth,20.64%,22.80%,-15.46%,-32.13%,-4.73%,15.88%,49.77%,27.42%,-27.80%,-15.09%,Upgrade
28,Net Cash Per Share,9.42,10.22,7.81,8.32,9.23,12.24,9.64,10.50,6.38,8.18,Upgrade
29,Filing Date Shares Outstanding,33.97,33.97,33.97,33.97,33.97,33.97,34.13,34.19,34.48,34.48,Upgrade
30,Total Common Shares Outstanding,33.97,33.97,33.97,33.97,33.97,33.97,34.13,34.19,34.48,34.48,Upgrade
31,Book Value Per Share,146.15,153.40,153.00,149.12,162.69,160.95,155.44,145.64,146.39,154.36,Upgrade
32,Tangible Book Value,4964,5211,5197,5065,5526,5467,5305,4979,5047,5322,Upgrade
33,Tangible Book Value Per Share,146.15,153.40,153.00,149.12,162.69,160.95,155.44,145.64,146.39,154.36,Upgrade
