,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Gain (Loss) on Sale of Investments (Rev),22.65,15.17,20.5,-0.05,-69.47,-9.16,36.02,69.86,-28.33,21.38,Upgrade
1,Other Revenue,37.93,38.44,35.13,39.15,38.71,47.65,45.18,28.51,38.61,44.3,Upgrade
2,Total Revenue,144.84,55.9,143.24,40.96,53.57,41.29,165.21,100.06,106.26,67.61,Upgrade
3,Revenue Growth (YoY,1.11%,36.46%,167.41%,-0.79%,-67.58%,-58.74%,55.47%,48.01%,-36.60%,227.42%,Upgrade
4,Property Expenses,10.99,10,10.15,9.67,8.65,8.65,8.39,8.37,8,8.58,Upgrade
5,"Selling, General & Administrative",18.11,17.51,18.69,15.49,18.52,20.75,22.63,19.39,21.29,20.05,Upgrade
6,Other Operating Expenses,0.45,0.65,0.4,0.61,0.65,0.71,0.77,0.59,0.53,0.45,Upgrade
7,Total Operating Expenses,29.54,28.16,29.25,25.76,27.82,30.11,31.79,28.36,29.82,29.07,Upgrade
8,Operating Income,115.29,27.74,114,15.2,25.75,11.18,133.42,71.71,76.44,38.53,Upgrade
9,Interest Expense,-0.04,-0.07,-0.09,-0.11,-0.1,-0.03,-0.05,-0.1,-0.13,-0.18,Upgrade
10,Interest & Investment Income,1.86,1.57,0.34,0.65,0.16,0.1,0.06,0.11,0.06,0.29,Upgrade
11,Currency Exchange Gain (Loss),-,-0.06,-,-1.25,-,0.46,-,0.18,-0.01,1.33,Upgrade
12,EBT Excluding Unusual Items,117.1,29.18,114.25,14.49,25.81,11.71,133.43,71.9,76.36,39.98,Upgrade
13,Asset Writedown,-141,-104,31,11,-16.16,28.7,38.4,-24.8,-10.8,-114.04,Upgrade
14,Pretax Income,-23.9,-74.82,145.25,25.49,9.65,40.41,171.83,47.1,65.56,-74.06,Upgrade
15,Income Tax Expense,19.84,2.03,19.44,2.91,19.97,1.84,19.69,3.11,22.78,3.79,Upgrade
16,Net Income,-43.74,-76.85,125.81,22.58,-10.31,38.58,152.14,43.98,42.79,-77.86,Upgrade
17,Net Income to Common,-43.74,-76.85,125.81,22.58,-10.31,38.58,152.14,43.98,42.79,-77.86,Upgrade
18,Net Income Growth,-,-,-,-41.46%,-,-12.29%,255.59%,-,-69.03%,-,Upgrade
19,Basic Shares Outstanding,34,34,34,34,34,34,34,34,34,34,Upgrade
20,Diluted Shares Outstanding,34,34,34,34,34,34,34,34,34,34,Upgrade
21,Shares Change (YoY),-,-,-,-0.17%,-0.56%,-0.54%,-0.80%,-0.77%,-0.13%,-0.32%,Upgrade
22,EPS (Basic),-1.29,-2.26,3.70,0.66,-0.30,1.13,4.45,1.29,1.24,-2.26,Upgrade
23,EPS (Diluted),-1.29,-2.26,3.70,0.66,-0.30,1.13,4.45,1.29,1.24,-2.26,Upgrade
24,EPS Growth,-,-,-,-41.36%,-,-11.81%,258.44%,-,-68.99%,-,Upgrade
25,Operating Margin,79.60%,49.63%,79.58%,37.11%,48.07%,27.09%,80.76%,71.66%,71.93%,56.99%,Upgrade
26,Profit Margin,-30.20%,-137.47%,87.83%,55.13%,-19.25%,93.43%,92.09%,43.95%,40.26%,-115.16%,Upgrade
27,Free Cash Flow Margin,13.56%,7.41%,-7.78%,79.78%,52.73%,34.34%,-2.09%,19.13%,11.99%,40.92%,Upgrade
28,EBITDA,115.31,27.76,114.02,15.23,25.77,11.22,133.45,71.73,76.47,38.57,Upgrade
29,D&A For Ebitda,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.03,0.03,0.04,Upgrade
30,EBIT,115.29,27.74,114,15.2,25.75,11.18,133.42,71.71,76.44,38.53,Upgrade
31,Revenue as Reported,144.19,53.45,142.57,39.52,55.55,33.73,161.77,112.97,112.24,66.85,Upgrade
