,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,363,240,350,1524,2418,2399,5664,4707,6382,7816,6818,Upgrade
1,Market Cap Growth,-84.25%,-84.25%,-85.54%,-36.46%,-57.31%,-49.03%,-11.25%,-39.78%,-6.40%,-17.67%,-56.03%,Upgrade
2,Last Close Price,0.33,0.22,0.32,1.36,2.18,2.02,4.65,3.68,4.98,5.97,5.21,Upgrade
3,PE Ratio,-,-0.99,-,-,-,-,19.45,10.97,16.23,21.01,19.10,Upgrade
4,PS Ratio,113.36,7.23,-2.67,17.28,13.35,6.24,9.60,6.61,8.34,9.40,9.12,Upgrade
5,PB Ratio,0.26,0.17,0.28,1.03,1.51,1.32,2.06,1.72,2.45,3.70,3.07,Upgrade
6,P/FCF Ratio,0.27,0.18,0.15,0.37,4.23,-,25.77,-,4.20,-,-,Upgrade
7,P/OCF Ratio,0.18,0.18,0.15,0.37,4.22,-,25.66,-,4.20,-,-,Upgrade
8,Debt / Equity Ratio,1.58,1.58,2.34,3.86,5.48,6.90,3.96,4.00,3.09,4.86,4.09,Upgrade
9,Debt / FCF Ratio,1.62,1.62,1.24,1.40,15.32,-,49.65,-,5.29,-,-,Upgrade
10,Earnings Yield,-66.75%,-100.83%,-163.69%,-26.80%,-18.05%,-7.86%,5.14%,9.11%,6.16%,4.76%,5.23%,Upgrade
11,FCF Yield,372.70%,563.03%,675.04%,267.01%,23.65%,-34.67%,3.88%,28.65%,23.79%,-8.59%,9.05%,Upgrade
12,Buyback Yield / Dilution,1.11%,0.83%,1.39%,3.60%,3.92%,2.16%,0.76%,0.15%,0.12%,0.07%,-1.79%,Upgrade
13,Total Shareholder Return,1.11%,0.83%,1.39%,3.60%,3.92%,2.16%,0.76%,0.15%,0.12%,0.07%,-1.79%,Upgrade
