,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2576,3331,2509,2740,3120,3322,3413,3653,3346,3759,3221,2889,3139,3221,2860,2841,2461,2730,2274,2408,2735,Upgrade
1,Market Cap Growth,0.29%,0.29%,-26.48%,-25.00%,-6.75%,-11.64%,5.97%,26.46%,6.58%,16.72%,12.61%,1.69%,27.54%,17.96%,25.79%,17.96%,-10.02%,-11.25%,-37.60%,-50.20%,34.71%,Upgrade
2,Enterprise Value,2995,3936,2911,2974,3353,3509,3708,3816,3508,4003,3799,3445,3606,3372,2981,2653,2274,2546,2156,2314,2641,Upgrade
3,Last Close Price,5.36,6.93,5.22,5.70,6.49,6.91,7.10,7.60,6.96,7.82,6.70,6.01,6.53,6.70,5.93,5.89,5.10,5.66,4.70,4.98,5.65,Upgrade
4,PE Ratio,-,-,33.40,32.53,38.61,58.08,145.65,12.97,-,-,11.66,196.88,-,38.32,38.69,18.89,27.74,-,26.33,-,89.92,Upgrade
5,Forward PE,-,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,Upgrade
6,PS Ratio,0.98,1.26,0.82,0.89,0.69,0.64,0.76,1.05,2.08,3.15,2.73,2.35,2.80,3.79,3.61,4.12,4.45,5.75,5.22,6.24,6.35,Upgrade
7,PB Ratio,1.28,1.66,1.02,1.12,1.28,1.37,1.43,1.40,1.28,1.45,1.25,1.26,1.39,1.44,1.27,1.28,1.12,1.24,1.02,1.12,1.25,Upgrade
8,P/TBV Ratio,2.78,2.78,1.56,1.72,1.98,2.13,2.23,2.19,2.01,2.24,1.93,2.10,2.31,1.50,1.33,1.34,1.18,1.30,1.07,1.17,1.32,Upgrade
9,P/FCF Ratio,-,-315.96,-,34.64,-41.08,-,-,-,-9.85,-,-,-,773.81,-,-54.61,-,-,-464.79,-,-,-21.17,Upgrade
10,P/OCF Ratio,100.89,100.89,-,23.92,-74.24,-,-,-,-10.26,-,-,-,292.62,-,-69.54,-,-,130.45,-,-,-28.97,Upgrade
11,EV/Sales Ratio,1.14,1.49,0.95,0.96,0.74,0.68,0.83,1.10,2.18,3.35,3.23,2.81,3.22,3.97,3.76,3.84,4.11,5.36,4.95,6.00,6.13,Upgrade
12,EV/EBITDA Ratio,17.77,24.69,18.78,18.51,21.79,34.53,60.73,92.91,87.04,43.41,60.27,67.36,157.93,-,-111.33,-,2225.36,-,257.21,-,-,Upgrade
