,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,24.14,26.27,30.67,21.94,23.8,23.2,20.75,19.8,19.1,44.57
1,Revenue Growth (YoY),-21.29%,19.70%,28.87%,-5.44%,14.71%,17.22%,8.64%,-55.59%,1.56%,147.66%
2,Cost of Revenue,3.57,4.94,4.24,3.22,8.4,4.21,3.35,2.82,3.18,9.41
3,Gross Profit,20.57,21.32,26.43,18.72,15.4,19,17.4,16.97,15.92,35.17
4,"Selling, General & Admin",10.82,13.48,9.66,9.73,7.32,8.31,7.32,8.39,7.2,11.82
5,Operating Expenses,10.82,13.48,9.66,9.73,7.32,8.31,7.32,8.39,7.2,11.82
6,Operating Income,9.75,7.84,16.77,8.99,8.08,10.69,10.07,8.59,8.72,23.35
7,Interest Expense,-0.01,-0.02,-0.03,-0,-0.02,-,-0.77,-0.04,-0.04,-
8,Interest & Investment Income,1.92,1.57,1.93,1.02,8.25,8.07,2.2,1.5,2.17,0.86
9,Currency Exchange Gain (Loss),0.26,-0.68,1.26,1.81,1.78,-0.73,-0.48,-3.64,1.03,0.91
10,Other Non Operating Income (Expenses),-0.99,-0.85,-,-0.27,0.12,-3.65,0.1,0.32,0.12,0.1
11,EBT Excluding Unusual Items,10.93,7.86,19.93,11.55,18.21,14.39,11.12,6.74,11.99,25.21
12,Gain (Loss) on Sale of Investments,-0.2,-0.76,-0.83,-0.44,-0.82,-0.25,-0.42,0.74,-0.44,0.28
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,0.02,-,-,-
14,Asset Writedown,-,-,-0.02,0.01,0.01,0.16,-0.11,0.13,0.06,0.1
15,Other Unusual Items,-,-,-,-,-,-,-,6,-,-
16,Pretax Income,10.73,7.1,19.08,11.12,17.4,14.3,10.61,13.61,11.61,25.59
17,Income Tax Expense,3.45,3.45,5.13,2.83,3.66,3.81,2.96,4.72,2.96,7.12
18,Net Income,7.28,3.65,13.95,8.29,13.74,10.49,7.66,8.89,8.65,18.47
19,Net Income to Common,7.28,3.65,13.95,8.29,13.74,10.49,7.66,8.89,8.65,18.47
20,Net Income Growth,-47.84%,-55.97%,1.54%,-20.93%,79.49%,17.98%,-11.54%,-51.89%,70.42%,-5.85%
21,Shares Outstanding (Basic),1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
22,Shares Outstanding (Diluted),1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
23,EPS (Basic),0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
24,EPS (Diluted),0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
25,EPS Growth,-47.84%,-55.97%,1.54%,-20.93%,79.49%,17.98%,-11.54%,-51.89%,70.42%,-5.85%
26,Free Cash Flow,9.55,5.59,17.16,8.26,6.38,38.31,-22.97,0.98,6.96,1.64
27,Free Cash Flow Per Share,0.01,0.01,0.02,0.01,0.01,0.04,-0.02,0.00,0.01,0.00
28,Operating Margin,40.39%,29.84%,54.70%,40.99%,33.95%,46.09%,48.56%,43.37%,45.66%,52.38%
29,Profit Margin,30.15%,13.90%,45.50%,37.78%,57.74%,45.19%,36.90%,44.90%,45.32%,41.44%
30,Free Cash Flow Margin,39.57%,21.28%,55.96%,37.66%,26.81%,165.12%,-110.74%,4.94%,36.42%,3.67%
31,EBITDA,11.06,9.22,17.6,9.65,8.82,11.24,10.79,9.09,9.33,23.75
32,D&A For EBITDA,1.31,1.38,0.83,0.66,0.74,0.55,0.72,0.51,0.61,0.41
33,EBIT,9.75,7.84,16.77,8.99,8.08,10.69,10.07,8.59,8.72,23.35
