,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,580099,628901,475554,476834,415718,409431,437705,421628,401519,373224,485919,484341,622123,581811,593684,682896,815951,578289,456522,369273,451006,Upgrade
1,Market Cap Growth,53.60%,53.60%,8.65%,13.09%,3.54%,9.70%,-9.92%,-12.95%,-35.46%,-35.85%,-18.15%,-29.08%,-23.75%,0.61%,30.05%,84.93%,80.92%,49.06%,11.93%,-1.35%,62.68%,Upgrade
2,Enterprise Value,500828,561448,457091,416263,426593,380154,457781,437167,416891,323172,485469,487993,625752,506619,552917,676751,809801,500188,429810,365022,446662,Upgrade
3,Last Close Price,73.60,74.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,13.92,15.09,12.23,12.71,11.21,11.65,12.76,12.15,12.04,11.46,14.07,13.43,17.79,16.84,17.51,19.97,25.30,20.37,18.21,14.76,16.68,Upgrade
5,PS Ratio,1.42,1.42,1.13,1.15,1.01,1.05,1.13,1.05,1.03,0.97,1.18,1.12,1.49,1.46,1.55,1.86,2.42,1.85,1.58,1.29,1.45,Upgrade
6,PB Ratio,2.58,2.58,2.51,2.39,2.16,2.27,2.56,2.29,2.34,2.27,2.95,2.74,3.76,3.75,4.00,4.63,5.53,4.22,3.70,3.02,3.75,Upgrade
7,P/TBV Ratio,3.54,3.54,3.77,3.53,3.32,3.54,4.20,3.45,3.64,3.54,4.84,4.45,6.35,6.69,7.47,7.93,9.47,7.38,6.88,5.40,6.95,Upgrade
8,P/FCF Ratio,8.58,8.58,8.14,7.81,7.31,8.91,11.32,12.90,13.01,10.77,13.80,13.86,17.93,19.18,19.52,23.47,27.59,16.87,13.16,10.81,11.47,Upgrade
9,P/OCF Ratio,7.74,7.74,7.18,7.03,6.52,7.63,9.41,10.26,10.25,9.22,11.42,11.36,14.44,14.85,15.76,18.91,23.25,14.98,11.82,9.80,10.45,Upgrade
10,EV/Sales Ratio,1.17,1.27,1.08,1.01,1.04,0.97,1.18,1.09,1.07,0.84,1.18,1.13,1.49,1.28,1.44,1.85,2.40,1.60,1.49,1.28,1.44,Upgrade
11,EV/EBITDA Ratio,10.41,11.55,9.45,8.58,9.25,8.59,10.74,10.24,10.33,8.44,12.75,12.96,17.05,14.44,15.78,18.62,23.68,15.22,14.20,11.83,13.09,Upgrade
12,EV/EBIT Ratio,12.33,13.41,10.97,9.98,10.92,10.21,12.74,12.27,12.36,10.06,15.36,15.60,20.57,17.47,19.11,22.31,28.76,18.52,17.37,14.39,15.60,Upgrade
13,EV/FCF Ratio,6.83,7.66,7.83,6.82,7.51,8.28,11.84,13.38,13.51,9.33,13.79,13.97,18.03,16.70,18.18,23.26,27.38,14.59,12.39,10.68,11.36,Upgrade
14,Debt / Equity Ratio,0.38,0.38,0.42,0.38,0.43,0.46,0.53,0.47,0.45,0.47,0.52,0.45,0.41,0.47,0.54,0.51,0.50,0.47,0.60,0.45,0.45,Upgrade
15,Debt / EBITDA Ratio,1.85,1.82,1.32,1.36,2.38,1.55,1.62,1.93,2.87,1.66,1.69,1.97,2.41,1.78,1.80,2.08,3.86,1.65,1.62,2.15,3.00,Upgrade
16,Debt / FCF Ratio,1.25,1.25,1.36,1.23,1.45,1.80,2.36,2.67,2.48,2.25,2.45,2.29,1.97,2.40,2.66,2.58,2.49,1.88,2.14,1.60,1.37,Upgrade
17,Asset Turnover,0.76,0.89,0.86,0.68,0.81,0.89,0.89,0.70,0.84,0.90,0.91,0.84,0.93,0.97,0.90,0.76,0.91,1.02,0.77,0.78,Upgrade,
18,Inventory Turnover,6.96,6.59,7.30,6.45,5.26,7.26,7.89,6.67,4.78,6.44,6.42,5.82,5.74,7.12,7.84,7.55,7.64,9.66,9.41,5.62,5.67,Upgrade
19,Quick Ratio,0.72,0.72,0.80,0.66,0.80,0.59,0.75,0.59,0.76,0.62,0.80,0.55,0.75,0.65,1.00,0.82,1.00,0.63,1.08,0.80,1.15,Upgrade
20,Current Ratio,1.12,1.12,1.09,1.15,1.12,1.12,1.11,1.23,1.27,1.35,1.18,1.13,1.12,1.37,1.32,1.32,1.31,1.33,1.31,1.54,1.50,Upgrade
21,Return on Equity (ROE),22.21%,26.89%,20.18%,12.75%,23.91%,25.98%,20.80%,13.61%,23.71%,25.12%,20.82%,16.18%,26.93%,27.91%,21.14%,17.39%,27.96%,33.07%,17.57%,11.01%,Upgrade,
22,Return on Assets (ROA),4.58%,5.82%,5.72%,2.63%,5.83%,6.30%,4.77%,2.54%,5.63%,5.67%,4.34%,2.32%,4.78%,5.10%,4.36%,1.94%,5.31%,7.20%,3.73%,2.32%,Upgrade,
23,Return on Capital (ROIC),8.90%,11.62%,11.21%,5.07%,11.08%,11.84%,9.01%,4.86%,10.78%,11.04%,8.67%,4.68%,9.53%,10.10%,8.51%,3.81%,10.21%,13.41%,7.11%,4.49%,Upgrade,
24,Return on Capital Employed (ROCE),15.43%,15.43%,16.84%,15.77%,15.10%,15.69%,15.74%,14.24%,13.79%,13.37%,14.98%,14.44%,15.01%,12.80%,13.10%,14.10%,13.45%,14.25%,14.22%,14.36%,16.23%,Upgrade
25,Earnings Yield,7.19%,6.64%,8.20%,7.88%,8.94%,8.60%,7.85%,8.24%,8.32%,8.75%,7.13%,7.47%,5.64%,5.95%,5.73%,5.02%,3.96%,4.92%,5.52%,6.79%,6.01%,Upgrade
26,FCF Yield,12.63%,11.65%,12.28%,12.80%,13.67%,11.22%,8.83%,7.75%,7.69%,9.28%,7.25%,7.21%,5.58%,5.21%,5.12%,4.26%,3.62%,5.93%,7.60%,9.25%,8.72%,Upgrade
27,Payout Ratio,59.73%,3.89%,179.72%,4.14%,8.50%,7.72%,173.50%,4.81%,10.39%,5.24%,136.80%,5.93%,6.66%,4.33%,133.67%,5.33%,5.63%,5.11%,124.71%,6.67%,8.63%,Upgrade
