,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,0.17,0,0.16,-,0.76,5.58,0.96,3.57,2.46,4.16,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,0.04,0.08,Upgrade
2,Revenue,0.17,0,0.16,-,0.76,5.58,0.96,3.57,2.5,4.24,Upgrade
3,Revenue Growth (YoY),1.22%,-,-78.34%,-,-21.06%,56.10%,-61.61%,-15.69%,29.10%,114.96%,Upgrade
4,Gross Profit,0.17,0,0.16,-,0.76,5.58,0.96,3.57,2.5,4.24,Upgrade
5,"Selling, General & Admin",7.29,6.45,6.78,9.01,9.65,10.62,10.32,9.49,9.68,9.11,Upgrade
6,Other Operating Expenses,-0.36,-,-,0.09,-0.09,-,-,-,-,-,Upgrade
7,Operating Expenses,6.93,6.45,6.78,9.1,9.56,10.62,10.32,9.49,9.68,9.11,Upgrade
8,Operating Income,-6.77,-6.45,-6.61,-9.1,-8.81,-5.04,-9.36,-5.92,-7.19,-4.87,Upgrade
9,Interest Expense,-0.1,-0.1,-0.1,-0.37,-0.39,-0.43,-0.56,-0.41,-0.27,-0.37,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,0.07,-,0.09,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-0.09,0.09,-,Upgrade
12,EBT Excluding Unusual Items,-6.86,-6.55,-6.71,-9.4,-9.2,-5.38,-9.92,-6.42,-7.36,-5.24,Upgrade
13,Gain (Loss) on Sale of Investments,-11.79,-7.82,-4.22,-64.73,-33.98,-93.8,45.07,33.99,-39.62,-72.37,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,0.07,-,Upgrade
15,Other Unusual Items,-,-,-,0.27,-,-,-,0.56,-,-,Upgrade
16,Pretax Income,-18.65,-14.36,-10.93,-73.85,-43.18,-99.18,35.15,28.12,-46.92,-77.61,Upgrade
17,Net Income,-18.65,-14.36,-10.93,-73.85,-43.18,-99.18,35.15,28.12,-46.92,-77.61,Upgrade
18,Net Income to Common,-18.65,-14.36,-10.93,-73.85,-43.18,-99.18,35.15,28.12,-46.92,-77.61,Upgrade
19,Shares Outstanding (Basic),824,700,773,700,700,700,700,700,700,700,Upgrade
20,Shares Outstanding (Diluted),824,700,773,700,700,700,700,700,700,700,Upgrade
21,Shares Change (YoY),6.58%,-,10.32%,-,-,-,-,-,-,-,Upgrade
22,EPS (Basic),-0.02,-0.02,-0.01,-0.11,-0.06,-0.14,0.05,0.04,-0.07,-0.11,Upgrade
23,EPS (Diluted),-0.02,-0.02,-0.01,-0.11,-0.06,-0.14,0.05,0.04,-0.07,-0.11,Upgrade
24,Free Cash Flow,-45.02,-2.31,0.36,12.06,12.46,-0.39,1.61,-29.61,-1.64,-24.85,Upgrade
25,Free Cash Flow Per Share,-0.05,-0.00,0.00,0.02,0.02,-0.00,0.00,-0.04,-0.00,-0.04,Upgrade
26,Operating Margin,-4075.30%,-644600.00%,-4032.93%,-,-1163.41%,-90.30%,-976.33%,-165.61%,-287.67%,-114.91%,Upgrade
27,Profit Margin,-11234.94%,-1436300.00%,-6665.24%,-,-5704.36%,-1777.72%,3665.17%,786.91%,-1878.14%,-1830.81%,Upgrade
28,Free Cash Flow Margin,-27119.28%,-230500.00%,219.51%,-,1645.84%,-6.99%,167.67%,-828.54%,-65.45%,-586.29%,Upgrade
29,EBITDA,-6.72,-6.4,-6.56,-9.04,-8.76,-4.47,-8.68,-5.15,-6.35,-4,Upgrade
30,D&A For EBITDA,0.04,0.05,0.05,0.05,0.05,0.57,0.69,0.77,0.83,0.87,Upgrade
31,EBIT,-6.77,-6.45,-6.61,-9.1,-8.81,-5.04,-9.36,-5.92,-7.19,-4.87,Upgrade
