,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q2 2018,Q1 2018,Q4 2017,+11 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017",+11 Quarters
0,Operating Revenue,129.8,135.93,125.06,113.73,116.43,131.52,109.48,106.42,148.87,160.25,141.03,152.82,146.67,112.35,90.75,72.9,72.38,26.37,17.93,23.39,Upgrade
1,Other Revenue,-,-0.39,0.39,-,0.69,-0.3,0.3,-,0.01,-0.01,0.01,-,0.03,-0.18,0.18,-,0.04,-,-,-,Upgrade
2,Revenue,129.8,135.54,125.45,113.73,117.12,131.22,109.78,106.42,148.89,160.24,141.03,152.82,146.7,112.17,90.93,72.9,72.42,26.37,17.93,23.39,Upgrade
3,Revenue Growth (YoY),10.82%,3.29%,14.27%,6.87%,-21.33%,-18.11%,-22.16%,-30.36%,1.49%,42.85%,55.10%,109.62%,102.57%,325.46%,407.13%,211.66%,209.58%,37.18%,18.67%,41.52%,Upgrade
4,Cost of Revenue,215.09,96.07,90.47,96.74,87.76,94.07,88.89,76.86,95.45,96.18,82.88,86.38,86.42,63.73,50.86,41.85,43.4,15.76,12.22,15.78,Upgrade
5,Gross Profit,-85.3,39.47,34.98,16.99,29.37,37.15,20.89,29.56,53.44,64.06,58.16,66.44,60.28,48.44,40.07,31.05,29.02,10.6,5.71,7.62,Upgrade
6,"Selling, General & Admin",-54.48,20.38,10.07,24.03,18.71,18.48,18.56,19.62,18.33,16.59,13.39,11.28,10.08,14.34,6.88,5.69,5.92,1.45,3.08,4.09,Upgrade
7,Research & Development,-33.29,13.97,3.46,15.86,8.51,17.11,13.6,15.14,11.42,12.01,7.76,6.96,6.1,7.37,5,5.17,3.55,1.95,-,-,Upgrade
8,Other Operating Expenses,-5.46,1.88,1.96,1.62,1.86,-0.68,-1.71,-8.47,11.23,-0.18,-0.68,-4.89,5.54,0.02,-1.74,-0.25,4,-2.13,0.37,-0.11,Upgrade
9,Operating Expenses,-95.4,36.76,16.93,41.7,28.56,35.88,30.42,22.47,41.65,29.43,20.49,15.82,23.11,23.12,10.56,11.2,14.58,1.27,3.45,3.98,Upgrade
10,Operating Income,10.1,2.7,18.04,-24.71,0.81,1.27,-9.53,7.08,11.79,34.64,37.67,50.62,37.17,25.32,29.51,19.85,14.44,9.33,2.26,3.63,Upgrade
11,Interest Expense,-17.24,-2.93,-3.51,-3.58,-3.83,-2.98,-1.67,-1.86,-1.72,-1.39,-0.43,-0.49,-0.19,-,-0.47,-0.14,-,-,-,-,Upgrade
12,Interest & Investment Income,10.03,7.7,6.2,3.34,6.93,5.96,8.64,8.65,6.23,2.71,4.41,1.05,4.37,0.59,0.34,0.48,0.68,0,-,0,Upgrade
13,Currency Exchange Gain (Loss),-,-0.67,0.67,-,0.14,-0.42,0.42,-,2.19,-1.31,1.31,-,-0.38,0.05,-0.05,-,-0.3,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),0.18,-0.49,0.07,0.29,-1.26,-0.13,-0.03,-0.98,-6.27,1.51,2.78,-1.37,-0.76,-0.72,-0.26,0.05,-1.42,-0.88,-0.85,-0.67,Upgrade
15,EBT Excluding Unusual Items,3.07,6.31,21.47,-24.67,2.8,3.71,-2.18,12.9,12.21,36.16,45.74,49.82,40.21,25.24,29.07,20.23,13.4,8.45,1.41,2.96,Upgrade
16,Gain (Loss) on Sale of Investments,-2.58,1.86,-1.94,2.66,-1.67,-0.1,-1.49,0.21,2.28,1.65,-1.52,1.57,0.27,-,-,-,-,-,-,-,Upgrade
