,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,924.34,836.4,761.35,713.79,847.18,790.9,679.31,680.17,697.03,754.46,670.55,630.02,574.86,544.47,552.95,624.49,619.79,469.12,384.04,458.68,Upgrade
1,Other Revenue,-25.63,25.63,-,48.5,-19.89,19.89,-,35.78,-20.13,20.13,-,27.76,-4.11,4.11,-,11.53,-3.16,3.16,-,58.99,Upgrade
2,Revenue,898.71,862.03,761.35,762.29,827.29,810.79,679.31,715.95,676.9,774.59,670.55,657.77,570.75,548.59,552.95,636.02,616.63,472.27,384.04,517.67,Upgrade
3,Revenue Growth (YoY),8.63%,6.32%,12.08%,6.47%,22.22%,4.67%,1.31%,8.84%,18.60%,41.20%,21.27%,3.42%,-7.44%,16.16%,43.98%,22.86%,-2.38%,13.52%,-35.22%,41.79%,Upgrade
4,Cost of Revenue,672,774.62,663.92,736.04,630,719.89,601.79,748.52,524.13,705.39,579.67,658.1,462.9,488.54,427.82,597.87,487.04,441.41,355.29,550.4,Upgrade
5,Gross Profit,226.71,87.41,97.43,26.25,197.29,90.9,77.51,-32.57,152.77,69.2,90.88,-0.32,107.85,60.05,125.13,38.15,129.59,30.86,28.75,-32.73,Upgrade
6,"Selling, General & Admin",42.95,40.27,37.97,46.03,40.8,42.21,39.53,42.09,42.46,39.34,40.47,51.29,33.55,37.91,37.31,38.59,36.26,31.77,25.61,37.1,Upgrade
7,Research & Development,33.25,27.92,19.95,23.79,44.86,17.08,18.92,21.35,24.3,21.79,13.08,30.66,43.68,17.96,11.21,26.6,16,16.07,8.49,24.03,Upgrade
8,Other Operating Expenses,-9.25,-9.03,-1.7,-28.26,-6.72,-2.74,-12.23,5.07,-5.86,-4.43,-2.18,-1.79,-2.85,-1.99,-2.5,-7.89,-3.91,-5.12,-5.23,24.26,Upgrade
9,Operating Expenses,63.08,68.6,55.05,21.51,86.18,66.61,44.83,80.01,50.76,62.76,55.53,74.48,78.38,53.11,45.98,56.5,53.7,45.7,29.8,86.84,Upgrade
10,Operating Income,163.63,18.81,42.39,4.74,111.11,24.29,32.68,-112.58,102.01,6.44,35.35,-74.8,29.47,6.94,79.15,-18.35,75.89,-14.84,-1.06,-119.57,Upgrade
11,Interest Expense,-4.06,-5.51,-5.91,-6.62,-6.75,-6.98,-6.99,-7.07,-8.18,-15.88,-,-14.31,-,-5.39,-,-0,-0.01,-0.22,-,-0.77,Upgrade
12,Interest & Investment Income,3.62,2.61,5.46,2.94,7.77,6.35,6.71,8.83,7.07,2.82,9,7.82,5.88,-,16,5.09,5.55,7.25,8.42,62.01,Upgrade
13,Currency Exchange Gain (Loss),-20.38,20.38,-,-4.33,-7.58,7.58,-,14.57,-27.37,27.37,-,20.98,-12.32,12.32,-,-8.11,1.58,-1.58,-,-16.76,Upgrade
14,Other Non Operating Income (Expenses),-14.62,-16.75,13.73,-19.17,14.93,-3.96,-1.78,-18.09,14.97,5.11,-0.09,-35.36,28.73,-8.76,-0,0.44,-4.31,0.12,-1.79,13.41,Upgrade
