,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,7014,8355,9086,9482,9672,11114,8912,9914,12945,6646,4738,6332,7467,7058,2443,2176,4631,2763,2585,1700,Upgrade
1,Short-Term Investments,-,674.69,565.38,1336,-,-,-,484.83,-,1050,-,950,-,340.26,-,1805,-,22.96,-,86.82,Upgrade
2,Trading Asset Securities,41.39,45.9,65.96,89.36,94.66,116.92,191.46,215.99,242.75,193.73,356.91,281.36,465.25,141.44,101.02,87.12,91.02,41.45,85.51,12.85,Upgrade
3,Cash & Short-Term Investments,7056,9076,9717,10908,9767,11231,9104,10615,13188,7889,5095,7564,7932,7540,2544,4067,4722,2828,2670,1800,Upgrade
4,Cash Growth,-27.76%,-19.19%,6.74%,2.76%,-25.94%,42.36%,78.67%,40.34%,66.26%,4.63%,100.28%,85.96%,68.00%,166.66%,-4.72%,126.02%,119.89%,-14.25%,-24.70%,-52.58%,Upgrade
5,Accounts Receivable,4534,4450,6409,6714,7894,8001,8887,9903,10113,7866,5024,3322,2845,2461,1876,1768,1754,1385,1206,1134,Upgrade
6,Other Receivables,198.79,671.44,121.59,99.33,882.36,857.37,230.99,316.43,129.29,382.13,32.73,85.46,41.75,92.67,52.64,64.5,-,25.08,12.16,39.95,Upgrade
7,Receivables,4732,5121,6530,6813,8777,8858,9118,10220,10242,8248,5056,3407,2887,2553,1928,1832,1754,1410,1218,1174,Upgrade
8,Inventory,8261,8121,6966,8264,10924,11359,10004,10111,8523,7008,4055,3283,2628,2495,2467,2215,2039,2300,2281,2334,Upgrade
9,Other Current Assets,1876,1599,2454,2199,1661,1959,2274,1020,873.78,672,1771,372.43,1321,809.91,1365,660.12,458.8,408.7,564,409.86,Upgrade
10,Total Current Assets,21925,23916,25668,28184,31129,33407,30499,31966,32827,23818,15978,14627,14769,13398,8304,8775,8973,6947,6734,5717,Upgrade
11,"Property, Plant & Equipment",33395,30567,26254,23727,21938,19401,16612,14448,12137,11000,9528,8862,7819,6937,6258,6062,5730,2987,2993,3167,Upgrade
12,Long-Term Investments,17903,17478,19142,19313,19310,18539,16988,15980,13122,10272,10138,7751,4381,3864,3103,2516,2003,4347,4018,4066,Upgrade
13,Goodwill,142.06,142.06,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,36.11,-,-,-,18.3,18.3,18.3,18.3,Upgrade
14,Other Intangible Assets,22853,23028,21723,17957,17889,15611,15006,14300,8204,7653,6803,5090,3802,3742,3496,3562,4335,348.4,325.74,347.65,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,39.76,39.67,0.39,-,2.48,0.53,0.89,0.97,Upgrade
16,Long-Term Deferred Tax Assets,1061,877.11,903.24,820.51,773.03,779.98,912.21,653.24,416.85,349.53,818.87,698.47,131.52,109.42,31.05,40.36,8.92,18.52,15.61,19.31,Upgrade
17,Long-Term Deferred Charges,436.95,396.88,125.59,110.38,117.5,108.76,109.9,89.54,84.61,91.15,92.39,94.69,78.62,100.45,107.37,93.79,72.15,67.97,63.21,62.86,Upgrade
18,Other Long-Term Assets,955.44,681.09,1730,466.31,1689,823.99,788.36,1195,2778,1441,1545,1629,2833,998.46,2007,196.09,812.57,2.44,1310,16.53,Upgrade
19,Total Assets,98672,97964,95563,91698,92862,89471,80933,79160,69587,54774,44922,39057,33890,30136,23308,22020,21956,16011,15477,14213,Upgrade
20,Accounts Payable,10603,10731,8684,5425,8578,7723,6316,8382,7930,5395,3765,2531,2149,1783,1355,1043,1239,1030,757.12,1045,Upgrade
21,Accrued Expenses,334.31,599.14,414.28,616.01,326.07,705.07,289.26,1531,111.58,669.41,85.32,540.92,52.65,163.86,58.99,127.71,42.71,59.18,30.06,87.99,Upgrade
22,Short-Term Debt,8465,7114,6494,6529,6570,4399,2907,2109,2018,2359,1923,1970,2109,1836,1436,1631,1384,2212,2113,1131,Upgrade
23,Current Portion of Long-Term Debt,6189,5578,3531,3058,2510,1825,1144,1504,1031,1083,1224,740.58,1447,1708,1249,662.52,1140,760.73,813.57,837.01,Upgrade
24,Current Portion of Leases,-,27.33,-,17.73,-,25.14,-,17.9,-,14.38,-,11.18,-,7.83,-,7.17,-,6.49,-,6.16,Upgrade
25,Current Income Taxes Payable,208,90.37,555.83,448.97,598.99,473.29,1349,2563,3619,1394,1862,896.84,391.94,187.72,193.78,99.07,80.64,20.45,123.93,89.48,Upgrade
