,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,14369,14054,17303,18502,17871,16734,17305,17346,15771,15061,15434,14331,17534,14949,12067,11559,10928,10314,12040,13657,Upgrade
1,Trading Asset Securities,42.21,40.84,41.55,44.68,47.56,44,42.27,41.7,41.46,46.87,55.34,70.49,75.55,84.58,84.63,90.71,102.19,116.4,138.2,167.88,Upgrade
2,Cash & Short-Term Investments,14411,14095,17345,18546,17918,16778,17348,17388,15813,15108,15489,14402,17609,15033,12151,11649,11030,10430,12179,13825,Upgrade
3,Cash Growth,-19.57%,-15.99%,-0.02%,6.66%,13.31%,11.06%,12.00%,20.74%,-10.20%,0.50%,27.47%,23.63%,59.65%,44.13%,-0.22%,-15.74%,-16.19%,-27.55%,-13.81%,-21.65%,Upgrade
4,Accounts Receivable,368.93,337.22,301.47,244.68,296.79,257.48,241.75,258.94,234.66,260.86,233.15,161.89,188.59,177.47,164.02,126.48,189.5,479.16,159.47,141.7,Upgrade
5,Other Receivables,231.23,197.32,199.44,198.36,227.48,343.18,976.24,1030,3024,1053,1061,1056,1331,1321,1422,2328,2301,1974,1567,1639,Upgrade
6,Receivables,600.16,534.54,500.91,443.04,524.27,600.66,1218,1289,3259,1314,1294,1218,1520,1498,1586,2454,2490,2453,1726,1781,Upgrade
7,Inventory,27398,27331,27022,26976,31534,35166,22739,34880,15142,15179,15345,16779,17945,18360,20068,20355,22717,22563,22116,22688,Upgrade
8,Other Current Assets,1394,1372,1283,1142,812.44,1165,923.98,883.36,1292,1236,513.18,391.48,346.06,320.73,271.86,1505,644.07,628.71,618.8,711.49,Upgrade
9,Total Current Assets,43803,43334,46150,47108,50789,53710,42229,54440,35505,32837,32641,32790,37421,35212,34077,35964,36881,36075,36639,39006,Upgrade
10,"Property, Plant & Equipment",792.56,757.18,776.87,791.85,499.56,469.75,549.41,551.51,526.41,531.6,551.16,543.72,411.35,393.79,369.92,300.5,260.9,253.62,218.93,221.56,Upgrade
11,Long-Term Investments,1005,1006,1004,1006,1053,1211,3279,1221,2831,1384,1340,1374,581.58,580.35,584.36,584.04,1910,1943,1861,1862,Upgrade
12,Other Intangible Assets,65.93,66.84,66.93,67.97,65.63,65.99,63.38,65.02,66.66,68.3,69.94,71.59,67.74,68.77,69.8,70.84,71.14,71.98,72.65,73.63,Upgrade
