,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,373.3,418.86,274.96,271.09,275.18,188.73,296.97,206.5,216.16,176.03,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,12.74,-,13.24,7.54,Upgrade
2,Trading Asset Securities,7.6,7.35,10.64,10.64,10,10,-,-,-,30,Upgrade
3,Cash & Short-Term Investments,380.9,426.21,285.6,281.74,285.18,198.73,309.71,206.5,229.4,213.57,Upgrade
4,Cash Growth,33.37%,51.28%,0.15%,41.76%,-7.92%,-3.76%,35.01%,-3.31%,139.41%,9.64%,Upgrade
5,Accounts Receivable,448.87,420.44,402.02,382.84,422.05,311.76,372.92,225.3,352.65,310.52,Upgrade
6,Other Receivables,69.94,69.71,76.96,37.2,28.49,29.93,43.69,63.48,25.33,18.93,Upgrade
7,Receivables,518.81,490.15,478.98,420.03,450.55,341.68,416.61,288.78,399.26,350.73,Upgrade
8,Inventory,51.89,60.6,54.77,58.33,55.26,56.52,39.08,37.51,33.86,23.57,Upgrade
9,Prepaid Expenses,1.05,0.65,0.46,0.29,0.28,0.35,-,-,-,-,Upgrade
10,Other Current Assets,4.37,10.04,20.87,32.67,7.34,12.32,18.37,9.91,28.5,33.63,Upgrade
11,Total Current Assets,957.02,987.65,840.68,793.05,798.6,609.6,783.77,542.7,691.02,621.49,Upgrade
12,"Property, Plant & Equipment",1187,1171,1073,1038,1059,1023,958.83,901.3,880.51,859.98,Upgrade
13,Long-Term Investments,206.3,204.17,208.49,206.66,202.33,209.66,180.72,169.22,145.35,141.23,Upgrade
14,Goodwill,119.91,119.91,108.09,107.66,138.17,135.74,84.96,79.2,63.33,54.35,Upgrade
15,Other Intangible Assets,307.88,320.32,293,254.68,268.86,227.99,177.46,162.54,158.64,130.3,Upgrade
16,Long-Term Deferred Tax Assets,44.94,45.15,30,20.68,14.03,14.34,43.13,40.26,55.99,46.28,Upgrade
