,Fiscal Quarter,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,H1 2019,H2 2018,+2 Quarters
,Period Ending,"Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019","Jun '19 Jun 30, 2019","Dec '18 Dec 31, 2018",+2 Quarters
0,Cash & Equivalents,762.31,831.86,939.34,606.58,635.3,1562,816.67,860.7,507.22,479.82,Upgrade
1,Cash & Short-Term Investments,762.31,831.86,939.34,606.58,635.3,1562,816.67,860.7,507.22,479.82,Upgrade
2,Cash Growth,-18.85%,37.14%,47.86%,-61.17%,-22.21%,81.51%,61.01%,79.38%,33.76%,19.89%,Upgrade
3,Accounts Receivable,-,-,-,0.03,-,0.01,-,8.03,15.25,29.85,Upgrade
4,Other Receivables,141.27,89.81,38.73,128.2,35.07,9.46,2.81,1.85,0.94,0.97,Upgrade
5,Receivables,141.27,89.81,38.73,1064,967.08,9.48,2.81,9.89,16.2,30.82,Upgrade
6,Inventory,3.15,4.41,5.85,2.77,2.56,2.31,2.12,3,2.53,2.8,Upgrade
7,Prepaid Expenses,44.06,30.86,33.19,16.59,17.99,19.18,23.72,30.77,26.48,14.47,Upgrade
8,Other Current Assets,-,-,-,-,-,0.54,5.18,21,-,-,Upgrade
9,Total Current Assets,950.78,956.95,1017,1690,1623,1594,850.49,925.36,552.42,527.91,Upgrade
10,"Property, Plant & Equipment",1111,1128,1146,1178,1343,1379,1398,1415,1437,1461,Upgrade
11,Other Intangible Assets,0.25,0.26,0.26,0.26,0.33,0.34,0.41,0.42,0.48,0.12,Upgrade
12,Other Long-Term Assets,1573,1649,1693,854.61,1005,1005,18.15,31.85,16.5,16.69,Upgrade
13,Total Assets,3635,3734,3856,3723,3970,3978,2267,2373,2007,2005,Upgrade
14,Accounts Payable,3.01,3.16,0.53,2.5,1.65,1.71,1.27,2.53,4.21,24.21,Upgrade
15,Accrued Expenses,38.31,34.36,41.66,32.31,34.69,30.74,31.72,46.13,41.25,40.65,Upgrade
16,Current Portion of Long-Term Debt,-,-,-,-,-,-,236.07,223.21,-,-,Upgrade
17,Current Portion of Leases,3.15,6.29,1.92,1.21,1.38,1.34,0.86,1.97,2.28,-,Upgrade
18,Current Income Taxes Payable,0,-,5.4,17.27,-,-,-,-,-,-,Upgrade
19,Other Current Liabilities,0.15,11.45,15.63,10.97,11.41,11.52,11.41,12.9,12.66,11.4,Upgrade
20,Total Current Liabilities,44.63,55.26,65.14,64.25,49.13,45.31,281.32,286.74,60.4,76.27,Upgrade
21,Long-Term Debt,119.56,157.82,171.32,165.33,159.78,154.97,-,-,210.93,257.89,Upgrade
22,Long-Term Leases,3.39,6.89,5.55,3.9,4.5,5.1,4.46,5.14,5.84,-,Upgrade
23,Other Long-Term Liabilities,9.53,20.32,26.43,25.97,27.99,35.59,33.71,44.64,41.22,44.54,Upgrade
24,Total Liabilities,177.1,240.29,268.44,259.46,241.4,240.97,319.48,336.52,318.39,378.7,Upgrade
25,Common Stock,112.74,112.74,112.74,112.74,112.74,112.74,45.09,45.09,37.59,37.21,Upgrade
26,Additional Paid-In Capital,3148,3148,3148,3148,3148,3148,1597,1597,1308,1287,Upgrade
27,Retained Earnings,-102.25,-86.2,-12.85,-98.04,113.91,114.04,-69.03,-31.21,-178.79,-221.61,Upgrade
28,Comprehensive Income & Other,5.64,5.64,5.61,5.57,23.4,23.32,23.94,33.1,141.5,148.18,Upgrade
29,Total Common Equity,3164,3180,3254,3168,3398,3398,1597,1644,1309,1251,Upgrade
30,Minority Interest,293.59,313.85,333.44,294.82,330.71,338.64,349.84,392.03,379.72,375.92,Upgrade
31,Shareholders' Equity,3458,3494,3587,3463,3729,3737,1947,2036,1688,1627,Upgrade
32,Total Liabilities & Equity,3635,3734,3856,3723,3970,3978,2267,2373,2007,2005,Upgrade
33,Total Debt,126.1,171,178.8,170.43,165.66,161.4,241.38,230.32,219.05,257.89,Upgrade
34,Net Cash (Debt),636.21,660.86,760.54,436.14,469.64,1401,575.29,630.38,288.17,221.93,Upgrade
35,Net Cash Growth,-16.35%,51.52%,61.94%,-68.87%,-18.36%,122.22%,99.64%,184.04%,112.83%,88.65%,Upgrade
36,Net Cash Per Share,0.14,0.15,0.17,0.10,0.10,0.42,0.32,0.36,0.19,0.15,Upgrade
37,Filing Date Shares Outstanding,4509,4509,4509,4509,4509,4509,1804,1804,1504,1488,Upgrade
38,Total Common Shares Outstanding,4509,4509,4509,4509,4509,4509,1804,1804,1504,1488,Upgrade
39,Working Capital,906.16,901.69,951.96,1626,1574,1548,569.18,638.62,492.03,451.65,Upgrade
40,Book Value Per Share,0.70,0.71,0.72,0.70,0.75,0.75,0.89,0.91,0.87,0.84,Upgrade
41,Tangible Book Value,3164,3180,3253,3168,3398,3398,1597,1644,1308,1251,Upgrade
42,Tangible Book Value Per Share,0.70,0.71,0.72,0.70,0.75,0.75,0.89,0.91,0.87,0.84,Upgrade
43,Buildings,-,1419,-,1418,-,1548,-,1524,-,1521,Upgrade
44,Machinery,-,292.83,-,289.34,-,278.89,-,263.18,-,244.41,Upgrade
45,Construction In Progress,-,5.9,-,2.82,-,9.11,-,10.5,-,2.77,Upgrade
