,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,688.87,769.75,805.46,483.23,949.36,1233,490.85,1482,1313,1196,608.84,4093,2232,1024,574.39,2849,2134,1073,349.06,5505,Upgrade
1,Other Revenue,-,-,-,718.86,-,-,-,653.34,-315.55,315.55,-,674.64,-321.03,321.03,-,679.35,-302.99,302.99,-,858.55,Upgrade
2,Revenue,688.87,769.75,805.46,1202,949.36,1233,490.85,2135,997.27,1512,608.84,4768,1911,1345,574.39,3528,1831,1376,349.06,6364,Upgrade
3,Revenue Growth (YoY),-27.44%,-37.56%,64.10%,-43.70%,-4.80%,-18.46%,-19.38%,-55.22%,-47.82%,12.40%,6.00%,35.14%,4.38%,-2.22%,64.56%,-44.56%,-22.22%,-42.04%,-61.10%,-18.76%,Upgrade
4,Cost of Revenue,542.45,592.15,598.23,1119,846.17,1100,508.1,1640,740,1240,624.07,4507,1567,1121,580.84,2521,1334,1120,358.51,3678,Upgrade
5,Gross Profit,146.41,177.6,207.24,83.56,103.19,132.44,-17.25,494.91,257.27,271.98,-15.23,260.72,343.99,223.71,-6.45,1007,496.5,255.83,-9.46,2685,Upgrade
6,"Selling, General & Admin",89.04,94.51,79.92,339.75,184.58,177.33,151.93,241.52,213.46,198.52,173.54,449.6,228.7,242.3,158.49,497.1,274.83,253.96,144.73,620.64,Upgrade
7,Other Operating Expenses,14.03,41.94,52,169.38,-441.05,61.92,25,106.69,25.71,205.18,-15.48,616.52,202.34,62.48,45.41,419.53,101.4,78.98,31.34,883.46,Upgrade
8,Operating Expenses,124.59,105.41,148.46,510.76,-234.94,218.22,197.96,342.21,251.5,393.32,168.43,1114,436.96,302.76,200.15,934.77,373.09,332.05,182.34,1529,Upgrade
9,Operating Income,21.82,72.19,58.78,-427.2,338.12,-85.78,-215.22,152.7,5.77,-121.34,-183.66,-853.77,-92.96,-79.05,-206.6,72.63,123.41,-76.22,-191.79,1156,Upgrade
10,Interest Expense,-17.61,-19.15,-18.41,-734.22,-428.27,-576.93,-487.46,-1035,-341.58,-404.14,-335.16,-609.95,-557.95,-342.83,-306.59,-448.13,-321.27,-324.77,-279.24,-419.3,Upgrade
11,Interest & Investment Income,-,12.76,1.04,3085,3.08,73.48,8.6,-,77.13,82.73,94.69,1.81,-,121.36,160.62,105.49,131.44,253.89,60.61,170.18,Upgrade
12,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-129.71,129.71,-,Upgrade
13,Currency Exchange Gain (Loss),-1.3,1.3,-,10.3,-0.13,0.13,-,-43.87,-4.22,4.22,-,17.01,-10.27,10.27,-,56.55,16.44,-16.44,-,-54.26,Upgrade
14,Other Non Operating Income (Expenses),-3.08,-3.09,-0.13,-18.77,-189.37,40.54,-64.98,117.89,-107.04,-2.42,-12.69,-6.12,0.94,-1.54,-18.62,-44.87,15.46,74.16,-60.81,64.57,Upgrade
15,EBT Excluding Unusual Items,-0.17,64.01,41.28,1915,-276.57,-548.55,-759.06,-808.18,-369.94,-440.95,-436.83,-1451,-660.24,-291.79,-371.19,-258.34,-34.53,-219.09,-341.53,917.28,Upgrade
16,Impairment of Goodwill,-,-,-,-15.47,-,-,-,-,-,-,-,-58.16,-,-,-,-210.03,-,-,-,-65.81,Upgrade
