,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,820,841.39,747.41,1006,755.96,886.3,1360,1707,-,1788,2003,2309,1822,2269,2483,3114,3156,3561,3590,4918,Upgrade
1,Trading Asset Securities,107.33,107.33,107.33,107.33,2855,2855,8.86,-,-,-,-,20.77,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,927.32,948.72,854.74,1113,3611,3741,1369,1707,-,1788,2003,2330,1822,2269,2483,3114,3156,3561,3590,4918,Upgrade
3,Cash Growth,-74.32%,-74.64%,-37.56%,-34.80%,-,109.26%,-31.65%,-26.71%,-,-21.21%,-19.34%,-25.18%,-42.28%,-36.28%,-30.83%,-36.69%,-40.32%,-35.85%,-49.70%,-11.56%,Upgrade
4,Accounts Receivable,290.46,260.41,233.2,277.18,294.14,257.13,259.45,421.14,-,255.29,214.33,214.75,279.84,278.06,255.83,277.01,420.12,363.81,390.62,384.52,Upgrade
5,Other Receivables,293.8,302.24,334.55,329.98,960.3,1079,975.58,933.93,-,1106,962.7,999.15,1099,1130,1118,1090,1213,1131,1032,1054,Upgrade
6,Receivables,584.26,562.64,567.75,607.17,1254,1336,1235,1355,-,1361,1177,1214,1379,1408,1374,1367,1633,1494,1423,1439,Upgrade
7,Inventory,6339,6455,6874,7192,16172,16383,16794,16579,-,17524,18407,18289,21622,22198,22268,22058,23286,23088,23375,22788,Upgrade
8,Prepaid Expenses,-,-,-,-,-,862.85,-,-,-,989.69,-,1002,-,1095,-,1033,-,1196,-,1203,Upgrade
9,Other Current Assets,841.75,898.78,947.42,973.52,1363,490.49,1310,1307,-,486.25,1524,481.7,1716,642.01,1730,650.13,1804,671.07,1921,711.75,Upgrade
10,Total Current Assets,8693,8866,9244,9886,22400,22813,20708,20949,-,22149,23110,23316,26538,27612,27854,28222,29880,30011,30309,31060,Upgrade
11,"Property, Plant & Equipment",4211,4208,3979,4025,10145,10758,11686,11837,-,11910,12061,12210,12203,12335,12491,12653,12338,12481,12441,12743,Upgrade
12,Long-Term Investments,3.37,3.27,2.87,2.27,2.14,2.27,1.57,1015,-,2074,2059,1986,1952,3356,3314,3322,3230,3117,3096,2967,Upgrade
13,Goodwill,117.62,117.62,117.62,117.62,154.43,154.43,154.43,154.43,-,154.43,154.43,154.43,212.6,212.6,212.6,212.6,422.73,423.22,434.05,422.97,Upgrade
14,Other Intangible Assets,483.33,489.87,563.27,581.87,1473,1553,1637,1663,-,1684,1703,1720,1861,1891,1912,1940,1950,1978,1979,1993,Upgrade
15,Long-Term Deferred Tax Assets,140.04,129,133.79,129.71,428.7,428.56,509.47,499.94,-,482.62,502.58,491.82,617.47,755.13,727.51,726.81,574.66,601.11,594.1,584.88,Upgrade
16,Long-Term Deferred Charges,29.99,32.01,34.12,36.05,241.25,250.09,254.31,264.01,-,281.95,291.97,301.55,252.79,260.66,269.81,279.19,264.48,272.28,284.72,302.9,Upgrade
17,Other Long-Term Assets,-,-,-,-,2934,2934,2934,2934,-,2936,2936,2936,3031,3031,3031,3035,2936,2939,2939,2988,Upgrade
18,Total Assets,13678,13845,14075,14778,37779,38893,37884,39315,-,41672,42818,43116,46668,49453,49812,50391,51596,51823,52075,53062,Upgrade
19,Accounts Payable,1860,1945,2016,2137,5955,6720,6576,6470,-,6513,6599,6948,6548,6645,6853,7220,7283,6935,7516,7756,Upgrade
20,Accrued Expenses,79.86,218.97,71.04,236.74,2282,3909,2239,3982,-,2682,655.48,2301,146.55,3114,132.72,865.68,2167,3044,2134,1150,Upgrade
21,Short-Term Debt,51.24,51.44,50,51.05,827.99,822.05,943.46,814.21,-,810.33,1094,1124,605.04,606.4,708.63,868.6,848.89,1118,1386,1585,Upgrade
22,Current Portion of Long-Term Debt,695.46,666.68,643.61,620.75,12377,12415,14169,12770,-,10628,9311,9150,8468,8955,10610,10427,4915,4734,6190,6610,Upgrade
23,Current Income Taxes Payable,343.13,161.33,270.55,109.13,2365,457.22,2365,618.19,-,533.27,2223,704.22,1736,591.96,1204,721.5,1173,649.52,1362,796.75,Upgrade
24,Current Unearned Revenue,1858,2054,2291,2690,4335,4748,4277,3900,-,4937,5474,5203,6188,6952,6450,5862,7392,6672,5294,-,Upgrade
25,Other Current Liabilities,987.07,1017,1053,1251,7322,6849,4144,4096,-,3745,3946,3736,3647,1581,4150,4036,1195,1295,1134,8087,Upgrade
26,Total Current Liabilities,5875,6114,6395,7095,35464,35920,34714,32650,-,29849,29302,29165,27340,28446,30110,30001,24973,24449,25017,25984,Upgrade
27,Long-Term Debt,1354,1354,1349,1349,2476,2561,2699,5262,-,8185,9328,9330,12478,13151,11571,11703,17392,17999,17229,16663,Upgrade
28,Long-Term Leases,0.21,0.21,0.36,0.36,0.35,0.34,0.34,0.33,-,0.17,0.17,0.17,0.16,0.16,0.17,0.17,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,357.93,344.11,328.58,330.37,318.77,343.78,232.95,247.15,-,36.68,36.29,36.2,42.11,42.66,44.47,43.28,19.32,26.58,28.37,28.68,Upgrade
30,Long-Term Deferred Tax Liabilities,2.7,2.7,19.06,19.29,287.66,282.06,275.06,269.74,-,258.53,251.9,246.37,318.27,316.26,310.24,304.23,290.07,293.99,298.24,292.71,Upgrade
31,Other Long-Term Liabilities,-,-,-,-,40.8,41.22,41.62,41.62,-,0.79,0.79,0.79,-,-,-,-,-,-,-,374.91,Upgrade
32,Total Liabilities,7590,7816,8092,8794,38588,39149,37963,38471,-,38330,38919,38778,40178,41956,42036,42052,42674,42768,42573,43344,Upgrade
33,Common Stock,1659,1659,1659,1659,535.91,535.91,535.91,535.91,-,535.91,535.91,535.91,535.91,535.91,535.91,535.91,535.91,535.91,535.91,535.91,Upgrade
34,Additional Paid-In Capital,6630,6600,6594,6595,2048,2048,2059,1962,-,1946,1945,1946,1968,1905,1871,2018,2018,2018,2018,2018,Upgrade
35,Retained Earnings,-2876,-2917,-2938,-2959,-4878,-4343,-4279,-3311,-,-887.83,-343,105.17,2210,3276,3623,4002,4607,4723,4969,5288,Upgrade
36,Comprehensive Income & Other,87.22,87.08,74.48,82.45,104.91,113.71,73.97,71.34,-,70.01,76.3,66.82,99.27,54.89,48.07,57.59,71.3,74.42,124.35,78.59,Upgrade
37,Total Common Equity,5501,5429,5389,5377,-2189,-1645,-1610,-742.02,-,1664,2215,2654,4813,5771,6078,6613,7232,7351,7647,7920,Upgrade
