,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3046,2969,2716,3215,3179,2981,2802,2900,3592,3291,2727,4345,2656,2402,2065,2089,2069,1667,1411,1609,Upgrade
1,Other Revenue,-139.44,139.44,-,364.09,-144.35,144.35,-,365.29,-117.23,117.23,-,307.53,-83.61,83.61,-,245.55,-58.02,58.02,-,279.26,Upgrade
2,Revenue,2907,3109,2716,3579,3035,3125,2802,3265,3475,3408,2727,4653,2573,2486,2065,2334,2011,1725,1411,1889,Upgrade
3,Revenue Growth (YoY),-4.21%,-0.54%,-3.08%,9.60%,-12.66%,-8.30%,2.75%,-29.82%,35.05%,37.10%,32.04%,99.32%,27.95%,44.09%,46.34%,23.59%,25.64%,21.75%,12.54%,49.50%,Upgrade
4,Operations & Maintenance,-5.69,5.69,-,14.81,-3.48,3.48,-,11.39,-4.21,4.21,-,12.21,-4.42,4.42,-,10.57,-1.55,1.55,-,5.73,Upgrade
5,"Selling, General & Admin",186.33,192.19,179.53,217.46,185.69,175.6,170.19,207.2,190.44,165.17,167.92,200.39,176.77,147.5,151.66,197.64,142.12,117.33,109.18,149.41,Upgrade
6,Provision for Bad Debts,18.58,88.6,36.62,95.49,-41.69,68.98,31.35,-2.63,51.5,31.13,-0.1,16.98,9.32,19.88,21.7,15.11,21.61,-0.14,-0.02,19.98,Upgrade
7,Other Operating Expenses,1898,2158,1895,2985,2048,2356,2076,2799,2740,2584,2199,3950,1891,1738,1475,1682,1371,1140,1042,1451,Upgrade
8,Total Operating Expenses,2117,2461,2124,3344,2206,2622,2292,3048,2994,2805,2388,4219,2104,1936,1678,1941,1561,1286,1172,1655,Upgrade
9,Operating Income,789.9,647.56,591.79,234.58,829.24,503.18,510.46,217.1,480.18,603.59,339.11,433.55,468.58,549.75,386.96,393.48,449.57,439.37,238.71,233.9,Upgrade
10,Interest Expense,-138.34,-136.58,-123.75,-111.51,-140.02,-136.2,-126.73,-119.29,-128.84,-125.45,-127.26,-139.96,-113.89,-112.4,-108.82,-71.54,-92,-92.66,-79.18,-56.72,Upgrade
11,Interest Income,38.16,43.49,6.42,18.31,32.55,25.61,8.69,20.05,24.12,16.17,6.13,18.25,27.13,36.6,3.57,8.72,25.31,41.37,16.81,13.11,Upgrade
12,Net Interest Expense,-100.18,-93.08,-117.33,-93.2,-107.47,-110.59,-118.04,-99.24,-104.72,-109.28,-121.13,-121.7,-86.76,-75.8,-105.24,-62.82,-66.69,-51.29,-62.36,-43.61,Upgrade
13,Income (Loss) on Equity Investments,-,-10.47,10.47,-,-,-10.06,10.06,-,-,-11.1,11.1,-,-,-11.51,11.51,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),0.24,-0.24,-,-0.14,0,-0,-,-0.03,0.11,-0.11,-,0.5,-,-,-,3.62,0,-0,-,-,Upgrade
15,Other Non-Operating Income (Expenses),-0.63,-2.3,1.35,-0.82,-9.19,8.54,-1.87,3.97,0.78,1.49,3.42,11.73,5.26,-4.89,2.69,-11.49,-2.35,5.69,-3.95,-26.2,Upgrade
16,EBT Excluding Unusual Items,689.33,541.47,486.29,140.42,712.58,391.07,400.61,121.8,376.35,484.6,232.5,324.07,387.09,457.56,295.92,322.79,380.53,393.77,172.4,164.09,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,1.5,-,-,-,-0.35,-,-,-,-0.32,-,-,-,0.86,-,-,-,-0.66,Upgrade
18,Gain (Loss) on Sale of Assets,0.6,-0.06,0.12,0.87,1.83,-0.7,0.25,0.8,4.23,-0.48,0.16,-4.69,1.24,-0.66,-0.04,-9.73,-0.07,-0.04,-,0.85,Upgrade
19,Asset Writedown,12.77,-6.9,6.9,45.13,-54.72,1.8,-1.8,17.94,-2.13,-16.79,1.42,-76.05,-13.97,12.42,-3.47,-15.75,-0.17,-,-,-22,Upgrade
20,Other Unusual Items,-66.81,66.81,-,191.66,-82.92,82.92,-,189.56,-,-,-,57.17,-,-,-,54,-,-,-,63.54,Upgrade
21,Pretax Income,635.89,601.32,493.31,379.58,576.77,475.09,399.06,329.74,378.45,467.33,234.08,300.2,374.36,469.31,292.4,352.17,380.28,393.73,172.4,205.81,Upgrade
22,Income Tax Expense,113.35,101.41,107.65,103.84,92.52,85.92,78.58,41.27,56.1,72.74,68.15,51.73,65.19,81.02,52.25,64.69,67.07,66.87,42.27,31.62,Upgrade
23,Earnings From Continuing Ops.,522.54,499.92,385.66,275.74,484.26,389.17,320.48,288.47,322.35,394.6,165.93,248.47,309.17,388.29,240.16,287.48,313.21,326.86,130.13,174.19,Upgrade
24,Minority Interest in Earnings,-24.39,6.24,-4.68,-12.01,-8.23,-9.42,-10.34,-13.55,-1.93,-7.45,-6.84,-13.7,-7.57,-3.44,2.01,1.4,-5.59,-1.67,5.66,2.23,Upgrade
25,Net Income,498.15,506.16,380.98,263.73,476.03,379.75,310.13,274.91,320.42,387.14,159.09,234.77,301.6,384.85,242.16,288.88,307.62,325.19,135.79,176.42,Upgrade
26,Net Income to Common,498.15,506.16,380.98,263.73,476.03,379.75,310.13,274.91,320.42,387.14,159.09,234.77,301.6,384.85,242.16,288.88,307.62,325.19,135.79,176.42,Upgrade
27,Net Income Growth,4.65%,33.29%,22.84%,-4.07%,48.56%,-1.91%,94.94%,17.10%,6.24%,0.60%,-34.30%,-18.73%,-1.96%,18.35%,78.34%,63.75%,11.73%,20.29%,-28.73%,36.03%,Upgrade
28,Shares Outstanding (Basic),817,817,811,822,823,807,816,809,822,835,795,787,855,811,757,759,769,782,754,767,Upgrade
29,Shares Outstanding (Diluted),817,817,811,822,823,807,816,809,822,835,795,787,855,811,781,804,792,782,754,767,Upgrade
30,Shares Change (YoY),-0.71%,1.25%,-0.68%,1.60%,0.06%,-3.35%,2.60%,2.79%,-3.82%,3.00%,1.83%,-2.15%,7.88%,3.65%,3.55%,4.85%,3.63%,1.04%,-1.01%,0.33%,Upgrade
31,EPS (Basic),0.61,0.62,0.47,0.32,0.58,0.47,0.38,0.34,0.39,0.46,0.20,0.30,0.35,0.47,0.32,0.38,0.40,0.42,0.18,0.23,Upgrade
32,EPS (Diluted),0.61,0.62,0.47,0.32,0.58,0.47,0.38,0.34,0.39,0.46,0.20,0.30,0.35,0.47,0.31,0.36,0.39,0.42,0.18,0.23,Upgrade
33,EPS Growth,5.40%,31.65%,23.68%,-5.58%,48.48%,1.49%,90.00%,13.92%,10.46%,-2.33%,-35.48%,-16.94%,-9.12%,14.18%,72.22%,56.17%,7.82%,19.04%,-28.00%,35.57%,Upgrade
