,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8190,9585,8424,8036,9787,7684,9095,10266,9599,8043,9395,10837,20331,14565,13392,14282,13631,10136,8893,3672,4300,Upgrade
1,Market Cap Growth,24.74%,24.74%,-7.38%,-21.73%,1.96%,-4.47%,-3.19%,-5.27%,-52.79%,-44.78%,-29.84%,-24.12%,49.16%,43.70%,50.59%,288.94%,217.00%,133.27%,173.11%,9.23%,62.37%,Upgrade
2,Enterprise Value,8174,9509,8290,7849,9601,7873,9235,10369,9702,8079,9275,10696,20190,14413,13141,14003,13352,9846,8690,3538,4166,Upgrade
3,Last Close Price,15.38,18.00,15.75,14.98,18.24,14.32,17.97,20.05,18.95,15.88,18.55,21.16,39.70,28.44,26.15,27.71,26.45,19.67,17.26,7.05,8.26,Upgrade
4,PE Ratio,136.66,153.28,257.75,321.19,-,128.19,90.45,89.40,74.86,57.76,73.30,92.41,181.79,127.57,112.23,74.82,80.72,64.83,66.14,55.42,69.59,Upgrade
5,PS Ratio,8.77,9.84,9.35,9.13,10.51,7.24,7.75,8.42,7.81,6.87,8.19,9.45,18.03,12.39,11.64,11.79,12.19,10.12,9.91,5.03,6.01,Upgrade
6,PB Ratio,4.92,5.64,4.98,4.70,5.79,4.47,6.97,7.44,7.11,6.37,7.75,8.75,16.96,12.55,12.13,12.97,12.70,9.73,8.90,4.08,4.87,Upgrade
7,P/TBV Ratio,6.17,6.17,5.47,5.18,6.42,4.96,7.98,8.46,7.97,7.22,8.82,9.74,18.99,14.11,13.17,13.84,13.56,10.37,9.47,4.32,5.17,Upgrade
8,P/FCF Ratio,-,-,-,-,-247.17,-,-108.86,-,-71.77,-,-,-,-,-,-,-,184.05,1675.70,1190.99,-,-,Upgrade
9,P/OCF Ratio,58.18,58.18,-,33.41,50.65,29.21,39.87,55.02,43.98,-,59.59,106.93,209.37,134.56,-,50.57,58.60,59.05,80.32,-,35.75,Upgrade
10,EV/Sales Ratio,8.39,9.76,9.20,8.92,10.31,7.42,7.87,8.50,7.90,6.90,8.09,9.32,17.91,12.26,11.42,11.56,11.94,9.83,9.69,4.85,5.82,Upgrade
11,EV/EBITDA Ratio,62.70,76.12,86.19,105.25,-,76.09,70.79,64.19,54.70,41.59,49.86,57.18,115.67,77.78,67.14,50.37,54.08,41.56,45.33,40.88,49.31,Upgrade
12,EV/EBIT Ratio,144.59,134.74,194.58,350.13,-,148.91,-,92.76,-,55.81,67.20,76.71,157.23,102.46,85.84,58.81,63.88,48.98,55.52,62.75,75.64,Upgrade
13,EV/FCF Ratio,-91.54,-,-,-,-242.45,-,-110.53,-,-72.53,-,-,-,-,-,-,-,180.29,1627.69,1163.76,-,-,Upgrade
14,Debt / Equity Ratio,0.37,0.37,0.38,0.38,0.39,0.38,0.46,0.47,0.47,0.52,0.51,0.42,0.39,0.35,0.37,0.02,0.02,0.02,0.02,-,0.00,Upgrade
15,Debt / EBITDA Ratio,4.84,2.32,4.46,4.47,16.03,4.16,8.68,2.88,7.39,2.47,3.23,1.79,3.43,1.77,2.25,0.09,0.18,0.07,0.04,-,0.01,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-16.66,-,-7.17,-,-4.70,-,-,-,-,-,-,-,0.28,3.31,2.68,-,-,Upgrade
17,Asset Turnover,0.47,0.39,0.36,0.30,0.39,0.42,0.51,0.59,0.64,0.54,0.60,0.57,0.71,0.71,0.81,0.96,0.94,1.18,0.67,0.74,Upgrade,
18,Inventory Turnover,4.51,5.13,4.92,4.59,4.45,4.02,4.23,4.39,5.35,5.08,4.44,4.41,4.29,4.99,4.38,4.58,6.22,5.19,5.56,4.62,5.06,Upgrade
19,Quick Ratio,3.21,3.21,3.50,3.95,3.71,4.80,3.53,3.10,2.97,2.94,3.24,4.15,4.01,4.12,3.84,2.16,2.35,2.39,2.65,2.33,2.49,Upgrade
20,Current Ratio,4.06,4.06,4.27,4.76,4.40,5.66,4.54,3.88,3.69,3.62,4.01,5.14,4.87,5.03,4.70,2.94,3.02,3.08,3.54,3.26,3.31,Upgrade
21,Return on Equity (ROE),7.90%,3.16%,5.02%,-5.65%,1.29%,2.25%,8.57%,1.85%,15.29%,8.25%,15.57%,7.13%,13.59%,5.66%,15.05%,9.91%,18.28%,39.75%,7.77%,4.33%,Upgrade,
22,Return on Assets (ROA),5.36%,1.36%,2.30%,-2.10%,2.87%,-0.74%,4.89%,-1.25%,6.36%,3.14%,7.65%,0.81%,6.67%,4.34%,9.02%,3.50%,12.00%,24.56%,4.55%,2.42%,Upgrade,
