,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,300.4,248.4,233.44,189.66,226.4,227.6,285.05,315.45,343.87,268.81,293.49,213.34,343.28,246.64,273.49,296.11,293.97,331.42,180.44,191.45,Upgrade
1,Other Revenue,-1.57,1.57,-,2.56,-1.29,1.29,-,6.7,-6.32,6.32,-,50.63,-28.86,28.86,-,16.07,-4.45,4.45,-,4.54,Upgrade
2,Revenue,298.83,249.97,233.44,192.22,225.11,228.89,285.05,322.15,337.55,275.12,293.49,263.97,314.42,275.5,273.49,312.18,289.53,335.87,180.44,195.99,Upgrade
3,Revenue Growth (YoY),32.74%,9.21%,-18.11%,-40.33%,-33.31%,-16.80%,-2.87%,22.04%,7.36%,-0.14%,7.31%,-15.44%,8.60%,-17.98%,51.57%,59.28%,56.68%,99.70%,8.44%,-4.96%,Upgrade
4,Cost of Revenue,206.13,183.84,167.13,164.3,155.87,176.57,199.54,248.97,237.09,206.32,203.08,199.89,227.96,194.06,183.3,224.48,182.59,178.76,141.84,144.58,Upgrade
5,Gross Profit,92.69,66.13,66.3,27.91,69.24,52.32,85.5,73.17,100.46,68.81,90.4,64.07,86.47,81.44,90.2,87.7,106.93,157.11,38.6,51.42,Upgrade
6,"Selling, General & Admin",32.96,34.32,29.9,30.88,39.12,37.59,31.24,48.16,28.54,29.99,33,30.99,32,39.53,32.97,39.98,39.81,39.96,17.75,28.58,Upgrade
7,Research & Development,14.13,13.37,12.01,15.97,14.62,14.95,14.69,25.25,13.48,10.32,9.99,13.89,12.02,10.58,10.98,11.67,10.33,9.7,7.83,11.33,Upgrade
8,Other Operating Expenses,-9.46,0.21,1.27,-0.5,-13.16,6.4,-4.51,12.75,0.51,4.47,-11.23,16.57,-9.37,-0.52,-2.73,19.61,-4.26,-5.09,-6.44,0.57,Upgrade
9,Operating Expenses,38.12,52.29,42.75,49.31,42.64,58.67,41.87,84.19,46.74,43.36,30.82,58.06,39.49,54.58,41.64,69.42,47.55,45.22,19.14,41.13,Upgrade
10,Operating Income,54.57,13.84,23.55,-21.39,26.6,-6.35,43.63,-11.02,53.72,25.45,59.58,6.02,46.98,26.86,48.56,18.28,59.38,111.89,19.45,10.29,Upgrade
11,Interest Expense,-7.42,-8.15,-7.71,-7.91,-5.68,-7.02,-6.7,-6.28,-6.8,-6.97,-5.29,-6.14,-4.92,-6.57,-0.19,-0.2,-0.21,-4.84,-0,-0.02,Upgrade
12,Interest & Investment Income,7.25,3.31,5.15,9.38,1.51,1.17,3.9,2.25,3.25,4.17,2.57,4.5,4.29,1.52,0.88,3.87,1.47,-,5.51,0.61,Upgrade
13,Currency Exchange Gain (Loss),-1.25,1.25,-,7.41,-9.1,9.1,-,22.98,-5.84,5.84,-,-7.98,2.45,-2.45,-,-11.02,-1.29,1.29,-,3.93,Upgrade
14,Other Non Operating Income (Expenses),0.89,0.34,-0.38,-5.88,7.01,1.77,-2.29,-19.11,19.1,0.31,-1.95,4.12,-3.37,-1.14,-0.63,-0.28,-1.19,2.58,-4.51,-9.04,Upgrade
15,EBT Excluding Unusual Items,54.04,10.59,20.61,-18.38,20.34,-1.33,38.54,-11.18,63.43,28.8,54.92,0.52,45.43,18.22,48.62,10.65,58.16,110.91,20.45,5.76,Upgrade
16,Impairment of Goodwill,-,-,-,-0.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.99,Upgrade
17,Gain (Loss) on Sale of Investments,-1.8,2.24,2.28,-1.3,0.99,0,0.27,0.51,0.49,-0.48,0.46,0.83,0.49,-0.24,-0.14,0.56,0.08,0.06,0.32,1.89,Upgrade
18,Gain (Loss) on Sale of Assets,-0.05,-0.08,-0.01,0.09,0.08,-0.01,-0,-1.51,-2.03,0.17,-0.05,3.3,-0.61,-0.01,-0.05,-0.35,-0.01,-0.05,0.29,0.03,Upgrade
19,Asset Writedown,-5.66,0.73,-0.81,4.27,-4.83,0.9,-1.02,6.35,-7.32,0.7,-0.7,2.65,-2.77,0.12,-0.24,3.55,-3.68,0.23,-0.25,0.73,Upgrade
20,Other Unusual Items,-7.26,2.15,4.99,-2.08,-8.61,8.61,-,8.67,-,-,-,14.55,-,-,-,14.26,-,-,-,-,Upgrade
21,Pretax Income,39.27,15.63,27.07,-18.28,7.97,8.18,37.79,2.85,54.57,29.2,54.62,21.85,42.53,18.09,48.19,28.67,54.55,111.15,20.81,7.42,Upgrade
22,Income Tax Expense,5.77,2.2,5.73,5.8,3.09,0.61,8.56,-3.18,7.27,3.95,7.2,0.82,4.06,2.49,7.29,2.48,7.93,16.77,3.49,-2.31,Upgrade
23,Earnings From Continuing Operations,33.5,13.43,21.34,-24.09,4.88,7.57,29.23,6.03,47.3,25.25,47.42,21.02,38.47,15.61,40.9,26.19,46.62,94.38,17.32,9.74,Upgrade
24,Minority Interest in Earnings,4.31,5.21,3.62,5.21,3.08,3.41,2.36,3.38,1.28,-0.01,-2.43,-0.58,-0.97,-1.27,-1.34,-3.41,-3.96,-8.5,0.23,0.53,Upgrade
25,Net Income,37.81,18.64,24.96,-18.88,7.96,10.98,31.6,9.41,48.58,25.24,44.99,20.45,37.5,14.34,39.56,22.78,42.66,85.88,17.55,10.27,Upgrade
26,Net Income to Common,37.81,18.64,24.96,-18.88,7.96,10.98,31.6,9.41,48.58,25.24,44.99,20.45,37.5,14.34,39.56,22.78,42.66,85.88,17.55,10.27,Upgrade
27,Net Income Growth,375.02%,69.85%,-21.01%,-,-83.62%,-56.52%,-29.77%,-53.97%,29.54%,76.09%,13.73%,-10.24%,-12.09%,-83.31%,125.34%,121.85%,105.40%,386.05%,34.13%,-20.55%,Upgrade
28,Shares Outstanding (Basic),538,591,499,594,452,538,527,488,482,553,450,419,473,404,494,270,502,566,439,552,Upgrade
29,Shares Outstanding (Diluted),538,591,499,594,452,538,527,488,482,553,450,419,473,404,494,270,502,566,439,552,Upgrade
30,Shares Change (YoY),19.16%,9.88%,-5.21%,21.92%,-6.26%,-2.84%,17.05%,16.48%,1.93%,37.07%,-9.02%,55.05%,-5.93%,-28.70%,12.67%,-51.07%,-0.08%,12.87%,-12.82%,-1.39%,Upgrade
31,EPS (Basic),0.07,0.03,0.05,-0.03,0.02,0.02,0.06,0.02,0.10,0.05,0.10,0.05,0.08,0.04,0.08,0.08,0.08,0.15,0.04,0.02,Upgrade
32,EPS (Diluted),0.07,0.03,0.05,-0.03,0.02,0.02,0.06,0.02,0.10,0.05,0.10,0.05,0.08,0.04,0.08,0.08,0.08,0.15,0.04,0.02,Upgrade
33,EPS Growth,298.65%,54.57%,-16.67%,-,-82.52%,-55.25%,-40.00%,-60.48%,27.09%,28.47%,25.00%,-42.11%,-6.55%,-76.59%,100.00%,353.46%,105.56%,330.63%,53.85%,-19.43%,Upgrade
34,Free Cash Flow,-40.34,-29.06,-23.31,3.41,-27,57.85,-73.86,18.64,-86.18,-36.73,-29.48,-5.37,-21.13,-57.04,-16.15,39.3,3.38,56.49,-25.12,-28.71,Upgrade
35,Free Cash Flow Per Share,-0.07,-0.05,-0.05,0.01,-0.06,0.11,-0.14,0.04,-0.18,-0.07,-0.07,-0.01,-0.04,-0.14,-0.03,0.15,0.01,0.10,-0.06,-0.05,Upgrade
36,Dividend Per Share,-,0.060,-,0.050,-,-,-,0.200,-,-,-,0.180,-,-,-,0.200,-,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-75.00%,-,-,-,11.11%,-,-,-,-10.00%,-,-,-,-,-,-,-,-,Upgrade
38,Gross Margin,31.02%,26.45%,28.40%,14.52%,30.76%,22.86%,30.00%,22.71%,29.76%,25.01%,30.80%,24.27%,27.50%,29.56%,32.98%,28.09%,36.93%,46.78%,21.39%,26.23%,Upgrade
39,Operating Margin,18.26%,5.54%,10.09%,-11.13%,11.82%,-2.77%,15.31%,-3.42%,15.91%,9.25%,20.30%,2.28%,14.94%,9.75%,17.76%,5.85%,20.51%,33.31%,10.78%,5.25%,Upgrade
40,Profit Margin,12.65%,7.46%,10.69%,-9.82%,3.54%,4.79%,11.08%,2.92%,14.39%,9.18%,15.33%,7.75%,11.93%,5.20%,14.46%,7.30%,14.73%,25.57%,9.73%,5.24%,Upgrade
41,Free Cash Flow Margin,-13.50%,-11.63%,-9.98%,1.78%,-12.00%,25.27%,-25.91%,5.79%,-25.53%,-13.35%,-10.04%,-2.03%,-6.72%,-20.70%,-5.91%,12.59%,1.17%,16.82%,-13.92%,-14.65%,Upgrade
42,EBITDA,67.85,28.36,36.83,-8.12,39.1,6.76,56.13,1.48,66.08,37.83,71.95,18.38,57.84,38.89,59.43,29.14,68.26,121.16,28.34,19.17,Upgrade
