,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4066,3437,3461,3741,3998,4210,5003,5007,4623,4121,3394,3257,3603,3541,3345,3145,3311,3570,3376,3521,4289,Upgrade
1,Market Cap Growth,-18.36%,-18.36%,-30.82%,-25.28%,-13.52%,2.17%,47.42%,53.74%,28.30%,16.38%,1.46%,3.55%,8.82%,-0.81%,-0.91%,-10.68%,-22.81%,-21.30%,-29.24%,-32.08%,7.17%,Upgrade
2,Enterprise Value,3751,3116,2958,3131,3387,3706,4517,4790,4406,3887,3119,3227,3573,3476,3274,3651,3816,4555,4169,4161,4930,Upgrade
3,Last Close Price,10.15,8.55,8.61,9.26,9.89,10.41,12.38,13.01,12.02,10.71,8.82,8.44,9.34,8.93,8.33,7.58,7.98,8.60,8.12,8.47,10.31,Upgrade
4,PE Ratio,55.15,46.61,49.03,53.12,66.08,113.40,140.76,162.21,153.99,34.43,29.11,26.37,24.85,46.19,38.14,36.09,50.89,112.13,147.88,46.20,43.58,Upgrade
5,Forward PE,-,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,36.58,Upgrade
6,PS Ratio,2.68,2.27,2.26,2.29,2.47,2.44,2.97,3.22,3.03,2.55,2.20,1.98,2.20,1.90,1.73,1.64,1.78,2.10,1.84,1.85,2.13,Upgrade
7,PB Ratio,2.75,2.31,2.33,2.50,2.71,2.94,3.50,3.50,3.67,3.31,2.74,2.48,2.76,2.92,2.77,2.29,2.37,2.63,2.49,2.60,3.13,Upgrade
8,P/TBV Ratio,2.45,2.45,2.45,2.63,2.84,3.07,3.67,3.67,3.88,3.50,2.90,2.70,3.01,3.24,3.06,2.51,2.60,2.87,2.72,2.83,3.44,Upgrade
9,P/FCF Ratio,18.95,-,10.61,-,15.07,20.52,-,-,57.28,66.10,-,-,162.50,725.52,-,-,-6.16,-,-,-,-,Upgrade
10,P/OCF Ratio,12.92,12.92,9.42,-,13.18,17.73,-,-,49.77,52.75,-,-,93.46,-514.00,-,-,13.63,9.06,9.21,-,10.90,Upgrade
11,EV/Sales Ratio,2.47,2.05,1.93,1.92,2.10,2.14,2.68,3.08,2.88,2.40,2.02,1.96,2.18,1.87,1.69,1.91,2.05,2.67,2.28,2.18,2.45,Upgrade
12,EV/EBITDA Ratio,52.18,41.74,49.21,51.82,72.26,88.51,138.33,156.81,143.45,-,88.55,75.34,-,33.11,26.84,26.30,27.12,36.47,32.04,34.01,37.11,Upgrade
13,EV/EBIT Ratio,76.19,63.29,88.13,95.13,185.81,306.66,2401.28,-6115.03,-2755.17,-,-2040.98,798.51,-,58.64,44.05,41.34,43.23,64.59,55.34,62.70,64.49,Upgrade
14,EV/FCF Ratio,17.48,-,9.07,-,12.77,18.07,-,-,54.59,62.36,-,-,161.14,712.27,-,-,-7.10,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.12,0.12,0.12,0.13,0.08,0.08,0.08,0.09,0.11,0.14,0.09,0.08,0.09,0.17,0.22,0.27,0.61,0.65,0.97,0.88,0.94,Upgrade
16,Debt / EBITDA Ratio,2.55,1.96,3.56,1.90,1.81,3.39,2.41,2.88,3.46,-,2.96,2.31,-,3.00,3.93,3.08,5.22,6.52,9.61,9.36,12.86,Upgrade
17,Debt / FCF Ratio,0.85,-,0.53,-,0.42,0.58,-,-,1.75,2.75,-,-,5.55,41.78,-,-,-1.59,-,-,-,-,Upgrade
18,Asset Turnover,0.49,0.44,0.57,0.63,0.55,0.60,0.58,0.91,0.58,0.48,0.59,1.07,0.42,0.58,0.44,1.00,0.37,0.40,0.33,0.81,Upgrade,
19,Inventory Turnover,2.99,2.64,2.68,3.61,4.11,3.53,3.83,3.49,4.86,2.80,2.66,4.14,7.28,2.56,4.27,4.22,7.62,2.37,3.56,2.32,3.97,Upgrade
20,Quick Ratio,1.06,1.06,1.16,1.44,1.39,1.47,1.54,1.47,1.33,1.43,1.45,1.51,1.46,1.29,1.35,1.30,1.01,0.86,0.94,1.05,0.88,Upgrade
21,Current Ratio,1.45,1.45,1.49,1.76,1.69,1.76,1.85,1.79,1.64,1.80,1.87,1.87,1.77,1.65,1.62,1.59,1.17,1.17,1.23,1.24,1.23,Upgrade
22,Return on Equity (ROE),1.54%,2.82%,4.68%,11.57%,0.86%,2.40%,2.60%,5.28%,1.35%,1.01%,2.35%,35.45%,0.84%,3.37%,9.54%,12.79%,2.83%,4.14%,3.11%,1.59%,Upgrade,
23,Return on Assets (ROA),1.45%,0.48%,1.60%,0.77%,0.11%,0.43%,0.33%,0.26%,-0.98%,0.22%,0.28%,-1.16%,0.52%,0.71%,1.40%,2.07%,1.40%,1.50%,1.23%,0.78%,Upgrade,
24,Return on Capital (ROIC),2.54%,0.80%,2.79%,1.39%,0.20%,0.76%,0.60%,0.46%,-1.62%,0.37%,0.48%,-1.98%,0.86%,1.18%,2.24%,3.21%,2.04%,2.07%,1.71%,1.11%,Upgrade,
25,Return on Capital Employed (ROCE),3.23%,3.23%,2.22%,2.17%,1.22%,0.84%,0.13%,-0.05%,-0.13%,-,-0.12%,0.30%,-,4.83%,6.09%,6.38%,5.83%,4.67%,3.69%,3.54%,4.03%,Upgrade
26,Earnings Yield,1.81%,2.15%,2.04%,1.88%,1.51%,0.88%,0.71%,0.62%,0.65%,2.90%,3.44%,3.79%,4.02%,2.17%,2.62%,2.77%,1.96%,0.89%,0.68%,2.16%,2.29%,Upgrade
