,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,108.06,75.14,57.87,81.67,62.99,74.78,50.4,55.78,75.95,71.35,66.43,61.29,60.24,62.09,44.9,68.91,45.21,60.97,33.04,62.7,Upgrade
1,Other Revenue,-2.51,2.51,-,4.86,-2.46,2.46,-,4.09,-1.68,1.68,-,5.29,-2.46,2.46,-,3.39,-0.9,0.9,-,3.56,Upgrade
2,Revenue,105.55,77.66,57.87,86.54,60.53,77.24,50.4,59.88,74.27,73.03,66.43,66.58,57.78,64.54,44.9,72.31,44.31,61.87,33.04,66.26,Upgrade
3,Revenue Growth (YoY),74.38%,0.54%,14.83%,44.53%,-18.51%,5.77%,-24.13%,-10.07%,28.53%,13.15%,47.96%,-7.92%,30.40%,4.32%,35.87%,9.12%,-22.50%,10.70%,-35.95%,-9.65%,Upgrade
4,Cost of Revenue,56.97,52.02,38.54,61.86,41.11,53.85,36.62,41.61,44.34,46.81,44.38,48.43,38.81,42.99,30.44,59.39,27.89,42.59,24.45,75.96,Upgrade
5,Gross Profit,48.58,25.63,19.34,24.68,19.41,23.4,13.78,18.27,29.93,26.22,22.05,18.15,18.97,21.55,14.46,12.92,16.42,19.28,8.59,-9.7,Upgrade
6,"Selling, General & Admin",15.77,17.35,16.49,27.21,13.59,14.58,11.51,20.92,12.84,10.54,10.96,22.9,12.01,11.6,10.52,22.48,11.85,11.73,11.94,41.29,Upgrade
7,Research & Development,1.78,1.71,-,4.93,-,-,-,5.31,-,-,-,5.83,-,-,-,5.72,-,-,-,7.76,Upgrade
8,Other Operating Expenses,1.17,1.26,1.12,1.32,0.89,1.11,0.32,5.83,0.36,-1.49,0.08,7.35,-0.12,1.02,-2.02,6.15,-1.26,-0.45,-0.78,4.26,Upgrade
9,Operating Expenses,20.17,21.24,17.4,32.22,14.74,16.54,11.8,31.57,13.65,10.14,11.34,-80.82,122,-16.27,37.37,31.65,25.3,12.23,11.29,27.89,Upgrade
10,Operating Income,28.41,4.4,1.94,-7.55,4.67,6.85,1.99,-13.3,16.28,16.08,10.72,98.97,-103.03,37.82,-22.91,-18.74,-8.87,7.05,-2.69,-37.59,Upgrade
11,Interest Expense,-1,-0.92,-0.77,-0.81,-0.63,-0.62,-0.44,-0.13,-0.1,-0.15,-0.27,-4.6,-10.86,-8.89,-8.01,-8.14,-7.91,-7.7,-5.9,-10.63,Upgrade
12,Interest & Investment Income,0.97,0.76,0.6,0.39,0.37,37.05,0.08,0.31,0.04,2.16,0.03,535.37,0.01,0.02,0.02,0.08,0.12,0.01,0.01,369.31,Upgrade
13,Currency Exchange Gain (Loss),-0.39,0.39,-,0.07,-0.32,0.32,-,2.35,-1.57,1.57,-,-0.91,0.25,-0.25,-,-1.74,-0.04,0.04,-,0.11,Upgrade
14,Other Non Operating Income (Expenses),0.47,-0.26,0.01,-0.52,0.47,0.06,-0.26,70.38,3.28,0.55,-0.09,-94.41,86.87,-88.69,-0.31,-381.37,-623.99,-18.2,-0.05,-13.27,Upgrade
15,EBT Excluding Unusual Items,28.46,4.37,1.78,-8.42,4.57,43.66,1.37,59.62,17.93,20.22,10.39,534.43,-26.75,-59.99,-31.21,-409.9,-640.7,-18.79,-8.63,307.92,Upgrade
16,Gain (Loss) on Sale of Investments,-0.04,-0.07,-0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.18,Upgrade
17,Gain (Loss) on Sale of Assets,-0,0.07,-,-0.29,4.39,0.02,-0.01,0.07,-,-0.16,-,-,3.58,0.02,-0.07,-0.01,0.41,0.2,-0.34,14.04,Upgrade
18,Asset Writedown,-,0.24,-0.24,-,-,-0,0,-,-,0.6,-0.6,-,-,-,-,-1.01,-,-,-,-1.71,Upgrade
19,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-0.12,-,-,-,-3.04,-,-,-,-,Upgrade
20,Other Unusual Items,0.46,0.37,1.59,1.13,-0.04,0.04,-,5.09,-1.1,1.1,-,-6.28,-,-,-,7.79,-,-,-,-95.31,Upgrade
21,Pretax Income,28.87,4.98,3.08,-7.58,8.92,43.72,1.36,64.78,16.83,21.77,9.78,528.04,-23.17,-59.97,-31.28,-406.19,-640.28,-18.6,-8.97,239.12,Upgrade
22,Income Tax Expense,1.08,1.15,1.03,-0.65,1.54,1.66,0.89,0.24,2.23,2.96,1.08,-1.05,1.97,1.86,1.45,-2.01,1.35,1.47,0.31,-1.86,Upgrade
23,Earnings From Continuing Operations,27.79,3.83,2.05,-6.93,7.39,42.06,0.47,64.55,14.6,18.81,8.71,529.09,-25.14,-61.82,-32.73,-404.17,-641.63,-20.06,-9.28,240.98,Upgrade
24,Minority Interest in Earnings,0.07,0.08,0.09,0.16,0.23,0.27,0.28,0.29,0.44,0.01,-,-,-,-,-,-,-,-,-,1.2,Upgrade
25,Net Income,27.86,3.91,2.13,-6.76,7.62,42.33,0.75,64.84,15.04,18.81,8.71,529.09,-25.14,-61.82,-32.73,-404.17,-641.63,-20.06,-9.28,242.18,Upgrade
26,Net Income to Common,27.86,3.91,2.13,-6.76,7.62,42.33,0.75,64.84,15.04,18.81,8.71,529.09,-25.14,-61.82,-32.73,-404.17,-641.63,-20.06,-9.28,242.18,Upgrade
27,Net Income Growth,265.64%,-90.77%,185.22%,-,-49.35%,125.01%,-91.40%,-87.74%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
