,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,176.85,145.82,125.95,113.71,87.06,96.96,98.75,124.21,67.09,52.5,48.07,77.14,53.88,51.7,55.05,71.85,41.88,38.26,22.68,16.08,Upgrade
1,Cash & Short-Term Investments,176.85,145.82,125.95,113.71,87.06,96.96,98.75,124.21,67.09,52.5,48.07,77.14,53.88,51.7,55.05,71.85,41.88,38.26,22.68,16.08,Upgrade
2,Cash Growth,103.14%,50.40%,27.55%,-8.45%,29.76%,84.68%,105.43%,61.01%,24.52%,1.54%,-12.68%,7.37%,28.64%,35.13%,142.70%,346.78%,-18.40%,-25.44%,-63.05%,-86.94%,Upgrade
3,Accounts Receivable,65.12,53,38.48,42.09,56.37,55.78,44.8,48.8,67.47,59.85,54.87,41.78,43.79,45.65,51.41,49.47,61.24,55.84,54.35,61.77,Upgrade
4,Other Receivables,5.85,4.07,3.74,3.71,4.38,3.47,2.71,0.65,1,1.08,0.87,0.59,16.49,16.03,15.91,15.74,39.73,53.39,52.61,58.26,Upgrade
5,Receivables,70.97,57.07,42.22,45.79,60.74,59.25,47.51,49.45,68.47,60.93,55.73,42.36,60.28,61.67,67.32,65.21,100.97,109.23,106.95,120.02,Upgrade
6,Inventory,92.91,88.59,88.92,82.4,98.23,88.35,94.27,92.35,86.07,83.66,85.12,86.46,92.59,81.86,71.11,63.39,77.88,77,87.1,87.12,Upgrade
7,Other Current Assets,6.1,11.35,10.56,12.79,22.92,19.7,18.74,5.04,6.18,4.37,7.48,6.31,8.83,8.13,11.59,7.05,43.74,38.32,40.04,37.07,Upgrade
8,Total Current Assets,346.83,302.83,267.65,254.7,268.95,264.25,259.26,271.05,227.81,201.46,196.4,212.27,215.57,203.37,205.06,207.5,264.48,262.82,256.78,260.3,Upgrade
9,"Property, Plant & Equipment",367.88,369.12,372.67,399.24,359.77,361.67,362.16,335.2,338.6,341.88,344.11,324.05,315.9,319.71,323.6,326.1,330.51,340.75,344.59,351.86,Upgrade
