,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6223,4620,5326,6406,2706,1856,1151,8571,2616,1927,1187,736.73,1120,1350,1266,1109,1983,978.57,999.13,448.75,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,39.2,46.65,53.87,444,35.36,39.92,40.2,35.04,33.44,35.76,517.96,Upgrade
2,Cash & Short-Term Investments,6223,4620,5326,6406,2706,1856,1151,8571,2616,1966,1233,790.59,1564,1385,1306,1149,2018,1012,1035,966.71,Upgrade
3,Cash Growth,129.94%,148.94%,362.61%,-25.26%,3.43%,-5.60%,-6.66%,984.14%,67.30%,41.94%,-5.53%,-31.18%,-22.49%,36.86%,26.15%,18.83%,108.10%,147.40%,25.69%,101.97%,Upgrade
4,Accounts Receivable,10698,10231,9021,8828,928.58,730.83,737.64,7831,1022,813.15,801.89,698.34,924.95,992.56,774.48,600.72,871.81,765.66,766.62,680.72,Upgrade
5,Other Receivables,603.72,1364,1631,1592,2.93,3.84,8.68,1238,5.96,6.14,14.84,7.37,9.33,10.73,10.24,7.69,13.92,14.72,21.27,7.83,Upgrade
6,Receivables,11302,11595,10651,10421,931.51,734.67,746.32,9069,1028,819.29,816.73,705.71,934.28,1003,784.72,608.41,885.73,780.39,787.89,688.56,Upgrade
7,Inventory,46.95,29.63,47.32,28.74,625.63,606.97,837.35,34.04,718.29,668.76,705.84,825.67,622.82,649.75,504.54,486.14,421.26,451.2,497.29,486.93,Upgrade
8,Prepaid Expenses,-,19.1,-,19.59,-,1.19,-,28.09,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,1019,1053,1153,995.92,78.16,109.65,185.01,1393,87.76,129.11,265.94,137.35,169.94,211.27,273.21,119.38,154.7,204.5,225.17,98.49,Upgrade
10,Total Current Assets,18591,17317,17177,17871,4342,3308,2920,19095,4451,3583,3022,2459,3291,3249,2868,2363,3479,2448,2545,2241,Upgrade
11,"Property, Plant & Equipment",1770,1799,1819,1853,7147,7086,7037,1664,7118,7203,7209,7295,7406,7391,7314,7321,7251,7097,7044,7088,Upgrade
12,Long-Term Investments,2719,2921,2217,2900,125.96,109.37,101.74,2847,116.87,124.55,130.88,135.25,140.72,137.18,127.52,132.79,136.56,136.56,136.56,127.65,Upgrade
13,Goodwill,-,-,-,-,66.11,66.11,66.11,-,66.11,67.83,67.83,67.83,67.83,67.83,67.83,67.83,67.83,67.83,67.83,67.83,Upgrade
14,Other Intangible Assets,326.34,327.64,332.76,337.67,936.9,946.94,956.08,320.03,947.51,984.87,990.5,1002,951.57,920.64,873.73,881.24,871.35,879.71,888.18,896.03,Upgrade
15,Long-Term Deferred Tax Assets,464.97,458.9,435.8,435.85,77.92,79.24,83.97,365.5,86.4,84.92,91.6,95.29,75.03,78.72,80.11,79.55,66.76,67.24,59.97,59.64,Upgrade
16,Long-Term Deferred Charges,48.86,49.13,40.87,42.63,413.69,417.03,395.98,40.1,400.23,390.43,384.4,216.21,66.77,62.32,66.81,64.75,72.79,63.81,68.03,71.64,Upgrade
17,Other Long-Term Assets,4385,4277,4864,4051,630.22,634.96,550.88,3793,447.93,446.19,431.61,319.32,353.71,100.03,125.2,90.54,148.23,184.27,164.42,151.32,Upgrade
18,Total Assets,28305,27150,26887,27492,13739,12648,12111,28125,13634,12885,12328,11591,12353,12008,11523,11000,12094,10945,10974,10703,Upgrade
19,Accounts Payable,6154,6465,6494,7030,2341,1661,1442,7818,2421,2193,1783,1174,1678,1445,1272,869.41,1831,1268,1826,1618,Upgrade
20,Accrued Expenses,175.56,595.61,211.98,470.23,45.61,129.72,80.15,515.2,38.59,173.55,85.22,219.06,45.29,292.33,113.72,219.38,34.2,289.55,87.24,153.02,Upgrade
21,Short-Term Debt,21.84,236.22,3.84,8.84,300,300.14,200,9.95,100,-,-,-,-,-,-,-,-,-,250,370,Upgrade
22,Current Portion of Long-Term Debt,-,60.68,-,62.64,-,-,1.29,516.94,57.26,0.8,46.05,45.15,62.2,38.08,1.67,0.38,-,-,-,-,Upgrade
23,Current Portion of Leases,-,20.51,-,21.58,1.25,0.94,-,17.63,-,1.17,-,1.58,-,1.69,-,1.64,1.8,1.78,1.75,2.34,Upgrade
24,Current Income Taxes Payable,342.3,94.57,372.73,193.36,133.82,48.57,59.63,170.48,186.64,119.61,76.8,48.09,138.55,90.32,93.24,100.51,219.49,125.28,57.55,69.09,Upgrade
25,Current Unearned Revenue,1647,1550,1718,1809,318.28,340.67,380.63,2983,410.81,287.8,351.6,148.56,450.53,256.76,307.57,154.79,522.98,363.9,362.87,184.01,Upgrade
26,Other Current Liabilities,2133,2209,2069,2053,257.44,242.84,212.29,3994,277.46,248.07,201.75,136.13,195.06,431.34,275.49,236.6,193.98,376.39,173.05,158.55,Upgrade
27,Total Current Liabilities,10474,11231,10870,11649,3397,2724,2376,16025,3492,3024,2545,1773,2570,2555,2064,1583,2804,2425,2759,2555,Upgrade
28,Long-Term Debt,1065,1065,1083,1066,-,-,-,581.02,251.52,329.12,387.52,387.52,387.52,409.92,448,448,448,448,448,400,Upgrade
29,Long-Term Leases,73.36,76.08,78.44,81.11,0.12,0.48,0.47,50.43,0.44,0.87,1.76,1.79,1.97,2.27,2.99,3.31,4.47,4.82,4.8,4.77,Upgrade
30,Long-Term Unearned Revenue,-,-,-,-,34.85,16.39,17.92,-,20.66,22.22,23.89,25.65,26.71,19.15,20.53,21.91,25.94,27.35,28.7,30.15,Upgrade
31,Long-Term Deferred Tax Liabilities,87.37,83.86,80.96,76.99,30.08,30.56,31.47,54.84,31.71,39.74,42.13,44.45,41.53,39.89,41.56,41.4,42.41,42.65,43.89,47.26,Upgrade
32,Other Long-Term Liabilities,1837,1837,1697,1636,247.88,191.28,219.28,1305,279.13,240.23,281.96,273.51,267.31,272.95,308.86,274.02,181.93,147.22,178.97,138.08,Upgrade
33,Total Liabilities,13712,14473,13993,14695,3710,2995,2645,18217,4075,3691,3282,2544,3295,3337,2886,2412,3506,3136,3463,3219,Upgrade
34,Common Stock,2295,2062,2062,2062,776.29,776.29,776.29,1285,776.29,776.29,776.29,776.29,776.29,776.29,776.29,776.29,776.29,776.29,776.29,776.29,Upgrade
35,Additional Paid-In Capital,8532,7211,7203,7203,1343,1343,1342,1654,1342,1342,1342,1342,1342,1342,1341,1341,1341,1341,1341,1341,Upgrade
36,Retained Earnings,3459,3107,3329,3237,6886,6580,6353,6639,6426,6086,5936,5933,5939,5587,5561,5514,5524,4809,4540,4527,Upgrade
37,Comprehensive Income & Other,-27.6,-32.5,-40.34,-39.57,230.24,219.92,206.3,11.62,206.08,199.08,187.24,189.05,187.06,188.58,184.23,183.7,178.14,171.35,159.83,157.95,Upgrade
38,Total Common Equity,14259,12347,12553,12462,9235,8919,8678,9590,8751,8404,8242,8241,8245,7894,7863,7815,7820,7098,6817,6802,Upgrade
39,Minority Interest,334.85,330.65,340.83,335.25,793.78,734.15,788.2,317.63,807.45,790.7,804.34,805.99,813.18,776.93,775.09,772.99,767.6,710.68,694.05,681.11,Upgrade
40,Shareholders' Equity,14593,12677,12894,12797,10029,9653,9466,9908,9558,9195,9046,9047,9058,8671,8638,8588,8588,7809,7511,7484,Upgrade
41,Total Liabilities & Equity,28305,27150,26887,27492,13739,12648,12111,28125,13634,12885,12328,11591,12353,12008,11523,11000,12094,10945,10974,10703,Upgrade
42,Total Debt,1161,1459,1166,1240,301.36,301.56,201.76,1176,409.22,331.96,435.33,436.04,451.69,451.96,452.65,453.33,454.27,454.6,704.55,777.12,Upgrade
43,Net Cash (Debt),5062,3161,4160,5166,2405,1554,949.48,7395,2207,1634,798.07,354.56,1112,933.1,852.89,695.39,1563,557.41,330.35,189.59,Upgrade
44,Net Cash Growth,110.50%,103.38%,338.15%,-30.15%,8.95%,-4.88%,18.97%,1985.74%,98.45%,75.11%,-6.43%,-49.01%,-28.86%,67.40%,158.18%,266.78%,155.42%,-,-,-,Upgrade
45,Net Cash Per Share,2.46,1.53,2.02,1.68,1.87,1.21,0.74,2.63,2.84,2.11,1.02,0.46,1.43,1.20,1.10,0.90,2.01,0.72,0.43,0.24,Upgrade
46,Filing Date Shares Outstanding,2295,2062,2062,2062,776.29,776.29,776.29,776.29,776.39,776.29,776.29,776.29,776.29,776.29,776.62,776.29,776.26,776.29,774.81,776.29,Upgrade
47,Total Common Shares Outstanding,2295,2062,2062,2062,776.29,776.29,776.29,776.29,776.39,776.29,776.29,776.29,776.29,776.29,776.62,776.29,776.26,776.29,774.81,776.29,Upgrade
48,Working Capital,8117,6085,6307,6222,944.14,584.66,543.93,3071,958.67,558.64,477.2,686.36,721.24,694.04,804.26,779.94,675.75,22.81,-213.4,-314.23,Upgrade
49,Book Value Per Share,6.21,5.99,6.09,6.04,11.90,11.49,11.18,12.35,11.27,10.83,10.62,10.62,10.62,10.17,10.12,10.07,10.07,9.14,8.80,8.76,Upgrade
50,Tangible Book Value,13932,12019,12221,12125,8232,7906,7656,9270,7737,7351,7183,7171,7225,6905,6921,6866,6881,6150,5861,5839,Upgrade
51,Tangible Book Value Per Share,6.07,5.83,5.93,5.88,10.60,10.18,9.86,11.94,9.97,9.47,9.25,9.24,9.31,8.90,8.91,8.84,8.86,7.92,7.56,7.52,Upgrade
52,Buildings,-,2017,-,2017,-,5897,-,1555,-,5853,-,5839,-,5631,-,5184,-,5128,-,5091,Upgrade
53,Machinery,-,765.98,-,760.37,-,7200,-,798.33,-,7096,-,7081,-,6808,-,6414,-,6489,-,6455,Upgrade
54,Construction In Progress,-,19.32,-,9.32,-,452.15,-,231.44,-,266.77,-,133.85,-,500.21,-,1067,-,832.89,-,641.76,Upgrade
