,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,142.48,157.01,183.91,192.71,192.46,209.56,167.85,227.39,135.44,-,Upgrade
1,Revenue Growth (YoY),-22.53%,-18.52%,-4.44%,-8.04%,14.66%,-7.84%,23.92%,-,-33.01%,-,Upgrade
2,Cost of Revenue,146.38,156.43,175.33,165.15,162.18,176.88,147.57,185.78,112.49,-,Upgrade
3,Gross Profit,-3.9,0.58,8.58,27.56,30.28,32.68,20.27,41.61,22.95,-,Upgrade
4,"Selling, General & Admin",36.47,36.38,32.29,33.54,30.62,32.9,33.7,42.4,30.41,-,Upgrade
5,Operating Expenses,36.47,36.54,32.29,33.99,30.62,31.95,33.7,44.89,30.41,-,Upgrade
6,Operating Income,-40.37,-35.97,-23.71,-6.43,-0.34,0.73,-13.43,-3.28,-7.46,-,Upgrade
7,Interest Expense,-2.93,-2.76,-1.91,-20.8,-17.91,-17.47,-18.18,-20.3,-18.64,-,Upgrade
8,Interest & Investment Income,0.12,0.24,0.22,0.26,0.05,0.02,0.02,0.03,0.05,-,Upgrade
9,Currency Exchange Gain (Loss),-1.83,-1.6,-0.34,-2.49,-1.36,0.75,1.51,3.96,-0.86,-,Upgrade
10,Other Non Operating Income (Expenses),-0.43,1.23,-3.4,-0.13,-0.83,-1.31,1.16,0.69,0.61,-,Upgrade
11,EBT Excluding Unusual Items,-45.44,-38.86,-29.13,-29.6,-20.4,-17.28,-28.91,-18.89,-26.3,-,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,0.07,0.04,0.03,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-0.77,-,-0.18,-,-0.02,3.24,-0.77,-,-,Upgrade
14,Asset Writedown,-,-1.59,-,-,-,1.34,-,10.66,-,-,Upgrade
15,Other Unusual Items,-,-0,-,0.02,-,0.12,-,-,-,-,Upgrade
16,Pretax Income,-45.44,-41.23,-29.13,-29.75,-20.4,-15.84,-25.61,-8.96,-26.27,-,Upgrade
17,Income Tax Expense,-0.79,4.2,-5.8,-1.35,0.8,0.71,1.24,1.92,1.28,-,Upgrade
18,Earnings From Continuing Operations,-44.65,-45.43,-23.33,-28.41,-21.19,-16.55,-26.85,-10.87,-27.55,-,Upgrade
19,Net Income to Company,-44.65,-45.43,-23.33,-28.41,-21.19,-16.55,-26.85,-10.87,-27.55,-,Upgrade
20,Minority Interest in Earnings,0.95,0.5,-0.04,-,-,-,-,-,-,-,Upgrade
21,Net Income,-43.7,-44.93,-23.36,-28.41,-21.19,-16.55,-26.85,-10.87,-27.55,-,Upgrade
22,Net Income to Common,-43.7,-44.93,-23.36,-28.41,-21.19,-16.55,-26.85,-10.87,-27.55,-,Upgrade
23,Shares Outstanding (Basic),265,197,196,165,165,165,165,164,87,-,Upgrade
24,Shares Outstanding (Diluted),265,197,196,165,165,165,165,164,87,-,Upgrade
25,Shares Change (YoY),35.15%,19.92%,19.20%,-,-,0.19%,90.27%,-,19.55%,-,Upgrade
26,EPS (Basic),-0.16,-0.23,-0.12,-0.17,-0.13,-0.10,-0.16,-0.07,-0.32,-,Upgrade
27,EPS (Diluted),-0.16,-0.23,-0.12,-0.17,-0.13,-0.10,-0.16,-0.07,-0.32,-,Upgrade
28,Free Cash Flow,-4.23,-18.76,-33.99,-10.48,-9.22,1.76,5.47,-21.4,16.03,-,Upgrade
29,Free Cash Flow Per Share,-0.02,-0.10,-0.17,-0.06,-0.06,0.01,0.03,-0.13,0.19,-,Upgrade
30,Operating Margin,-28.33%,-22.91%,-12.89%,-3.34%,-0.18%,0.35%,-8.00%,-1.44%,-5.51%,-,Upgrade
31,Profit Margin,-30.67%,-28.62%,-12.70%,-14.74%,-11.01%,-7.90%,-15.99%,-4.78%,-20.34%,-,Upgrade
32,Free Cash Flow Margin,-2.97%,-11.95%,-18.48%,-5.44%,-4.79%,0.84%,3.26%,-9.41%,11.83%,-,Upgrade
33,EBITDA,-37.37,-32.97,-21.26,-2.5,2.89,4.1,-9.58,2.71,-4.28,-,Upgrade
34,D&A For EBITDA,3.01,2.99,2.45,3.92,3.23,3.37,3.85,5.99,3.18,6.74,Upgrade
35,EBIT,-40.37,-35.97,-23.71,-6.43,-0.34,0.73,-13.43,-3.28,-7.46,-,Upgrade
