,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,19.03,19.29,30.57,33.27,38.85,52.67,55.05,23.88,35.31,46.67,Upgrade
1,Short-Term Investments,25.15,7.61,19.69,4.08,11.04,6,12,4.24,3.46,3.06,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,2,-,-,Upgrade
3,Cash & Short-Term Investments,44.18,26.9,50.26,37.34,49.89,58.67,67.05,30.12,38.77,49.73,Upgrade
4,Cash Growth,-12.09%,-27.97%,0.73%,-36.36%,-25.59%,94.82%,72.96%,-39.44%,-47.23%,5.08%,Upgrade
5,Accounts Receivable,95.68,138.97,155.08,189.76,167.82,169.08,157.62,225.18,182.34,211.03,Upgrade
6,Other Receivables,-,4.34,-,0.84,-,0.55,-,0.3,-,0.55,Upgrade
7,Receivables,95.68,145.96,157.95,193.18,167.82,169.64,157.62,225.48,182.34,211.58,Upgrade
8,Inventory,31.01,28.58,31.66,14.13,13.61,17.07,33.21,16.63,33.18,21.93,Upgrade
9,Total Current Assets,170.86,201.43,239.87,244.66,231.32,245.38,257.88,272.23,254.28,283.24,Upgrade
10,"Property, Plant & Equipment",60.53,56.37,53.61,43.59,46.84,46.64,45.66,60.8,64.47,65.9,Upgrade
11,Long-Term Deferred Tax Assets,0.94,0.94,5.18,0.94,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade
12,Other Long-Term Assets,60.59,60.4,62.28,59.86,56.16,54.88,54.16,96.13,93.07,93.28,Upgrade
13,Total Assets,292.91,319.13,360.93,349.04,334.33,346.92,357.71,429.17,411.84,442.43,Upgrade
14,Accounts Payable,60.66,44.34,52.7,55.74,50.79,57.23,66.93,60,59.44,57.58,Upgrade
15,Accrued Expenses,-,10.57,-,8.8,-,6.52,5.15,9.49,4.6,8.02,Upgrade
16,Short-Term Debt,-,33.2,-,32.68,-,30.94,29.57,26.66,26.43,32.98,Upgrade
17,Current Portion of Long-Term Debt,272.62,226.78,265.68,221.45,222.69,173.3,164.89,92.81,216.09,-,Upgrade
18,Current Portion of Leases,1.48,2.25,0.85,0.78,0.74,0.69,2.19,2.88,3.31,2.86,Upgrade
19,Current Income Taxes Payable,0.73,0.73,0.02,0.74,1.25,0.84,0.85,2.17,1.83,0.91,Upgrade
20,Current Unearned Revenue,-,0.22,-,0.09,-,0.11,0.69,0.12,0.24,0.26,Upgrade
21,Other Current Liabilities,12.34,5.38,15.17,8.7,10.99,3.41,1.15,3.52,2.7,2.58,Upgrade
22,Total Current Liabilities,347.83,323.48,334.42,328.99,286.46,273.04,271.42,197.65,314.63,105.2,Upgrade
23,Long-Term Debt,183.14,191.74,194.01,161.94,155.15,146.75,148.31,267.54,183,389.51,Upgrade
24,Long-Term Leases,0.91,1.27,0.37,0.76,1.12,1.37,-,0.75,2.63,3.86,Upgrade
25,Long-Term Deferred Tax Liabilities,0.23,1.06,1.91,2.68,2.87,2.69,2.52,3.16,2.9,2.84,Upgrade
26,Total Liabilities,532.11,517.55,530.71,494.36,445.6,423.85,422.24,469.1,503.15,501.41,Upgrade
27,Common Stock,3.52,27.08,27.08,22.49,22.49,22.49,22.49,22.49,11.37,11.37,Upgrade
28,Additional Paid-In Capital,254.04,241.26,241.26,235.29,235.29,235.29,235.29,235.29,201.94,201.94,Upgrade
29,Retained Earnings,-445.78,-427.47,-382.54,-359.17,-330.77,-309.57,-305.52,-278.68,-267.81,-240.26,Upgrade
30,Comprehensive Income & Other,-58.01,-47.24,-59.12,-43.93,-38.29,-25.14,-16.79,-19.03,-36.82,-32.04,Upgrade
31,Total Common Equity,-246.22,-206.36,-173.31,-145.33,-111.27,-76.94,-64.54,-39.93,-91.31,-58.98,Upgrade
32,Minority Interest,7.03,7.94,3.54,-,-,-,-,-,-,-,Upgrade
33,Shareholders' Equity,-239.2,-198.42,-169.78,-145.33,-111.27,-76.94,-64.54,-39.93,-91.31,-58.98,Upgrade
34,Total Liabilities & Equity,292.91,319.13,360.93,349.04,334.33,346.92,357.71,429.17,411.84,442.43,Upgrade
35,Total Debt,458.16,455.25,460.9,417.62,379.7,353.04,344.96,390.64,431.45,429.21,Upgrade
36,Net Cash (Debt),-413.98,-428.35,-410.65,-380.27,-329.81,-294.37,-277.91,-360.53,-392.68,-379.48,Upgrade
37,Net Cash Per Share,-1.56,-2.17,-2.09,-2.31,-2.00,-1.79,-1.69,-2.19,-4.54,-,Upgrade
38,Filing Date Shares Outstanding,394.56,197.28,197.28,164.67,164.67,164.67,164.67,164.67,86.55,86.55,Upgrade
39,Total Common Shares Outstanding,394.56,197.28,197.28,164.67,164.67,164.67,164.67,164.67,86.55,86.55,Upgrade
40,Working Capital,-176.96,-122.05,-94.56,-84.33,-55.14,-27.66,-13.54,74.57,-60.34,178.03,Upgrade
41,Book Value Per Share,-0.62,-1.05,-0.88,-0.88,-0.68,-0.47,-0.39,-0.24,-1.06,-0.68,Upgrade
42,Tangible Book Value,-246.22,-206.36,-173.31,-145.33,-111.27,-76.94,-64.54,-39.93,-91.31,-58.98,Upgrade
43,Tangible Book Value Per Share,-0.62,-1.05,-0.88,-0.88,-0.68,-0.47,-0.39,-0.24,-1.06,-0.68,Upgrade
44,Buildings,-,37.02,-,36.67,-,33.55,-,40.1,-,39.9,Upgrade
45,Machinery,-,81.46,-,79.71,-,80.66,-,105.79,-,103.86,Upgrade
46,Construction In Progress,-,7.19,-,0.01,-,2.69,-,0.04,-,1.32,Upgrade
