,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,26157,31437,23090,22254,15797,15920,18102,8188,7688,8902,Upgrade
1,Other Revenue,425.44,543.49,307.1,507.72,532.54,386.01,236.62,-166.98,166.98,-99.57,Upgrade
2,Revenue,26582,31980,23397,22761,16330,16306,18339,8021,7855,8802,Upgrade
3,Revenue Growth (YoY),13.62%,40.50%,43.28%,39.59%,-10.96%,103.29%,133.47%,-8.87%,210.62%,247.18%,Upgrade
4,Cost of Revenue,25957,30812,22784,21831,15180,15656,17519,7642,7607,8579,Upgrade
5,Gross Profit,622.42,1167,612.76,929.89,1150,649.37,819.46,379.06,248.09,223.62,Upgrade
6,"Selling, General & Admin",186.51,340.71,123.58,269.31,180.93,131.83,95.44,57.09,64.73,61.11,Upgrade
7,Other Operating Expenses,161.25,-23.79,-10.34,10.62,-3.69,-7.08,1.01,6.28,-8.45,3.73,Upgrade
8,Operating Expenses,347.77,316.92,113.25,279.93,177.23,124.75,96.44,63.37,56.29,64.84,Upgrade
9,Operating Income,274.66,850.46,499.52,649.96,972.48,524.62,723.02,315.69,191.81,158.78,Upgrade
10,Interest Expense,-11.97,-12.81,-15,-37.14,-3.7,-3.81,-1.37,-7.12,-11.98,-15.5,Upgrade
11,Interest & Investment Income,55.96,65.74,38.04,16.81,11.5,2.58,1.5,15.7,-,7.4,Upgrade
12,Earnings From Equity Investments,64.81,12.52,23.98,46.63,47.21,19.05,-,-,-,-,Upgrade
13,Currency Exchange Gain (Loss),-36.01,-47.15,-9.53,34.42,-42.55,10.55,12.67,66.64,-38.46,-37.77,Upgrade
14,EBT Excluding Unusual Items,347.45,868.76,537.01,710.68,984.94,552.98,735.82,390.91,141.36,112.92,Upgrade
15,Gain (Loss) on Sale of Investments,-5.36,-275.14,392.2,46.9,1.54,-,-,-,-,-0.09,Upgrade
16,Asset Writedown,-,-0.67,-,-4.99,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,5.9,-,-,-,-,Upgrade
18,Pretax Income,342.08,592.96,929.2,752.6,986.48,558.88,735.82,390.91,141.36,112.83,Upgrade
19,Income Tax Expense,32.9,83.37,56.71,51.88,118.03,18.38,73.7,18.92,13.01,18.19,Upgrade
20,Earnings From Continuing Operations,309.18,509.59,872.49,700.72,868.46,540.5,662.12,371.99,128.35,94.64,Upgrade
21,Minority Interest in Earnings,-14.81,-138.68,-42.45,-160.87,-201.49,-144.47,-60.18,-24.31,-30.06,-16.22,Upgrade
22,Net Income,294.37,370.91,830.04,539.85,666.97,396.03,601.94,347.68,98.3,78.41,Upgrade
23,Net Income to Common,294.37,370.91,830.04,539.85,666.97,396.03,601.94,347.68,98.3,78.41,Upgrade
24,Net Income Growth,-64.54%,-31.29%,24.45%,36.31%,10.80%,13.91%,512.38%,343.39%,45.99%,72.57%,Upgrade
25,Shares Outstanding (Basic),13471,13471,13471,13471,13471,13480,12418,11841,11841,11869,Upgrade
26,Shares Outstanding (Diluted),13471,13471,13471,13471,13471,13480,12418,11841,11841,11869,Upgrade
27,Shares Change (YoY),-,-,-,-0.06%,8.49%,13.84%,4.87%,-0.23%,39.85%,50.35%,Upgrade
28,EPS (Basic),0.02,0.03,0.06,0.04,0.05,0.03,0.05,0.03,0.01,0.01,Upgrade
29,EPS (Diluted),0.02,0.03,0.06,0.04,0.05,0.03,0.05,0.03,0.01,0.01,Upgrade
30,EPS Growth,-64.54%,-31.42%,24.45%,36.40%,2.14%,0.06%,484.01%,346.42%,4.39%,14.26%,Upgrade
31,Free Cash Flow,4356,-176.76,3234,2224,4393,3137,1589,410.49,5766,5558,Upgrade
32,Free Cash Flow Per Share,0.32,-0.01,0.24,0.17,0.33,0.23,0.13,0.03,0.49,0.47,Upgrade
33,Operating Margin,1.03%,2.66%,2.13%,2.86%,5.96%,3.22%,3.94%,3.94%,2.44%,1.80%,Upgrade
34,Profit Margin,1.11%,1.16%,3.55%,2.37%,4.08%,2.43%,3.28%,4.33%,1.25%,0.89%,Upgrade
35,Free Cash Flow Margin,16.39%,-0.55%,13.82%,9.77%,26.90%,19.24%,8.67%,5.12%,73.41%,63.14%,Upgrade
36,EBITDA,282.83,859,508.84,661.78,982.65,530.56,725.58,318.22,194.35,159.9,Upgrade
37,D&A For EBITDA,8.18,8.55,9.32,11.82,10.17,5.94,2.56,2.52,2.55,1.13,Upgrade
38,EBIT,274.66,850.46,499.52,649.96,972.48,524.62,723.02,315.69,191.81,158.78,Upgrade
