,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,6029,5310,5727,4031,4415,1865,2073,720.16,1523,813.74,Upgrade
1,Short-Term Investments,87.63,56.03,39.37,42.87,39.56,73.75,54.56,44.76,11.93,25.79,Upgrade
2,Trading Asset Securities,-,496.39,447.31,70.36,16.62,15.64,5.08,2.57,-,-,Upgrade
3,Cash & Short-Term Investments,6116,5863,6213,4144,4471,1954,2132,767.49,1535,839.53,Upgrade
4,Cash Growth,-1.56%,41.48%,38.97%,112.06%,109.68%,154.61%,38.93%,-8.58%,31.80%,158.11%,Upgrade
5,Accounts Receivable,5333,5152,5252,5085,4404,4179,3460,2192,1094,1544,Upgrade
6,Other Receivables,71.33,91.79,91.07,91.89,31.61,29.42,11.16,4.54,46.89,97.68,Upgrade
7,Receivables,5404,5243,5343,5177,4436,4208,3471,2196,1141,1642,Upgrade
8,Inventory,1900,2254,1854,2340,807.93,1242,753.08,766.57,907.62,2079,Upgrade
9,Prepaid Expenses,20.53,14.82,2.44,2.09,1.82,2.96,1668,17.46,252.49,63.62,Upgrade
10,Other Current Assets,2010,2069,1109,1143,1971,1197,559.56,235.77,-,72.19,Upgrade
11,Total Current Assets,15451,15443,14521,12807,11688,8604,8584,3983,3836,4696,Upgrade
12,"Property, Plant & Equipment",195.53,211.54,222.49,224.7,221.96,223.05,66.39,27.04,33.17,38.06,Upgrade
13,Long-Term Investments,2091,638.12,558.05,545.04,265.85,257.56,144.3,-,-,-,Upgrade
14,Goodwill,37.95,37.95,37.95,37.95,37.95,0.92,2.07,-,-,-,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,9.6,9.9,1,-,-,Upgrade
16,Long-Term Deferred Tax Assets,-,0.14,1.14,2.42,-,0.3,-,-,-,-,Upgrade
17,Other Long-Term Assets,-,-,-,-,6.67,-,-,-,-,-,Upgrade
18,Total Assets,17776,16331,15341,13617,12220,9095,8806,4011,3869,4734,Upgrade
19,Accounts Payable,3382,2424,2033,1732,877.98,732.55,1022,498.14,170.38,1294,Upgrade
20,Accrued Expenses,101.57,208.98,26.59,511.1,104.43,114.41,54.6,34.3,20.06,49.84,Upgrade
21,Short-Term Debt,340.51,-,-,160.1,253.37,38.66,1258,-,808.35,625.27,Upgrade
22,Current Portion of Long-Term Debt,1.23,1.26,4.87,1.11,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,7.83,13.59,14.75,9.59,4.05,8.93,10.53,9.44,9.1,9.02,Upgrade
24,Current Income Taxes Payable,98.6,113.26,45.03,72.75,97.62,63.72,97.71,51.68,58.57,45.76,Upgrade
25,Current Unearned Revenue,813.58,176.85,464.71,53.47,560.71,381.36,619.9,161.21,412.32,258.97,Upgrade
26,Other Current Liabilities,5750,6098,6059,5131,5127,3415,2380,1407,907.51,1120,Upgrade
27,Total Current Liabilities,10495,9036,8648,7671,7025,4755,5443,2162,2386,3403,Upgrade
28,Long-Term Debt,2.37,3.08,-,4.36,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,9.36,10.05,15.89,16.53,-,0.51,2.04,7.94,12.71,17.24,Upgrade
30,Long-Term Deferred Tax Liabilities,13.48,12.36,16.92,15.82,16.7,10.62,1.63,-,-,-,Upgrade
31,Total Liabilities,10520,9061,8681,7708,7042,4766,5446,2170,2399,3420,Upgrade
32,Common Stock,33.68,33.68,33.68,33.68,33.68,33.68,33.68,29.6,29.6,29.6,Upgrade
33,Additional Paid-In Capital,1878,1878,1878,1878,1878,1878,1878,1074,1074,1074,Upgrade
