,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,202.56,246.69,217.9,251.78,270.97,269,182.04,237.3,124.77,177.57,Upgrade
1,Short-Term Investments,-,-,-,-,7.16,8.58,54.05,12.37,25.18,15.12,Upgrade
2,Trading Asset Securities,42.96,-,21.6,22.52,-,-,11.56,4.76,35.03,39.2,Upgrade
3,Cash & Short-Term Investments,245.52,246.69,239.49,274.3,278.13,277.57,247.65,254.43,184.97,231.89,Upgrade
4,Cash Growth,2.52%,-10.07%,-13.89%,-1.18%,12.31%,9.10%,33.89%,9.72%,38.91%,38.02%,Upgrade
5,Accounts Receivable,370.93,477.1,342.04,449.7,426.58,440.69,312.85,434.19,251.62,382,Upgrade
6,Other Receivables,14.99,12.16,12.11,17.55,28.93,28.41,30.86,30.17,21.03,28.99,Upgrade
7,Receivables,385.92,489.27,354.16,467.25,455.51,469.1,343.71,464.36,272.65,410.99,Upgrade
8,Inventory,176.01,177.34,189.33,185.53,207.7,181.19,193.19,54.26,49.53,44.26,Upgrade
9,Prepaid Expenses,24.29,19.73,13.15,16.98,14.29,21.33,26.54,24.47,21.74,15.22,Upgrade
10,Other Current Assets,8.01,7.59,10.39,12.04,16.2,32.72,25.83,38.68,25.87,24.14,Upgrade
11,Total Current Assets,839.74,940.61,806.52,956.09,971.83,981.92,836.91,836.2,554.76,726.5,Upgrade
12,"Property, Plant & Equipment",119.81,131.15,131.33,144.95,153.81,171.19,170.99,181.98,169.16,179.68,Upgrade
13,Long-Term Investments,10.42,12.95,15.91,19.4,27.09,30.9,31.07,32.8,34.36,35.52,Upgrade
14,Goodwill,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,Upgrade
15,Other Intangible Assets,0.61,0.92,1.19,1.54,1.93,2.35,2.64,2.77,0.18,0.23,Upgrade
16,Long-Term Accounts Receivable,-,-,12.68,-,-,-,3.44,6.95,12.91,17.33,Upgrade
17,Long-Term Deferred Tax Assets,0.01,0.01,0.13,0.21,0.4,0.65,0.81,0.87,0.58,0.94,Upgrade
18,Other Long-Term Assets,141.48,144.46,140.78,146.12,151.86,147.11,133.06,266.65,255.09,259.46,Upgrade
19,Total Assets,1118,1236,1115,1274,1313,1340,1185,1334,1033,1226,Upgrade
20,Accounts Payable,190.96,274.38,174.98,297.4,280.87,277.32,187.31,320.02,185.9,282.23,Upgrade
21,Accrued Expenses,22.12,25.5,21.02,26.2,23.41,19.71,19.4,18.16,13.02,16.1,Upgrade
22,Short-Term Debt,97.79,99.12,93.73,91.21,102.68,95.44,-,99.96,81,110.88,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,-,-,88.7,-,-,-,Upgrade
24,Current Portion of Leases,2.43,1.62,2.03,2.53,1.2,2.05,2.06,2.54,2.36,2.45,Upgrade
25,Current Income Taxes Payable,0.88,2.35,2.17,2.39,-,1.88,-,-,0.76,4.82,Upgrade
26,Current Unearned Revenue,5.47,0.38,15.69,14.27,0.47,0.75,2.22,0.6,1.1,3.6,Upgrade
27,Other Current Liabilities,44.44,51.57,45.77,65.25,58.07,51.44,38.36,58.68,41.43,48.34,Upgrade
28,Total Current Liabilities,364.08,454.92,355.39,499.25,466.68,448.6,338.05,499.95,325.57,468.42,Upgrade
29,Long-Term Debt,-,-,-,-,-,-,1.25,-,-,-,Upgrade
30,Long-Term Leases,1.39,0.99,1.74,2.53,0.52,0.02,0.17,0.99,2.06,3.1,Upgrade
31,Long-Term Deferred Tax Liabilities,16.07,17.03,15.8,17.56,26.85,27.85,27.34,26.2,24.76,25.25,Upgrade
32,Total Liabilities,381.54,472.93,372.93,519.34,494.05,476.46,366.8,527.14,352.38,496.78,Upgrade
33,Common Stock,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,Upgrade
34,Additional Paid-In Capital,757.79,757.79,757.79,757.79,757.79,757.79,757.79,757.79,757.79,757.79,Upgrade
35,Retained Earnings,-34.54,-26.03,-35.43,-38.46,-15.74,-6.67,-36.84,-26.51,-82.31,-58.14,Upgrade
36,Comprehensive Income & Other,-141.22,-124.3,-137.52,-104.94,-74.24,-40.03,-49.46,-63.59,-122.98,-109.71,Upgrade
37,Total Common Equity,689.93,715.36,692.75,722.29,775.72,818.99,779.4,775.6,660.4,697.84,Upgrade
38,Minority Interest,46.74,47.95,49.01,32.84,43.3,44.82,38.88,31.63,20.42,31.2,Upgrade
39,Shareholders' Equity,736.67,763.32,741.76,755.13,819.01,863.81,818.27,807.22,680.82,729.04,Upgrade
40,Total Liabilities & Equity,1118,1236,1115,1274,1313,1340,1185,1334,1033,1226,Upgrade
41,Total Debt,101.6,101.72,97.5,96.27,104.39,97.5,92.18,103.48,85.41,116.43,Upgrade
42,Net Cash (Debt),143.92,144.97,141.99,178.04,173.74,180.07,155.47,150.94,99.56,115.46,Upgrade
43,Net Cash Growth,1.36%,-18.57%,-18.27%,-1.13%,11.75%,19.30%,56.16%,30.73%,691.41%,156.61%,Upgrade
44,Net Cash Per Share,0.14,0.14,0.14,0.17,0.17,0.18,0.14,0.14,0.09,0.11,Upgrade
45,Filing Date Shares Outstanding,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,Upgrade
46,Total Common Shares Outstanding,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,Upgrade
47,Working Capital,475.66,485.7,451.13,456.85,505.14,533.32,498.86,336.25,229.19,258.08,Upgrade
48,Book Value Per Share,0.64,0.66,0.64,0.67,0.72,0.76,0.72,0.72,0.61,0.65,Upgrade
49,Tangible Book Value,683.17,708.29,685.4,714.6,767.64,810.49,770.61,766.68,654.07,691.46,Upgrade
50,Tangible Book Value Per Share,0.63,0.66,0.64,0.66,0.71,0.75,0.71,0.71,0.61,0.64,Upgrade
51,Buildings,-,89.62,-,91.64,-,99.57,-,96.84,-,89.88,Upgrade
52,Machinery,-,400.8,-,432.42,-,363.74,-,343.29,-,308.12,Upgrade
53,Leasehold Improvements,-,2.5,-,2.57,-,2.82,-,2.74,-,2.51,Upgrade
