,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,18.68,29.59,28.27,44.09,32.32,65,42.02,54.48,33.41,24.3,Upgrade
1,Revenue Growth (YoY),-33.92%,-32.90%,-12.55%,-32.17%,-23.08%,19.33%,25.76%,124.22%,60.14%,-7.07%,Upgrade
2,Cost of Revenue,16.69,23.06,23.23,26.17,23.05,46.03,32.3,37.77,24.13,15.29,Upgrade
3,Gross Profit,1.99,6.53,5.04,17.92,9.28,18.97,9.72,16.71,9.28,9,Upgrade
4,"Selling, General & Admin",15.78,27.43,22.92,21.14,18.86,25.1,14.12,22.24,15.04,19.38,Upgrade
5,Operating Expenses,15.78,27.43,22.92,21.14,18.88,25.31,14.68,22.64,15.53,29.31,Upgrade
6,Operating Income,-13.79,-20.9,-17.88,-3.22,-9.61,-6.34,-4.97,-5.93,-6.25,-20.31,Upgrade
7,Interest Expense,-0.08,-0.2,-0.12,-1.39,-0.8,-0.13,-0.16,-0.14,-0.15,-0.11,Upgrade
8,Interest & Investment Income,0.54,0.7,0.22,0.43,0.01,0.33,0,1.82,3.33,2.91,Upgrade
9,Earnings From Equity Investments,-,-,-,-4,-0,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,0,Upgrade
11,Other Non Operating Income (Expenses),-4.27,24.7,2.16,-3.45,0.11,-2.33,0.43,1.45,0.54,-0.81,Upgrade
12,EBT Excluding Unusual Items,-17.61,4.29,-15.63,-11.63,-10.3,-8.46,-4.7,-2.81,-2.54,-18.32,Upgrade
13,Merger & Restructuring Charges,-,-0.73,-,-,-,-0.3,-,-,-,-,Upgrade
14,Impairment of Goodwill,-,-13.83,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-3.01,0.01,-0.23,-,-,-,0.01,-,-13.37,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-,-,-1.26,Upgrade
17,Other Unusual Items,-,-12.53,-0.86,-0.03,-17.2,4.75,-,-,-,-,Upgrade
18,Pretax Income,-17.61,-25.81,-16.49,-11.89,-27.5,-4.01,-4.7,-2.79,-2.54,-32.94,Upgrade
19,Income Tax Expense,0.02,0.15,0.06,0.15,0.03,0.32,0.08,0.79,0.44,0.4,Upgrade
20,Earnings From Continuing Operations,-17.62,-25.96,-16.54,-12.04,-27.52,-4.33,-4.78,-3.58,-2.98,-33.34,Upgrade
21,Minority Interest in Earnings,0.24,0.83,1.48,-2.4,-0.09,-2.67,-0.42,-0.16,-1.02,-0.73,Upgrade
22,Net Income,-17.39,-25.13,-15.06,-14.44,-27.61,-7,-5.21,-3.75,-4,-34.08,Upgrade
23,Net Income to Common,-17.39,-25.13,-15.06,-14.44,-27.61,-7,-5.21,-3.75,-4,-34.08,Upgrade
24,Shares Outstanding (Basic),484,479,472,435,418,410,414,410,414,414,Upgrade
25,Shares Outstanding (Diluted),484,479,472,435,418,410,414,410,414,414,Upgrade
26,Shares Change (YoY),2.61%,10.04%,12.94%,6.04%,0.94%,-0.00%,0.00%,-0.85%,0.86%,1.70%,Upgrade
27,EPS (Basic),-0.04,-0.05,-0.03,-0.03,-0.07,-0.02,-0.01,-0.01,-0.01,-0.08,Upgrade
28,EPS (Diluted),-0.04,-0.05,-0.03,-0.03,-0.07,-0.02,-0.01,-0.01,-0.01,-0.08,Upgrade
29,Free Cash Flow,-11.54,7.86,-14.89,-15.66,-5.32,7.59,23.56,-4.95,-5.9,-19.23,Upgrade
30,Free Cash Flow Per Share,-0.02,0.02,-0.03,-0.04,-0.01,0.02,0.06,-0.01,-0.01,-0.05,Upgrade
31,Operating Margin,-73.80%,-70.66%,-63.27%,-7.30%,-29.71%,-9.75%,-11.82%,-10.89%,-18.70%,-83.59%,Upgrade
32,Profit Margin,-93.08%,-84.93%,-53.28%,-32.74%,-85.42%,-10.77%,-12.39%,-6.87%,-11.97%,-140.26%,Upgrade
33,Free Cash Flow Margin,-61.77%,26.58%,-52.67%,-35.52%,-16.46%,11.67%,56.07%,-9.08%,-17.65%,-79.17%,Upgrade
34,EBITDA,-13.23,-19.39,-16.9,-2.42,-7.69,-5.48,-2.9,-4.7,-4.9,-19.13,Upgrade
35,D&A For EBITDA,0.56,1.52,0.99,0.8,1.91,0.86,2.07,1.24,1.36,1.18,Upgrade
36,EBIT,-13.79,-20.9,-17.88,-3.22,-9.61,-6.34,-4.97,-5.93,-6.25,-20.31,Upgrade
