,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,226.85,138.21,353.93,410.41,458.99,418.07,459.53,527.34,532.16,450.93,500.71,316.56,386.56,246.18,280.04,226.8,239.03,231.6,192.41,341.19,Upgrade
1,Trading Asset Securities,153.99,250,-,33.68,-,-,27.76,55,28,0.2,50,260.11,280,0.29,-,80,10.48,10,140,-,Upgrade
2,Cash & Short-Term Investments,380.84,388.21,353.93,444.09,458.99,418.07,487.29,582.34,560.16,451.14,550.71,576.67,666.56,246.47,280.04,306.8,249.51,241.6,332.41,341.19,Upgrade
3,Cash Growth,-17.03%,-7.14%,-27.37%,-23.74%,-18.06%,-7.33%,-11.52%,0.98%,-15.96%,83.04%,96.65%,87.96%,167.14%,2.01%,-15.76%,-10.08%,-21.95%,90.36%,340.56%,352.19%,Upgrade
4,Accounts Receivable,601.28,555.15,473.12,476.19,451.69,412,374.72,423.49,469.77,480.28,437.66,427.76,398.29,404.93,352.2,395.25,422.68,402.79,365.37,393.96,Upgrade
5,Other Receivables,21.08,17.81,16.4,19.3,17.91,15.3,15.17,11.05,11.43,14.63,8.07,9.66,9.68,8.75,9.15,13.77,12.27,18.79,11.46,10.43,Upgrade
6,Receivables,622.36,572.96,489.52,495.5,469.6,427.3,389.89,434.55,481.2,494.91,445.73,437.42,407.97,413.69,361.34,409.02,434.95,421.58,376.83,404.39,Upgrade
7,Inventory,317.86,242.89,242.85,215.85,166.88,174.33,183.56,207.77,203.28,215.6,183.28,153.03,156.55,115.39,100.8,79.58,88.81,89.51,96.67,75.38,Upgrade
8,Other Current Assets,106.21,28.33,25.61,30.05,81.46,12.33,13.3,19.16,51.67,70.4,70,68.78,44.58,21.61,23.04,18.8,20.52,22.04,19.72,21.58,Upgrade
9,Total Current Assets,1427,1232,1112,1185,1177,1032,1074,1244,1296,1232,1250,1236,1276,797.15,765.21,814.21,793.8,774.74,825.64,842.55,Upgrade
10,"Property, Plant & Equipment",650.48,639.6,639.9,640.84,630.56,627.68,612.06,611.79,506.21,465.2,469.6,451.83,391.55,378.63,366.3,373.99,357.56,353.42,343.72,347.5,Upgrade
11,Other Intangible Assets,116.42,117.5,118.24,119.29,120.39,121.44,122.72,123.74,124.91,125.88,127.09,128.34,129.24,130.79,131.47,132.96,130.48,131.86,132.96,133.93,Upgrade
12,Long-Term Accounts Receivable,29.34,40.25,30.62,42.74,42.8,51.16,41.31,49.62,35.56,44.75,32.75,40.53,-,17.96,-,13.96,-,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,10.72,10.83,10.19,10.07,10.06,10.07,10.48,9.73,13.21,12.6,11.98,11.61,13.81,13.63,12.5,12.56,12.4,12.74,12,11.94,Upgrade
14,Long-Term Deferred Charges,6.29,6.77,7.03,7.39,7.63,8.09,6.05,0.35,0.31,0.42,0.54,0.65,0.78,0.68,0.81,0.91,1.03,1.21,0.84,0.99,Upgrade
15,Other Long-Term Assets,32.79,20.13,27.41,17.78,50.78,53.42,74.12,70.42,99.58,121.47,109.69,94.02,92.28,53.98,49.78,31.4,29.33,26.94,47.34,22.23,Upgrade
16,Total Assets,2273,2067,1945,2024,2039,1904,1941,2109,2076,2002,2001,1963,1903,1393,1326,1380,1325,1301,1362,1359,Upgrade
17,Accounts Payable,312.24,131.05,120.92,176.6,196.92,106.24,155.91,210.58,232.98,279.25,231.51,223.98,214.33,135.08,80.14,81.43,76.94,93.36,104.71,101.16,Upgrade
18,Accrued Expenses,29.38,46.9,17.59,48.89,14.58,26.77,16.82,37.48,14.85,27.37,13.74,42.23,14.43,31.77,10.9,36.23,16.44,33.9,8.75,38.66,Upgrade
19,Short-Term Debt,30.4,-,-,-,-,-,-,100,140,40,50,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,0.22,0.22,0.22,0.22,0.22,Upgrade
21,Current Income Taxes Payable,23.74,14.32,18.6,12.69,18.3,6.87,7.64,-,7.97,1.23,4.47,-,13.13,13.55,9.8,25.67,14.67,8.91,9.58,8.8,Upgrade
22,Current Unearned Revenue,6.27,6.42,9.46,7.61,3.79,3.76,4.46,3.06,3.1,3.97,9.83,10.36,7.37,6.75,6.8,2.66,4.25,3.96,7.1,2.51,Upgrade
23,Other Current Liabilities,139.3,212.71,70.41,72.05,83.25,81.48,89.8,105.81,53.67,31.78,47.7,42.05,44.56,34.96,35.89,58.69,57.82,50,77.46,72.18,Upgrade
