,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,298,359,225,217,193,244,239,290,318,364,283,Upgrade
1,Market Cap Growth,65.63%,65.63%,16.55%,-11.17%,-19.05%,-15.69%,-25.00%,-20.31%,12.45%,16.36%,106.07%,Upgrade
2,Enterprise Value,286,343,200,205,164,207,200,247,255,295,223,Upgrade
3,Last Close Price,0.22,0.27,0.17,0.16,0.17,0.21,0.21,0.26,0.28,0.32,0.25,Upgrade
4,PE Ratio,-,-,-,-,-21.38,-,-,-,-,-,-,Upgrade
5,PS Ratio,4.57,5.50,3.17,2.92,2.41,5.50,-,1.30,5.28,4.58,2.48,Upgrade
6,PB Ratio,6.49,8.61,4.49,3.50,5.03,7.22,5.53,4.58,4.08,3.88,2.80,Upgrade
7,P/TBV Ratio,7.81,7.81,4.17,3.35,4.67,5.88,4.73,4.27,3.94,3.85,2.81,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,35.28,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,23.58,Upgrade
10,EV/Sales Ratio,4.38,5.25,2.82,2.76,2.05,4.66,-,1.11,4.24,3.71,1.96,Upgrade
11,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,27.83,Upgrade
12,Debt / Equity Ratio,0.07,0.07,0.08,0.08,0.15,0.05,0.08,0.03,0.01,0.00,0.01,Upgrade
13,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,0.11,Upgrade
14,Earnings Yield,-5.68%,-4.72%,-6.36%,-1.91%,-4.68%,-3.88%,-,-8.58%,-6.65%,-6.22%,-9.30%,Upgrade
15,FCF Yield,-,-10.05%,-9.31%,-8.53%,-4.00%,-,-8.35%,-9.43%,3.13%,2.83%,Upgrade,
16,Buyback Yield / Dilution,-16.98%,-14.77%,-19.28%,-4.00%,-,0.00%,-,-,-0.00%,-2.14%,-,Upgrade
17,Total Shareholder Return,-16.98%,-14.77%,-19.28%,-4.00%,-,0.00%,-,-,-0.00%,-2.14%,-,Upgrade
