,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+20 Quarters
0,Market Capitalization,47,39,41,57,59,62,22,20,28,42,45,73,28,28,22,9,21,14,15,14,26,Upgrade
1,Market Cap Growth,-37.69%,-37.69%,89.13%,192.68%,113.79%,46.07%,-51.06%,-73.38%,0%,53.45%,104.35%,685.01%,30.93%,90.94%,45.38%,-31.11%,-17.65%,-42.86%,-40.48%,-54.55%,-19.81%,Upgrade
2,Enterprise Value,46,36,39,59,61,61,21,16,25,47,50,47,1,54,49,35,47,36,37,31,43,Upgrade
3,Last Close Price,0.10,0.08,0.09,0.12,0.12,0.13,0.05,0.04,0.06,0.09,0.09,0.15,0.06,0.06,0.05,0.03,0.07,0.05,0.05,0.04,0.09,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-4.85,-,-,2.11,2.90,1.47,1.76,2.17,3.50,-65.66,-4.84,-,-,-,Upgrade
5,PS Ratio,1.15,0.94,1.23,2.22,2.24,2.36,0.86,0.56,0.58,0.70,0.54,0.86,0.37,0.44,0.53,0.33,1.00,0.87,1.27,1.25,1.49,Upgrade
6,PB Ratio,72.96,67.26,72.24,18.97,19.60,7.57,1.16,1.03,1.32,2.02,-,3.20,2.33,2.33,-,-0.39,-0.84,-0.57,-,-0.51,-1.15,Upgrade
7,P/TBV Ratio,159.92,159.92,171.77,32.40,33.49,9.04,1.26,1.12,1.42,2.17,-,3.36,2.57,2.57,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,7.76,16.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,7.76,16.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.12,0.89,1.16,2.31,2.33,2.31,0.81,0.48,0.51,0.78,0.59,0.55,0.02,0.87,1.18,1.24,2.20,2.17,3.10,2.82,2.48,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-3.16,-3.98,13.60,-,2.10,1.73,0.06,2.87,4.70,8.69,58.94,-17.10,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-3.09,-3.86,14.45,-,2.11,1.74,0.06,2.89,4.77,9.05,78.12,-15.55,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,-,8.08,16.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,26.89,26.89,26.89,4.68,4.68,1.64,0.69,0.69,0.62,0.62,-,0.52,0.77,0.77,-,-1.27,-1.19,-1.19,-,-0.90,-0.98,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,10.63,2.45,24.37,-,-,0.41,0.50,0.26,-,4.97,3.41,19.54,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,1.91,3.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,2.08,1.97,0.85,0.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,0.93,0.93,0.93,1.91,1.91,1.89,-,2.06,-,1.76,-,1.68,-,1.47,-,1.06,-,0.79,-,0.41,-,Upgrade
19,Current Ratio,0.99,0.99,0.99,2.19,2.19,1.99,-,2.22,-,1.90,-,2.08,-,1.59,-,1.33,-,1.04,-,0.81,-,Upgrade
