,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+20 Quarters
0,Cash & Equivalents,11.49,11.49,13.26,13.26,6.12,-,8.67,-,7.67,-,7.01,-,35.52,-,3.25,-,4.43,-,2.03,-,Upgrade
1,Short-Term Investments,0.39,0.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,4.49,4.49,2.92,2.92,4.91,-,5.57,-,8.46,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,16.38,16.38,16.18,16.18,11.03,14.24,14.24,16.14,16.14,-,7.01,35.52,35.52,-,3.25,4.43,4.43,-,2.03,4.69,Upgrade
4,Cash Growth,48.46%,15.00%,13.61%,0.27%,-31.63%,-,103.09%,-54.57%,-54.57%,-,115.82%,701.99%,701.99%,-,59.81%,-5.46%,-5.46%,-,263.69%,65.20%,Upgrade
5,Accounts Receivable,7.28,7.28,8.79,8.79,27.05,-,32.5,-,40.64,-,39.41,-,10.33,-,7.07,-,1.79,-,0.84,-,Upgrade
6,Other Receivables,0.71,0.71,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-,0.22,-,-,-,Upgrade
7,Receivables,7.99,7.99,8.79,8.79,27.05,-,32.5,-,40.64,-,39.41,-,10.33,-,7.1,-,2.01,-,0.84,-,Upgrade
8,Prepaid Expenses,1.6,1.6,3.42,3.42,1.27,-,2.76,-,3.2,-,9.06,-,1.87,-,2.02,-,1.16,-,1.36,-,Upgrade
9,Other Current Assets,-,-,0.26,0.26,0.74,-,0.98,-,1.4,-,2.01,-,1.99,-,0.54,-,0.94,-,1.39,-,Upgrade
10,Total Current Assets,25.96,25.96,28.64,28.64,40.1,-,50.48,-,61.38,-,57.49,-,49.7,-,12.91,-,8.54,-,5.62,-,Upgrade
11,"Property, Plant & Equipment",0.79,0.79,0.23,0.23,0.29,-,1.48,-,2.19,-,2.55,-,0.81,-,1.43,-,3.58,-,0.25,-,Upgrade
