,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,157.29,315.73,948,1345,521.1,747.27,886.49,623.38,342.59,171.13,Upgrade
1,Revenue Growth (YoY),-83.41%,-76.52%,81.92%,79.96%,-41.22%,19.87%,158.76%,264.28%,125.07%,9.69%,Upgrade
2,Cost of Revenue,145.82,249.32,873.29,1264,457.09,766.09,838.06,583.91,303.83,175.57,Upgrade
3,Gross Profit,11.47,66.41,74.7,81.09,64.01,-18.82,48.43,39.47,38.76,-4.44,Upgrade
4,"Selling, General & Admin",31.63,46.11,32.19,43.75,36.19,27.42,29.83,29.77,23.46,33.8,Upgrade
5,Other Operating Expenses,3.16,-0.58,0.32,-13.13,0.15,-1.76,-0.77,-2.66,-7.7,-1.03,Upgrade
6,Operating Expenses,34.8,45.53,32.51,30.62,36.35,25.66,29.06,29.37,17.05,32.76,Upgrade
7,Operating Income,-23.32,20.88,42.2,50.47,27.67,-44.47,19.37,10.1,21.71,-37.21,Upgrade
8,Interest Expense,-0.76,-1.68,-1.7,-4.27,-8.06,-9.8,-8.86,-10,-8.49,-7.55,Upgrade
9,Interest & Investment Income,0.58,0.76,1.11,1.7,1.34,-,0.51,0.18,0.12,0.23,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-0.27,Upgrade
11,Currency Exchange Gain (Loss),1.36,-2.11,0.21,-2.34,-4.51,7.91,5.3,-0.09,-3.15,0.57,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,0.01,-0.01,0.05,-0.05,-0.1,Upgrade
13,EBT Excluding Unusual Items,-22.14,17.87,41.82,45.55,16.44,-46.36,16.31,0.24,10.14,-44.31,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-0.83,-,-0.02,Upgrade
15,Gain (Loss) on Sale of Assets,7.53,-,-,-0.24,0.24,-,-,-6.98,8.06,-0.44,Upgrade
16,Legal Settlements,-,-,-,-,-,-,-,50,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,0.08,-,-,Upgrade
18,Pretax Income,-14.6,17.87,41.82,45.31,16.68,-46.36,16.31,42.51,18.2,-44.77,Upgrade
19,Income Tax Expense,1.75,0.48,8.68,2.62,1.74,-,-,-,-,-0.85,Upgrade
20,Earnings From Continuing Operations,-16.35,17.39,33.14,42.69,14.94,-46.36,16.31,42.51,18.2,-43.91,Upgrade
21,Net Income to Company,-16.35,17.39,33.14,42.69,14.94,-46.36,16.31,42.51,18.2,-43.91,Upgrade
22,Net Income,-16.35,17.39,33.14,42.69,14.94,-46.36,16.31,42.51,18.2,-43.91,Upgrade
23,Net Income to Common,-16.35,17.39,33.14,42.69,14.94,-46.36,16.31,42.51,18.2,-43.91,Upgrade
24,Net Income Growth,-,-59.28%,121.79%,-,-8.37%,-,-10.38%,-,-,-,Upgrade
25,Shares Outstanding (Basic),350,350,267,263,262,263,265,267,268,257,Upgrade
26,Shares Outstanding (Diluted),350,350,267,263,262,263,265,267,268,257,Upgrade
27,Shares Change (YoY),30.98%,33.17%,1.85%,0.25%,-0.87%,-1.63%,-1.24%,3.97%,9.09%,3.92%,Upgrade
28,EPS (Basic),-0.05,0.05,0.12,0.16,0.06,-0.18,0.06,0.16,0.07,-0.17,Upgrade
29,EPS (Diluted),-0.05,0.05,0.12,0.16,0.06,-0.18,0.06,0.16,0.07,-0.17,Upgrade
30,EPS Growth,-,-69.42%,117.77%,-,-7.56%,-,-9.26%,-,-,-,Upgrade
31,Free Cash Flow,-101.82,78.85,-74.51,-94.09,154.62,47.13,30.02,-26.67,12.4,-28.66,Upgrade
32,Free Cash Flow Per Share,-0.29,0.22,-0.28,-0.36,0.59,0.18,0.11,-0.10,0.05,-0.11,Upgrade
33,Operating Margin,-14.83%,6.61%,4.45%,3.75%,5.31%,-5.95%,2.19%,1.62%,6.34%,-21.74%,Upgrade
34,Profit Margin,-10.40%,5.51%,3.50%,3.17%,2.87%,-6.20%,1.84%,6.82%,5.31%,-25.66%,Upgrade
35,Free Cash Flow Margin,-64.73%,24.98%,-7.86%,-7.00%,29.67%,6.31%,3.39%,-4.28%,3.62%,-16.75%,Upgrade
36,EBITDA,-12.26,31.3,53.56,67.34,33.82,-37.64,27.67,17.23,30.38,-29.38,Upgrade
37,D&A For EBITDA,11.06,10.41,11.37,16.88,6.15,6.84,8.3,7.13,8.66,7.82,Upgrade
38,EBIT,-23.32,20.88,42.2,50.47,27.67,-44.47,19.37,10.1,21.71,-37.21,Upgrade
