,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,1351,1226,1383,1185,1616,1895,2215,2500,2437,2113,1941,2082,2248,2400,2390,2496,2488,2712,3522,-,-,Upgrade
1,Market Cap Growth,-35.33%,-35.33%,-37.60%,-52.60%,-33.69%,-10.31%,14.13%,20.06%,8.39%,-11.98%,-18.79%,-16.59%,-9.65%,-11.50%,-32.14%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,860,735,875,627,1002,1219,1497,1693,1606,1441,1247,1249,1958,2110,1556,1841,2123,2347,3468,-,-,Upgrade
3,Last Close Price,9.29,8.43,9.51,8.15,10.67,12.29,14.37,16.21,15.61,13.53,12.43,13.34,14.25,15.21,15.15,15.82,15.64,17.05,22.14,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,18.94,-,19.04,19.01,18.29,19.44,26.71,33.40,37.19,39.28,43.47,31.21,40.64,59.58,-,-,Upgrade
5,Forward PE,-,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.26,18.06,14.78,20.06,-,-,Upgrade
6,PS Ratio,7.26,6.53,3.84,3.50,3.87,3.29,3.41,3.02,2.85,2.68,3.10,4.59,6.61,7.67,7.95,7.20,5.88,7.22,9.77,-,-,Upgrade
7,PB Ratio,1.13,1.02,1.15,0.99,1.28,1.51,1.82,2.01,1.93,1.72,1.64,1.83,1.97,2.13,2.19,2.32,2.28,2.52,3.35,-,-,Upgrade
8,P/TBV Ratio,1.07,1.07,1.20,1.03,1.34,1.58,1.91,2.11,2.03,1.81,1.73,1.91,1.97,2.14,2.19,2.32,2.28,2.52,3.35,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,35.39,-,-,24.88,-,-,116.82,-,-31.48,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-,46.05,1299.80,-155.22,-,-,-,12.90,-171.84,-,14.58,-,-,25.87,-,-41.39,-,-,-,Upgrade
11,EV/Sales Ratio,4.58,3.91,2.43,1.85,2.40,2.12,2.31,2.05,1.88,1.83,1.99,2.75,5.76,6.74,5.18,5.31,5.02,6.25,9.62,-,-,Upgrade
12,EV/EBITDA Ratio,327.17,-,-,-,-,7.81,-,9.30,9.15,9.62,9.91,14.80,34.49,40.87,29.79,-,23.66,31.17,51.80,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,12.35,-,12.44,11.80,11.87,11.52,18.02,41.03,46.95,32.47,-,24.58,32.74,54.98,-,-,Upgrade
14,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,24.14,-,-,21.67,-,-,86.16,-,-27.23,-,-,-,Upgrade
15,Debt / Equity Ratio,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,8.07,-,-,0.59,-,0.04,-,0.08,0.05,0.05,0.06,0.12,0.14,0.13,0.34,-,0.10,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,0.20,-,-,0.14,-,-,0.54,-,-,-,-,-,Upgrade
18,Asset Turnover,-,0.21,0.14,0.04,0.61,0.14,0.34,0.45,0.79,0.63,0.43,0.30,0.40,0.16,0.13,0.27,0.41,0.51,-,-,Upgrade,
19,Inventory Turnover,-,-,3.34,1.91,0.90,7.62,1.78,4.47,6.17,9.34,7.72,8.52,6.45,6.95,2.54,2.41,4.08,5.63,4.10,-,-,Upgrade
20,Quick Ratio,-,-,5.01,5.09,5.65,3.94,4.89,4.93,4.33,3.71,3.41,3.72,3.44,3.87,2.27,4.05,9.02,6.55,4.48,1.86,-,Upgrade
21,Current Ratio,-,-,5.65,5.73,6.29,4.28,5.57,5.40,4.79,4.12,4.02,4.23,3.73,4.14,4.87,4.29,10.82,7.09,8.84,2.76,-,Upgrade
22,Return on Equity (ROE),-10.31%,-1.00%,-4.43%,-0.74%,24.55%,-8.17%,4.96%,9.71%,14.80%,13.23%,4.67%,6.38%,10.74%,6.19%,0.98%,5.66%,9.79%,8.04%,38.21%,3.84%,Upgrade,
23,Return on Assets (ROA),-,-2.82%,-0.96%,-2.65%,10.98%,-2.78%,2.50%,5.64%,5.74%,8.94%,2.62%,3.47%,3.96%,2.36%,-1.29%,3.55%,5.10%,5.05%,-,-,Upgrade,
24,Return on Capital (ROIC),-4.06%,-3.20%,-1.08%,-3.09%,13.02%,-3.26%,2.98%,6.92%,7.13%,10.99%,3.26%,4.35%,4.81%,2.87%,-1.49%,3.95%,5.79%,6.09%,27.09%,2.58%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,7.79%,-,10.86%,10.70%,9.76%,9.07%,6.06%,4.14%,3.95%,4.34%,-,7.84%,6.63%,5.97%,30.49%,-,Upgrade
