,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,506.16,475.03,539.62,852.3,903.48,1100,1019,1095,1213,1090,Upgrade
1,Short-Term Investments,-,104.5,164.55,133.98,265.02,281.96,353.47,236.34,938.46,101.76,Upgrade
2,Trading Asset Securities,98.68,93.3,104.39,152.69,178.66,199.83,205.06,231.09,212.26,231.74,Upgrade
3,Cash & Short-Term Investments,604.83,672.82,808.56,1139,1347,1582,1577,1562,2363,1423,Upgrade
4,Cash Growth,-25.20%,-40.93%,-39.98%,-28.00%,-14.60%,1.25%,-33.26%,9.78%,51.72%,35.23%,Upgrade
5,Accounts Receivable,163.65,22.36,28.43,21.04,31.88,64.17,63.28,52.52,43.18,16.75,Upgrade
6,Other Receivables,21.5,36.89,10.4,47.69,59.47,89.86,60.19,73.74,58.08,83.94,Upgrade
7,Receivables,185.14,59.25,38.83,68.72,91.35,154.03,123.46,126.26,101.26,100.7,Upgrade
8,Inventory,2423,2148,1967,1685,1513,1490,1296,950.67,806.95,1344,Upgrade
9,Other Current Assets,0.53,0.56,-,1.48,-,2.5,-,2.56,-,2.77,Upgrade
10,Total Current Assets,3214,2880,2814,2894,2952,3228,2997,2642,3272,2871,Upgrade
11,"Property, Plant & Equipment",308.46,291.01,341.65,350.44,361.46,376.84,389.26,359.94,340.67,361.67,Upgrade
12,Long-Term Investments,337.21,347.6,331.01,366.52,345.01,376.43,444.84,385.61,395.48,398.93,Upgrade
13,Goodwill,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,Upgrade
14,Long-Term Deferred Tax Assets,0.76,0.76,5.63,5.61,5.1,8.03,5.44,5.47,3.45,3.26,Upgrade
15,Other Long-Term Assets,5263,5060,5128,4890,4575,4348,4123,3968,3814,3522,Upgrade
16,Total Assets,9124,8581,8621,8508,8240,8339,7961,7363,7827,7158,Upgrade
17,Accounts Payable,57.56,28.29,57.07,29,39.64,68.6,92.53,61.82,57.37,46.69,Upgrade
18,Accrued Expenses,304.86,238.26,209.53,167.57,140.5,118.37,103.59,109.25,246.59,140.49,Upgrade
19,Current Portion of Long-Term Debt,1262,1521,1181,1365,1234,1338,1117,920.92,1612,1170,Upgrade
20,Current Portion of Leases,5.46,4.23,14.9,16.76,17,17.32,16.05,13.91,15.24,21.43,Upgrade
21,Current Income Taxes Payable,5.31,5.55,4.67,3.57,3.14,3.15,3.34,18.08,24.73,45.68,Upgrade
22,Current Unearned Revenue,568.21,571.27,573.41,567.91,550.74,585.3,543.99,401.71,-,64.04,Upgrade
23,Other Current Liabilities,164.17,174.02,186.83,203.77,213.27,183.77,128.42,4.56,317.71,287.48,Upgrade
24,Total Current Liabilities,2368,2543,2227,2353,2199,2315,2005,1530,2273,1776,Upgrade
25,Long-Term Debt,4096,3408,3744,3482,3410,3281,3233,3173,2959,2858,Upgrade
26,Long-Term Leases,22.52,5.13,43.59,50.96,55.05,63.73,65.49,34.74,9.86,14.42,Upgrade
27,Long-Term Deferred Tax Liabilities,73.03,74.02,71.73,74.65,60.25,60.42,63.63,64.37,96.07,103.06,Upgrade
28,Other Long-Term Liabilities,1.2,-,-,-,-,-,-,-,-,-,Upgrade
29,Total Liabilities,6562,6032,6087,5962,5726,5722,5369,4804,5342,4754,Upgrade
30,Common Stock,91.58,91.58,91.62,91.94,92.77,94.93,96.59,97.02,97.79,99.78,Upgrade
31,Additional Paid-In Capital,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,Upgrade
32,Retained Earnings,2350,2340,2296,2295,2280,2309,2305,2274,2247,2219,Upgrade
33,Comprehensive Income & Other,19.53,16.56,43.74,56.92,38.63,110.5,88.9,85.13,37.76,-18.2,Upgrade
34,Total Common Equity,2562,2549,2532,2545,2512,2615,2591,2557,2483,2402,Upgrade
35,Minority Interest,-,-,1.39,1.36,1.36,1.38,1.43,1.46,1.51,1.54,Upgrade
36,Shareholders' Equity,2562,2549,2534,2546,2514,2617,2592,2558,2485,2403,Upgrade
37,Total Liabilities & Equity,9124,8581,8621,8508,8240,8339,7961,7363,7827,7158,Upgrade
38,Total Debt,5386,4939,4983,4915,4717,4701,4432,4143,4596,4064,Upgrade
39,Net Cash (Debt),-4781,-4266,-4174,-3776,-3370,-3119,-2854,-2581,-2233,-2640,Upgrade
40,Net Cash Per Share,-5.22,-4.66,-4.54,-4.10,-3.56,-3.24,-2.95,-2.65,-2.25,-2.62,Upgrade
41,Filing Date Shares Outstanding,915.72,915.84,916.18,919.42,927.73,949.31,965.9,970.17,977.89,997.76,Upgrade
42,Total Common Shares Outstanding,915.72,915.84,916.18,919.42,927.73,949.31,965.9,970.17,977.89,997.76,Upgrade
43,Working Capital,846.22,337.67,587.12,540.86,753.18,913.27,991.89,1112,998.33,1095,Upgrade
44,Book Value Per Share,2.80,2.78,2.76,2.77,2.71,2.75,2.68,2.64,2.54,2.41,Upgrade
45,Tangible Book Value,2561,2548,2531,2544,2511,2614,2590,2555,2482,2400,Upgrade
46,Tangible Book Value Per Share,2.80,2.78,2.76,2.77,2.71,2.75,2.68,2.63,2.54,2.41,Upgrade
47,Land,-,5.18,-,5.2,-,7.02,-,6.98,-,6.97,Upgrade
48,Buildings,-,28.8,-,35.17,-,35.17,-,35.17,-,35.17,Upgrade
49,Machinery,-,205.98,-,225.15,-,231.92,-,231.29,-,220.48,Upgrade
50,Leasehold Improvements,-,40.11,-,40.46,-,40.4,-,40.4,-,40.21,Upgrade
