,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,49.69,-,85.69,-,51.98,-,353.35,688.93,589.76,499.13,Upgrade
1,Revenue Growth (YoY),-42.01%,-,64.85%,-,-85.29%,-,-40.09%,38.02%,27.62%,-29.61%,Upgrade
2,Cost of Revenue,45.08,-,81.16,-,53.32,-,343.04,717.65,623.35,473.35,Upgrade
3,Gross Profit,4.61,-,4.53,-,-1.34,-,10.31,-28.72,-33.59,25.78,Upgrade
4,"Selling, General & Admin",29.21,-,45.35,-,34.05,-,115.3,119.8,105.93,165.35,Upgrade
5,Research & Development,-,-,0.04,-,12.35,-,34.43,45.34,34.17,84.2,Upgrade
6,Other Operating Expenses,0.05,-,-0.69,-,-3.54,-,-10.64,20.13,-6.61,2.9,Upgrade
7,Operating Expenses,29.26,-,44.7,-,42.85,-,139.09,180.25,133.5,262.03,Upgrade
8,Operating Income,-24.65,-,-40.17,-,-44.19,-,-128.78,-208.97,-167.09,-236.25,Upgrade
9,Interest Expense,-2.14,-,-0.05,-,-4.38,-,-4.05,-6.02,-5.45,-17.99,Upgrade
10,Interest & Investment Income,-,-,0,-,0,-,0,2.66,0.09,0.25,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,20.17,-,21,Upgrade
12,EBT Excluding Unusual Items,-26.78,-,-40.22,-,-48.57,-,-132.83,-192.16,-172.44,-232.98,Upgrade
13,Gain (Loss) on Sale of Assets,2.47,-,612.57,-,-,-,-,-,-,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-,-,-12.62,14.19,-145.12,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,2.4,-,-0.05,Upgrade
16,Pretax Income,-24.31,-,572.35,-,-48.57,-,-132.83,-202.39,-158.25,-378.16,Upgrade
17,Income Tax Expense,-,-,-,-,-,-,-,-0.2,0,4.25,Upgrade
18,Earnings From Continuing Operations,-24.31,-,572.35,-,-48.57,-,-132.83,-202.18,-158.26,-382.41,Upgrade
19,Earnings From Discontinued Operations,-,-,-,-,-417.12,-,-39.04,-,-,-,Upgrade
20,Net Income to Company,-24.31,-,572.35,-,-465.69,-,-171.86,-202.18,-158.26,-382.41,Upgrade
21,Minority Interest in Earnings,-,-,3,-,-,-,0.01,-0.25,0.23,-0.18,Upgrade
22,Net Income,-24.31,-,575.35,-,-465.69,-,-171.86,-202.43,-158.03,-382.59,Upgrade
23,Net Income to Common,-24.31,-,575.35,-,-465.69,-,-171.86,-202.43,-158.03,-382.59,Upgrade
24,Shares Outstanding (Basic),95,-,40,-,15,-,14,14,14,14,Upgrade
25,Shares Outstanding (Diluted),95,-,40,-,15,-,14,14,14,14,Upgrade
26,Shares Change (YoY),136.69%,-,174.70%,-,1.31%,-,0.19%,-,-,18.66%,Upgrade
27,EPS (Basic),-0.25,-,14.26,-,-31.72,-,-11.86,-13.99,-10.93,-26.45,Upgrade
28,EPS (Diluted),-0.25,-,14.26,-,-31.72,-,-11.86,-13.99,-10.95,-26.45,Upgrade
29,Free Cash Flow,-16.79,-,-18.5,-,18.18,-,-138.13,-69.75,-190.93,62.69,Upgrade
30,Free Cash Flow Per Share,-0.18,-,-0.46,-,1.24,-,-9.53,-4.82,-13.20,4.33,Upgrade
31,Operating Margin,-49.60%,-,-46.88%,-,-85.02%,-,-36.44%,-30.33%,-28.33%,-47.33%,Upgrade
32,Profit Margin,-48.92%,-,671.47%,-,-895.96%,-,-48.64%,-29.38%,-26.80%,-76.65%,Upgrade
33,Free Cash Flow Margin,-33.79%,-,-21.59%,-,34.98%,-,-39.09%,-10.12%,-32.37%,12.56%,Upgrade
34,EBITDA,-21.65,-,-38.5,-,-41.82,-,-125.14,-200.86,-153.15,-216.85,Upgrade
35,D&A For EBITDA,3,2.1,1.67,11.82,2.38,17.57,3.63,8.12,13.94,19.4,Upgrade
36,EBIT,-24.65,-,-40.17,-,-44.19,-,-128.78,-208.97,-167.09,-236.25,Upgrade
