,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4283,4017,3867,3995,4046,4015,3694,4109,4039,4062,4020,3713,4134,3679,3574,3356,3356,2987,2904,2946,Upgrade
1,Other Revenue,-91.47,91.47,-,-,-86.41,86.41,-,-,-68.08,68.08,-,183.82,-86.49,86.49,-,153.41,-71.75,71.75,-,165.35,Upgrade
2,Revenue,4191,4109,3867,3995,3960,4102,3694,4109,3971,4130,4020,3897,4047,3766,3574,3510,3285,3059,2904,3111,Upgrade
3,Revenue Growth (YoY),5.84%,0.17%,4.69%,-2.76%,-0.28%,-0.69%,-8.12%,5.44%,-1.88%,9.68%,12.48%,11.03%,23.22%,23.11%,23.09%,12.81%,3.34%,-2.32%,7.43%,27.41%,Upgrade
4,Cost of Revenue,2334,2224,2167,2527,2271,2354,2166,2679,2335,2380,2257,2498,2350,2191,2008,2248,1971,1866,1877,2071,Upgrade
5,Gross Profit,1857,1884,1700,1468,1689,1748,1527,1644,1636,1750,1763,1398,1697,1575,1567,1262,1314,1193,1027,1040,Upgrade
6,"Selling, General & Admin",413.32,403.92,404.26,560.4,425.33,400.35,390.56,540.46,412.13,419.93,392.57,556.86,405.93,388.55,377.82,472.58,387.35,393.7,352.02,513.24,Upgrade
7,Research & Development,44.7,46.39,38.34,64.44,38.25,52.02,69.02,110.61,62.26,62.49,52.34,73.67,45.89,53.88,44.46,57.46,39.34,38.82,33.16,31.47,Upgrade
8,Other Operating Expenses,-14.4,74.84,61.43,41.36,-56.92,41.62,37.61,-35.07,27.64,15.18,32.85,336.38,23.96,-233.62,15.31,95.7,11.38,19.51,1.95,153.97,Upgrade
