,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,26558,12496,9683,15157,15428,15333,15536,16144,11956,11821,13104,14118,16617,16955,15806,19859,20467,19521,26074,24588,19754,Upgrade
1,Market Cap Growth,-18.51%,-18.51%,-37.67%,-6.11%,29.04%,29.71%,18.56%,14.35%,-28.05%,-30.28%,-17.09%,-28.91%,-18.81%,-13.15%,-39.38%,-19.23%,3.61%,75.75%,105.13%,89.68%,141.75%,Upgrade
2,Enterprise Value,23660,8815,7385,13727,13998,14204,14149,14576,10388,9983,13671,14716,17215,16186,16348,19476,20084,18041,25642,23917,19084,Upgrade
3,Last Close Price,4.09,1.85,1.43,2.20,2.24,2.23,2.26,2.35,1.74,1.72,1.91,2.05,2.42,2.46,2.30,2.87,2.96,2.83,3.77,3.59,2.90,Upgrade
4,PE Ratio,-,-41.73,-,-,-,8.81,29.74,16.39,-,-,-13.13,-,-,-,2.90,-,4.29,6.33,76.05,94.57,-,Upgrade
5,Forward PE,-,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,Upgrade
6,PS Ratio,1.34,0.61,0.49,0.75,0.75,0.74,0.72,0.78,0.59,0.56,0.63,0.68,0.82,0.88,0.91,1.23,1.32,1.40,1.81,1.69,1.41,Upgrade
7,PB Ratio,2.06,0.97,0.76,1.13,1.13,1.11,1.14,1.32,1.02,0.99,1.02,1.27,1.39,1.32,1.14,1.59,1.57,1.73,3.08,2.95,2.43,Upgrade
8,P/TBV Ratio,1.02,1.02,0.80,1.18,1.18,1.16,1.19,1.39,1.08,1.04,1.07,1.36,1.48,1.59,1.35,1.91,1.87,2.12,4.13,4.01,3.26,Upgrade
9,P/FCF Ratio,-,-,-7.11,-,-,-,-,-63.03,-,-,-53.35,-129.00,-,-,-102.27,-,116.97,-,49.75,-,27.34,Upgrade
10,P/OCF Ratio,-,-,-9.36,-,-,-,-,122.94,-,-,-2890.13,138.37,-,-,-1259.05,-,44.09,-,32.40,-,22.51,Upgrade
11,EV/Sales Ratio,1.15,0.43,0.37,0.68,0.68,0.68,0.65,0.70,0.51,0.48,0.65,0.71,0.85,0.84,0.94,1.21,1.29,1.29,1.78,1.64,1.36,Upgrade
12,EV/EBITDA Ratio,101.88,42.41,46.31,83.74,-,34.23,26.19,38.28,26.12,34.24,-,48.31,-,35.68,32.67,32.70,34.71,35.74,52.51,54.15,-,Upgrade
13,EV/EBIT Ratio,135.44,135.44,487.82,900.17,-,53.98,36.41,60.44,40.21,65.53,-,87.76,-,50.50,44.35,43.24,46.20,49.81,75.63,79.27,-,Upgrade
14,EV/FCF Ratio,-17.89,-,-5.42,-,-,-,-,-56.91,-,-,-55.66,-134.47,-,-,-105.78,-,114.78,-,48.93,-,26.41,Upgrade
15,Debt / Equity Ratio,0.29,0.29,0.25,0.30,0.29,0.24,0.17,0.18,0.18,0.13,0.11,0.16,0.19,0.15,0.13,0.14,0.05,0.08,0.07,0.13,0.16,Upgrade
16,Debt / EBITDA Ratio,16.23,5.27,5.52,11.90,-,6.35,3.90,6.30,5.94,1.51,34.21,4.27,-,4.03,3.29,3.00,3.84,1.31,0.66,2.07,-,Upgrade
17,Debt / FCF Ratio,-,-,-2.37,-,-,-,-,-8.45,-,-,-5.95,-16.05,-,-,-11.73,-,3.79,-,1.17,-,1.84,Upgrade
18,Asset Turnover,0.91,1.00,0.80,0.79,0.77,1.14,1.05,1.06,1.07,1.06,1.00,1.17,1.02,0.94,0.90,1.11,0.92,1.07,1.13,0.97,Upgrade,
19,Inventory Turnover,22.71,22.77,25.80,21.20,20.79,22.07,32.48,28.76,27.73,29.25,25.43,22.35,28.02,28.75,29.53,31.50,40.29,30.25,32.77,34.10,24.46,Upgrade
20,Quick Ratio,1.83,1.83,1.83,1.83,1.71,1.64,1.59,1.62,1.62,1.84,1.74,1.26,1.26,1.29,1.49,1.52,1.51,1.76,1.80,1.40,1.61,Upgrade
21,Current Ratio,2.05,2.05,2.05,2.08,1.91,1.87,1.83,1.88,1.85,2.11,1.99,1.60,1.54,1.53,1.67,1.74,1.69,2.00,1.93,1.71,1.74,Upgrade
22,Return on Equity (ROE),18.13%,-15.63%,-7.32%,-4.60%,5.35%,40.63%,19.87%,-12.60%,-33.07%,59.36%,-29.01%,-30.20%,-30.76%,43.83%,-15.96%,55.48%,114.38%,8.32%,4.27%,-0.54%,Upgrade,
23,Return on Assets (ROA),1.59%,1.12%,0.54%,-2.43%,1.03%,1.23%,0.64%,0.17%,2.76%,-0.56%,0.90%,-1.17%,1.07%,1.27%,1.53%,0.14%,2.38%,3.52%,1.89%,-1.14%,Upgrade,
24,Return on Capital (ROIC),2.22%,1.56%,0.74%,-3.40%,1.43%,1.71%,0.90%,0.24%,3.96%,-0.79%,1.25%,-1.60%,1.46%,1.74%,2.10%,0.19%,3.22%,5.01%,2.69%,-1.60%,Upgrade,
25,Return on Capital Employed (ROCE),0.42%,0.42%,0.10%,0.09%,-,1.58%,2.41%,1.68%,1.89%,1.06%,-,1.29%,-,2.21%,2.32%,3.06%,2.94%,2.86%,3.84%,3.47%,-,Upgrade
26,Earnings Yield,-1.13%,-2.40%,-7.19%,7.46%,12.74%,11.35%,3.36%,6.10%,-3.69%,-8.51%,-7.62%,-9.50%,-6.13%,9.42%,34.45%,21.03%,23.32%,15.81%,1.31%,1.06%,1.56%,Upgrade
27,FCF Yield,-4.98%,-10.58%,-14.07%,-12.40%,-5.81%,-3.65%,-3.70%,-1.59%,-3.68%,-3.50%,-1.87%,-0.78%,-4.08%,-2.45%,-0.98%,0.10%,0.85%,1.82%,2.01%,-0.19%,3.66%,Upgrade
28,Dividend Yield,0.70%,-,-,-,1.34%,-,-,-,-,-,-,-,-,-,-,-,0.34%,-,-,-,0.21%,Upgrade
29,Payout Ratio,0.00%,3.97%,-,-,-,9.46%,0.97%,2.52%,-,-,0.63%,-,-,-,5.59%,-,0.48%,0.17%,30.22%,14.05%,-,Upgrade
30,Buyback Yield / Dilution,-7.23%,0.24%,-10.31%,10.25%,-36.59%,-0.27%,-4.23%,4.08%,28.24%,2.80%,5.68%,-8.86%,-3.28%,2.67%,-62.42%,27.60%,-27.64%,-7.27%,5.32%,-29.63%,-,Upgrade
31,Total Shareholder Return,-6.54%,0.24%,-10.31%,10.25%,-35.25%,-0.27%,-4.23%,4.08%,28.24%,2.80%,5.68%,-8.86%,-3.28%,2.67%,-62.42%,27.60%,-27.30%,-7.27%,5.32%,-29.63%,0.21%,Upgrade
