,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3068,3148,3050,4948,3096,3166,3203,1350,2759,3356,1248,1723,1433,2613,1297,982.63,1271,1581,1542,1981,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,513.54,-,915.95,Upgrade
2,Trading Asset Securities,3598,3759,3325,2042,1665,338.1,387.04,1696,413.02,-,2.97,3.69,4.01,6.99,4.82,4.88,1.37,-,-,-,Upgrade
3,Cash & Short-Term Investments,6666,6908,6374,6991,4761,3504,3590,3046,3172,3356,1251,1726,1437,2620,1302,989.51,1272,2094,1542,2897,Upgrade
4,Cash Growth,40.02%,97.13%,77.57%,129.48%,50.10%,4.42%,186.89%,76.46%,120.71%,28.11%,-3.91%,74.46%,12.99%,25.08%,-15.53%,-65.84%,-50.08%,-7.85%,-53.25%,32.58%,Upgrade
5,Accounts Receivable,6580,6884,6515,6720,6698,6042,5484,5984,5479,5407,4642,5184,5339,5585,5299,5497,4321,4510,4830,4298,Upgrade
6,Other Receivables,264.21,242.98,366.12,275.27,327.4,231.2,260.6,264.78,294.02,279.57,312.56,311.08,327.69,291.46,301.19,293.36,352.58,415.06,534.74,387.51,Upgrade
7,Receivables,6845,7127,6881,6995,7025,6273,5745,6249,5773,5687,4954,5495,5667,5876,5600,5791,4674,4925,5365,4685,Upgrade
8,Inventory,846.35,803.46,842.4,842.06,804.34,666.44,702.94,649.02,659.86,680.97,787.87,790.64,729.65,649.57,557.48,474.19,413.45,373.36,408.46,423.5,Upgrade
9,Prepaid Expenses,-,20.58,-,-,-,23.7,-,-,-,16.53,-,24.92,-,24.72,-,9.66,-,15.02,-,0.7,Upgrade
10,Other Current Assets,818.88,883.23,927.08,815.95,862.82,801.23,756.41,723.55,678.52,567.23,886.23,779.04,595.65,374.54,442.84,283.66,411.65,144.35,1114,201.66,Upgrade
11,Total Current Assets,15176,15742,15025,15644,13453,11268,10794,10668,10283,10307,7880,8816,8430,9544,7902,7548,6771,7552,8430,8208,Upgrade
12,"Property, Plant & Equipment",1466,1465,1516,1434,1396,1355,1335,1327,1151,1195,1173,1172,1292,1248,1298,952.42,953.56,959.38,934.14,934.42,Upgrade
13,Long-Term Investments,5059,4508,5714,6351,7941,8574,6875,6276,6523,7992,7755,8652,7829,8358,7637,8303,5818,1706,1713,1763,Upgrade
14,Goodwill,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,350.23,350.23,350.23,350.23,1768,1762,1762,1762,1836,1836,1836,1836,Upgrade
15,Other Intangible Assets,260.74,261.14,264.85,267.25,248.53,247.49,250.31,254.39,243.2,226.52,280.73,282.24,287.21,287.75,291.72,285.77,233.75,315.62,360.66,240.18,Upgrade
16,Long-Term Deferred Tax Assets,363.81,375.96,430.59,379.64,283.13,284.35,278.17,333.52,252.36,253.67,224.34,225.12,198.22,200.41,201.42,203.7,188.64,190.09,188.34,191.93,Upgrade
17,Long-Term Deferred Charges,33.6,29.61,34.06,39.17,31.07,31.77,33.37,31.55,34.05,25.24,24.72,25.55,21.31,20.71,23.21,24.42,33.72,37.6,42.52,46.1,Upgrade
18,Other Long-Term Assets,156.37,153.96,153.9,183.8,185.74,204.94,203.44,211.69,415.74,329.37,257.36,322.2,210.55,186.72,147.32,177.9,211.1,126.88,121.43,103.21,Upgrade
19,Total Assets,22860,22880,23482,24644,23883,22310,20114,19447,19252,20680,17945,19845,20036,21609,19263,19258,16045,12723,13626,13323,Upgrade
20,Accounts Payable,3056,4009,2919,3693,3458,3169,2965,3030,2989,3317,2773,2754,2892,3523,2398,3131,2220,2875,3311,2873,Upgrade
21,Accrued Expenses,131.89,221,110.99,310.59,103.4,181.89,91.83,261.09,117.3,194.63,99.92,317.65,87.85,141.43,91.67,231.82,85.87,155.43,78.99,178.73,Upgrade
22,Short-Term Debt,3118,2598,3333,3236,2680,1972,1772,1625,1093,1154,1413,1992,1503,1346,1032,546.74,767.8,610.76,1107,1224,Upgrade
23,Current Portion of Long-Term Debt,161.11,92.15,159.35,123.55,34.79,50.1,-,50.25,-,-,-,-,117.13,117.13,117.14,117.16,-,-,-,-,Upgrade
24,Current Portion of Leases,-,37.17,-,35.8,-,34.74,80.09,32.72,30.74,33.6,35.14,34.47,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,86.34,54.96,119.46,82.62,94.36,38.71,142.99,112.37,75.92,23.88,46.18,35.3,326.14,290.63,71.48,98.89,77.77,21.04,85.61,87.31,Upgrade
26,Current Unearned Revenue,559.11,535.19,431.92,547.56,616.57,602.1,524.96,530.46,399.62,368.48,473.68,482.62,456.79,196.65,349.3,259.59,174.48,152.62,207.26,276.95,Upgrade
27,Other Current Liabilities,278.22,129.07,157.94,156.06,212.75,105.94,169,113.8,157.45,92.55,96.63,104.84,119.22,90.58,490.23,92.76,57.99,87.95,149.64,76.33,Upgrade
28,Total Current Liabilities,7391,7677,7232,8186,7200,6155,5746,5755,4864,5184,4937,5721,5502,5706,4550,4478,3384,3903,4940,4716,Upgrade
29,Long-Term Debt,355.51,356.18,362.36,286.99,356.67,51.41,61.54,92.89,144.9,-,-,-,-,-,328.57,-,117,-,-,108.13,Upgrade
30,Long-Term Leases,134.01,142.95,215.32,226.77,236,239.02,250.66,258.65,270.47,272.43,308.8,288.14,345.75,349.96,330.09,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,213.4,220.49,224.97,229.93,235.57,237.95,243.56,248.63,256.27,263.4,265.06,271.47,279.71,286.31,293.47,300.31,304.73,310.42,317.68,324.94,Upgrade
32,Long-Term Deferred Tax Liabilities,1868,1714,1969,2009,1994,1926,1552,1404,1494,1915,1313,1603,1081,1447,1254,1459,937.41,34.42,32.01,32.01,Upgrade
33,Other Long-Term Liabilities,23.41,22.87,22.42,22,21.15,20.65,19.94,19.75,240.72,139.65,22.8,22.75,7.77,7.6,7.53,7.44,7,6.78,7.88,6.58,Upgrade
34,Total Liabilities,9985,10133,10025,10961,10043,8630,7873,7779,7270,7775,6847,7906,7216,7796,6763,6245,4750,4255,5298,5187,Upgrade
35,Common Stock,6772,6772,6768,6767,6765,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6681,Upgrade
36,Additional Paid-In Capital,1414,1410,1404,1392,1394,1383,1375,1369,1324,1318,1317,1317,1316,1316,1316,1316,1307,1305,1301,1268,Upgrade
37,Retained Earnings,4959,4374,5082,5320,5450,5263,3941,3354,3713,4743,2958,3787,4680,5706,4394,4902,3222,396.39,263,175.3,Upgrade
38,Treasury Stock,-400.4,-24.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,Comprehensive Income & Other,131.77,215.56,195.24,187.27,208.06,252.01,130.82,148.22,126.22,32.06,6.16,12.58,-0.02,-2.27,-1.19,4.82,6.62,8.5,6.21,7.69,Upgrade
40,Total Common Equity,12875,12746,13450,13666,13817,13653,12202,11626,11918,12847,11036,11872,12751,13775,12463,12977,11291,8465,8325,8133,Upgrade
41,Minority Interest,-0.54,0.42,6.82,17.35,23.74,27.06,38.57,41.43,64.73,57.51,61.37,67.16,69.46,37.86,36.46,36.01,3.85,3.57,2.89,2.68,Upgrade
42,Shareholders' Equity,12875,12747,13457,13684,13841,13680,12241,11668,11982,12905,11097,11939,12820,13813,12500,13013,11294,8468,8328,8135,Upgrade
43,Total Liabilities & Equity,22860,22880,23482,24644,23883,22310,20114,19447,19252,20680,17945,19845,20036,21609,19263,19258,16045,12723,13626,13323,Upgrade
44,Total Debt,3769,3226,4070,3909,3307,2348,2164,2059,1539,1461,1757,2315,1966,1813,1808,663.9,884.8,610.76,1107,1332,Upgrade
45,Net Cash (Debt),2897,3681,2305,3081,1454,1157,1425,986.95,1632,1895,-505.37,-588.46,-528.69,806.31,-505.33,325.61,387.08,1484,434.37,1565,Upgrade
46,Net Cash Growth,99.30%,218.30%,61.68%,212.21%,-10.94%,-38.98%,-,-,-,135.07%,-,-,-,-45.65%,-,-79.20%,-49.77%,186.15%,-47.58%,-,Upgrade
47,Net Cash Per Share,0.43,0.49,0.39,0.46,0.21,0.17,0.22,0.20,0.24,0.29,-0.07,-0.09,-0.08,0.12,-0.08,0.05,0.05,0.34,0.05,0.30,Upgrade
48,Filing Date Shares Outstanding,6493,6755,6768,6768,6765,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6681,Upgrade
49,Total Common Shares Outstanding,6493,6755,6768,6767,6765,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6681,Upgrade
50,Working Capital,7785,8065,7793,7458,6254,5113,5048,4913,5420,5123,2942,3095,2927,3839,3353,3070,3386,3649,3489,3493,Upgrade
51,Book Value Per Share,1.98,1.89,1.99,2.02,2.04,2.02,1.81,1.72,1.76,1.90,1.63,1.76,1.89,2.04,1.85,1.92,1.67,1.25,1.23,1.22,Upgrade
52,Tangible Book Value,12270,12141,12840,13054,13224,13061,11607,11027,11324,12271,10405,11239,10696,11724,10409,10929,9221,6313,6129,6057,Upgrade
53,Tangible Book Value Per Share,1.89,1.80,1.90,1.93,1.95,1.93,1.72,1.63,1.68,1.82,1.54,1.66,1.58,1.74,1.54,1.62,1.37,0.93,0.91,0.91,Upgrade
54,Buildings,-,847.68,-,843.72,-,749.79,-,748.89,-,723.88,-,695.72,-,695.4,-,680.9,-,686.78,-,657.81,Upgrade
55,Machinery,-,1064,-,1013,-,954.86,-,915.62,-,843.76,-,806.39,-,768.97,-,752.67,-,772.78,-,701.5,Upgrade
56,Construction In Progress,-,294.97,-,200.86,-,205.46,-,167.44,-,80.88,-,48.25,-,121.33,-,103.02,-,83.88,-,86.06,Upgrade
